tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
369	8053	151	0	0	46	1240	391	0	0	24	12	33	468	1115930	32099	818791	6058506
370	6487	181	0	0	4	1265	476	0	0	36	18	45	571	1116501	32103	818831	5479899
371	6744	86	0	0	0	1240	240	0	0	132	66	108	446	1116947	32103	818856	5517558
372	5515	134	0	0	1	1667	341	0	0	18	9	27	409	1117356	32104	818870	5137176
373	5402	51	0	0	2	1857	160	0	0	18	9	27	228	1117584	32106	818891	5104749
374	6925	319	0	0	6	798	728	0	0	30	15	39	814	1118398	32112	818911	5605407
375	6705	111	0	0	49	1240	286	0	0	0	0	0	302	1118700	32161	818915	5517700
376	6801	117	0	0	4	1240	309	0	0	150	75	123	539	1119239	32165	818944	5537669
377	5454	127	0	0	3	559	343	0	0	6	3	15	393	1119632	32168	818951	5120203
378	6702	184	0	0	4	905	455	0	0	36	18	45	550	1120182	32172	818970	5511754
379	6734	167	0	0	3	1157	422	0	0	18	9	27	490	1120672	32175	818994	5532646
380	7638	224	0	0	3	1048	509	0	0	30	15	39	595	1121267	32178	819010	5922869
381	7409	136	0	0	9	1265	372	0	0	35	18	44	466	1121733	32187	819030	5911127
382	6422	90	0	0	2	1240	259	0	0	6	3	15	309	1122042	32189	819042	5512491
383	7393	115	0	0	3	1857	324	0	0	24	12	33	401	1122443	32192	819065	5904924
384	7526	146	0	0	7	1240	411	0	0	12	6	21	470	1122913	32199	819086	5957071
385	6910	343	0	0	5	584	775	0	0	23	12	32	851	1123764	32204	819114	5573693
386	6782	256	0	0	1	1667	587	0	0	12	6	21	646	1124410	32205	819135	5580443
387	5671	135	0	0	4	1240	358	0	0	18	9	27	426	1124836	32209	819149	5142506
388	8876	450	0	0	3	1048	934	0	0	23	12	32	1010	1125846	32212	819163	6338721
389	7609	133	0	0	2	1270	357	0	0	30	15	39	443	1126289	32214	819186	5972326
390	6680	157	0	0	9	1157	415	0	0	36	18	45	510	1126799	32223	819211	5508907
391	5125	167	0	0	19	1857	455	0	0	47	24	56	567	1127366	32242	819243	4803179
392	7500	167	0	0	3	1265	431	0	0	41	21	50	534	1127900	32245	819268	5941424
393	6538	157	0	0	7	1240	405	0	0	12	6	21	464	1128364	32252	819282	5574179
394	5117	106	0	0	3	1157	296	0	0	24	12	33	373	1128737	32255	819301	4929593
395	6355	195	0	0	6	989	497	0	0	24	12	33	574	1129311	32261	819326	5471792
396	7810	196	0	0	10	1060	499	0	0	18	9	27	567	1129878	32271	819339	6018312
397	7752	189	0	0	5	1857	479	0	0	6	3	15	529	1130407	32276	819363	6053891
398	8534	80	0	0	1	2239	229	0	0	30	15	39	315	1130722	32277	819381	6273987
399	8422	127	0	0	4	2239	345	0	0	0	0	0	361	1131083	32281	819401	6261757
400	3825	69	0	0	6	357	216	0	0	0	0	0	232	1131315	32287	819422	3010252
401	5649	405	0	0	2	1238	857	0	0	12	6	21	916	1132231	32289	819442	5129798
402	5914	136	0	0	2	1240	371	0	0	18	9	27	439	1132670	32291	819462	5228237
403	2668	58	0	0	0	778	176	0	0	18	9	27	244	1132914	32291	819474	2209637
404	5258	133	0	0	12	1034	377	0	0	0	0	0	393	1133307	32303	819489	4885505
405	5212	119	0	0	4	1034	339	0	0	52	27	61	459	1133766	32307	819511	4881789
406	6877	81	0	0	2	1236	233	0	0	17	9	26	300	1134066	32309	819525	5708702
407	5319	254	0	0	16	1157	606	0	0	5	3	14	655	1134721	32325	819547	4926330
408	7	3	0	0	0	5	18	0	0	0	0	0	34	1134755	32325	819549	400
409	3619	46	0	0	7	1157	146	0	0	6	3	15	196	1134951	32332	819560	2953702
410	7	3	0	0	0	5	18	0	0	0	0	0	34	1134985	32332	819562	348
411	9219	711	0	0	5	1547	1494	0	0	30	15	39	1580	1136565	32337	819595	6661792
412	3728	53	0	0	1	1157	168	0	0	18	9	27	236	1136801	32338	819608	3069363
413	7248	404	0	0	22	1236	880	0	0	6	3	15	930	1137731	32360	819629	5981341
414	7	3	0	0	0	5	18	0	0	0	0	0	34	1137765	32360	819631	344
415	8335	124	0	0	5	1616	335	0	0	18	9	27	403	1138168	32365	819650	6226398
416	8329	116	0	0	4	1616	325	0	0	36	18	45	420	1138588	32369	819671	6216186
417	3522	67	0	0	0	1586	189	0	0	12	6	21	248	1138836	32369	819683	2733097
418	3517	42	0	0	0	1857	122	0	0	0	0	0	138	1138974	32369	819689	2731149
419	2140	58	0	0	3	1157	173	0	0	0	0	0	189	1139163	32372	819695	1557223
420	8384	145	0	0	2	2239	356	0	0	0	0	0	372	1139535	32374	819707	6233224
421	7	3	0	0	0	5	18	0	0	0	0	0	34	1139569	32374	819709	338
422	4420	95	0	0	5	1857	274	0	0	23	15	32	353	1139922	32379	819724	4563780
423	1427	47	0	0	0	1034	128	0	0	0	0	0	144	1140066	32379	819728	1033910
424	2514	33	0	0	2	1048	107	0	0	0	0	0	123	1140189	32381	819733	2235909
425	1175	18	0	0	0	695	61	0	0	0	0	0	77	1140266	32381	819737	855456
426	5025	115	0	0	0	1157	306	0	0	12	6	21	365	1140631	32381	819751	4856854
427	4147	227	0	0	1	1377	507	0	0	6	3	15	557	1141188	32382	819767	3203956
428	4640	99	0	0	0	1034	285	0	0	12	6	21	344	1141532	32382	819778	4706402
429	2518	41	0	0	1	1034	131	0	0	6	3	15	181	1141713	32383	819787	2066161
430	9	5	0	0	0	5	24	0	0	0	0	0	40	1141753	32383	819789	497
431	2866	109	0	0	15	695	312	0	0	6	3	15	362	1142115	32398	819796	3416950
432	2897	46	0	0	3	397	144	0	0	18	9	27	212	1142327	32401	819818	3234501
433	5094	124	0	0	1	798	336	0	0	6	3	15	386	1142713	32402	819830	4787950
434	4055	74	0	0	3	778	218	0	0	6	3	15	268	1142981	32405	819846	4148760
435	2931	131	0	0	0	316	347	0	0	42	21	51	451	1143432	32405	819865	3416919
436	6704	127	0	0	1	1857	333	0	0	18	9	27	401	1143833	32406	819888	5552390
437	3746	60	0	0	1	1157	178	0	0	12	6	21	237	1144070	32407	819903	3049176
438	6736	472	0	0	4	1377	1041	0	0	24	12	33	1118	1145188	32411	819933	5713407
439	8741	326	0	0	8	1547	761	0	0	47	24	56	873	1146061	32419	819971	6354141
440	8582	120	0	0	7	1547	338	0	0	30	15	39	424	1146485	32426	819992	6315206
441	9252	672	0	0	21	1547	1456	0	0	24	12	33	1533	1148018	32447	820016	6572915
442	8563	96	0	0	5	1547	276	0	0	60	30	69	407	1148425	32452	820043	6314593
443	5689	125	0	0	1	1857	321	0	0	0	0	0	337	1148762	32453	820056	5225927
444	8642	177	0	0	5	1422	445	0	0	18	9	27	513	1149275	32458	820082	6329796
445	6653	161	0	0	73	1063	438	0	0	6	3	15	488	1149763	32531	820106	5528981
446	7235	231	0	0	11	989	588	0	0	216	108	190	918	1150681	32542	820172	5753150
447	3750	76	0	0	1	1157	221	0	0	21	12	30	295	1150976	32543	820193	2890374
448	2677	77	0	0	0	1060	209	0	0	6	3	15	259	1151235	32543	820205	2471422
449	3691	65	0	0	2	683	189	0	0	6	3	15	239	1151474	32545	820214	2862375
450	8452	188	0	0	8	1616	454	0	0	12	6	21	513	1151987	32553	820236	6315655
451	3664	44	0	0	1	1857	141	0	0	18	9	27	209	1152196	32554	820252	2809570
452	2530	28	0	0	0	1157	92	0	0	6	3	15	142	1152338	32554	820259	1977397
453	6375	126	0	0	6	1358	362	0	0	54	27	63	484	1152822	32560	820287	5528187
454	3728	35	0	0	2	1358	114	0	0	0	0	0	130	1152952	32562	820297	2935129
455	8363	67	0	0	0	2239	209	0	0	29	15	38	294	1153246	32562	820313	6254347
456	2814	276	0	0	0	1377	554	0	0	12	6	21	613	1153859	32562	820324	2304019
457	4505	67	0	0	5	814	195	0	0	35	18	44	289	1154148	32567	820346	4707727
458	4217	173	0	0	0	583	402	0	0	12	6	21	461	1154609	32567	820358	3619301
459	4769	245	0	0	0	1377	583	0	0	6	3	15	633	1155242	32567	820379	3897937
460	4046	39	0	0	1	1403	125	0	0	12	6	21	184	1155426	32568	820391	3449262
461	3388	49	0	0	2	1060	156	0	0	0	0	0	172	1155598	32570	820399	2784160
462	8306	55	0	0	4	2239	174	0	0	12	6	21	233	1155831	32574	820418	6206933
463	2826	36	0	0	3	1377	117	0	0	18	9	27	185	1156016	32577	820429	2573131
464	3731	68	0	0	4	571	207	0	0	12	6	21	266	1156282	32581	820445	3035253
465	2459	18	0	0	0	1857	63	0	0	6	3	15	113	1156395	32581	820453	1994035
466	2484	43	0	0	0	1857	118	0	0	0	0	0	134	1156529	32581	820459	1997757
467	2459	25	0	0	1	683	82	0	0	6	3	15	132	1156661	32582	820464	1995224
468	3679	52	0	0	1	683	163	0	0	6	3	15	213	1156874	32583	820474	2858784
469	3674	43	0	0	1	683	135	0	0	11	6	20	193	1157067	32584	820481	2856257
470	2834	42	0	0	1	683	133	0	0	12	6	21	192	1157259	32585	820489	2573824
471	2698	71	0	0	2	733	204	0	0	6	3	15	254	1157513	32587	820501	2283187
472	3546	79	0	0	1	1157	205	0	0	6	3	15	255	1157768	32588	820507	2738304
473	3965	47	0	0	0	1157	150	0	0	12	6	21	209	1157977	32588	820520	3149742
474	5489	496	0	0	39	922	1158	0	0	62	33	71	1294	1159271	32627	820565	5026428
475	5395	494	0	0	75	989	1088	0	0	12	6	21	1147	1160418	32702	820583	4999017
476	5190	225	0	0	13	989	541	0	0	234	117	185	875	1161293	32715	820633	4953226
477	2836	142	0	0	3	378	375	0	0	36	18	45	470	1161763	32718	820652	2336711
478	3904	213	0	0	3	1358	543	0	0	6	3	15	593	1162356	32721	820670	3356681
479	3358	88	0	0	1	1857	238	0	0	36	18	45	333	1162689	32722	820685	2603535
480	3397	81	0	0	1	788	226	0	0	0	0	0	242	1162931	32723	820692	2787857
481	4997	93	0	0	5	1121	278	0	0	36	18	45	373	1163304	32728	820714	4803705
482	6368	80	0	0	6	1403	229	0	0	0	0	0	245	1163549	32734	820721	5527690
483	3733	32	0	0	3	1857	105	0	0	0	0	0	121	1163670	32737	820727	2904135
484	5120	101	0	0	6	1358	296	0	0	18	9	27	364	1164034	32743	820741	4970209
485	3706	68	0	0	2	1358	204	0	0	12	6	21	263	1164297	32745	820750	2880436
486	6231	61	0	0	0	1140	185	0	0	24	12	33	262	1164559	32745	820767	5430407
487	3878	70	0	0	1	1358	192	0	0	54	27	63	314	1164873	32746	820793	3021583
488	5318	97	0	0	0	1403	283	0	0	30	15	39	369	1165242	32746	820815	4990581
489	8926	410	0	0	24	1857	913	0	0	30	15	39	999	1166241	32770	820846	6464819
490	3631	114	0	0	1	1857	293	0	0	0	0	0	309	1166550	32771	820856	2794828
491	1443	346	0	0	5	130	781	0	0	923	462	651	1926	1168476	32776	821032	797982
492	703	98	0	0	33	66	266	0	0	6	3	15	316	1168792	32809	821038	265489
493	4243	445	0	0	44	443	1007	0	0	144	72	142	1253	1170045	32853	821088	2997663
494	4301	430	0	0	10	1358	956	0	0	132	66	107	1161	1171206	32863	821133	3019736
495	4219	437	0	0	3	443	983	0	0	54	27	63	1105	1172311	32866	821165	2993639
496	724	165	0	0	60	66	394	0	0	18	9	27	462	1172773	32926	821176	270415
497	1491	346	0	0	7	130	796	0	0	46	24	55	907	1173680	32933	821202	813558
498	1313	331	0	0	4	225	757	0	0	11	6	20	815	1174495	32937	821222	761091
499	1748	299	0	0	3	130	718	0	0	210	105	174	1029	1175524	32940	821276	1332289
500	707	145	0	0	3	66	355	0	0	6	3	15	405	1175929	32943	821289	279903
501	695	132	0	0	2	66	326	0	0	6	3	15	376	1176305	32945	821301	259522
502	1912	135	0	0	0	1048	328	0	0	0	0	0	344	1176649	32945	821312	1632497
503	9259	409	0	0	11	1358	967	0	0	108	54	117	1170	1177819	32956	821366	6592643
504	5908	351	0	0	10	1857	844	0	0	18	9	27	912	1178731	32966	821390	5194601
505	8483	151	0	0	7	1422	400	0	0	40	21	49	502	1179233	32973	821428	6310627
506	8444	120	0	0	3	2738	348	0	0	39	21	48	449	1179682	32976	821460	6300838
507	9113	417	0	0	7	1422	923	0	0	144	72	137	1164	1180846	32983	821514	6492009
508	9510	529	0	0	3	1093	1166	0	0	96	48	105	1351	1182197	32986	821561	6578333
509	9135	187	0	0	63	1403	479	0	0	11	6	20	537	1182734	33049	821592	6473104
510	8804	313	0	0	5	1422	758	0	0	96	48	105	943	1183677	33054	821640	6379882
511	2274	30	0	0	0	1857	99	0	0	6	3	15	149	1183826	33054	821647	1796699
512	8427	118	0	0	4	1667	327	0	0	12	6	21	386	1184212	33058	821673	6275652
513	9290	297	0	0	13	1377	699	0	0	210	105	169	1005	1185217	33071	821736	6510945
514	9332	361	0	0	19	955	853	0	0	60	30	69	984	1186201	33090	821770	6539906
515	9641	502	0	0	8	1057	1143	0	0	18	9	27	1211	1187412	33098	821791	6602191
516	9262	261	0	0	11	955	645	0	0	78	39	87	803	1188215	33109	821819	6516298
517	2954	125	0	0	0	695	333	0	0	84	42	87	494	1188709	33109	821850	3421528
518	3262	268	0	0	3	1060	609	0	0	0	0	0	625	1189334	33112	821864	3533930
519	4923	155	0	0	37	819	405	0	0	15	9	24	470	1189804	33149	821893	4695771
520	8428	99	0	0	14	2738	286	0	0	12	6	21	345	1190149	33163	821911	6327249
521	3909	32	0	0	0	798	103	0	0	6	3	15	153	1190302	33163	821921	4221204
522	3566	33	0	0	3	567	107	0	0	6	3	15	157	1190459	33166	821940	2760244
523	8752	331	0	0	2	1857	729	0	0	6	3	15	779	1191238	33168	821956	6326751
524	8879	494	0	0	2	1422	1070	0	0	12	6	21	1129	1192367	33170	821977	6340834
525	1336	41	0	0	4	316	131	0	0	0	0	0	147	1192514	33174	821982	889328
526	2946	103	0	0	4	311	304	0	0	22	12	31	379	1192893	33178	822009	2788432
527	4772	159	0	0	1	429	402	0	0	18	9	27	470	1193363	33179	822032	4797323
528	894	186	0	0	0	254	440	0	0	78	39	70	581	1193944	33179	822048	729361
529	3913	45	0	0	0	1857	144	0	0	24	12	33	221	1194165	33179	822059	3417754
530	3718	75	0	0	4	437	222	0	0	24	12	33	299	1194464	33183	822074	3036439
531	2215	43	0	0	0	1857	123	0	0	0	0	0	139	1194603	33183	822081	1708331
532	2534	72	0	0	2	559	205	0	0	11	6	20	263	1194866	33185	822098	2068449
533	2780	125	0	0	2	537	344	0	0	23	12	32	420	1195286	33187	822114	2414647
534	2560	67	0	0	1	1358	201	0	0	5	3	14	250	1195536	33188	822119	2210181
535	3757	113	0	0	2	559	322	0	0	54	27	63	444	1195980	33190	822145	3067692
536	5234	140	0	0	8	1857	374	0	0	24	12	33	451	1196431	33198	822163	4906438
537	2397	94	0	0	4	583	285	0	0	6	3	15	335	1196766	33202	822179	1910584
538	877	196	0	0	7	215	433	0	0	18	9	27	501	1197267	33209	822192	1337693
539	14199	5302	0	0	2	2010	8896	0	0	18	9	27	8964	1206231	33211	822206	7668715
540	9288	449	0	0	4	2010	848	0	0	12	6	21	907	1207138	33215	822218	7062098
541	4727	646	0	0	6	420	1155	0	0	18	9	27	1223	1208361	33221	822240	4132211
542	9497	2852	0	0	1	949	4748	0	0	12	6	21	4807	1213168	33222	822258	6494845
543	4489	496	0	0	1	1857	902	0	0	6	3	15	952	1214120	33223	822268	3712474
544	8438	1745	0	0	4	1857	3095	0	0	0	0	0	3111	1217231	33227	822276	6422085
545	8065	1227	0	0	5	1265	2128	0	0	47	24	56	2240	1219471	33232	822312	6396778
546	13343	4337	0	0	2	2010	7595	0	0	17	9	26	7662	1227133	33234	822326	7648408
547	6988	255	0	0	3	1358	530	0	0	12	6	21	589	1227722	33237	822339	6219931
548	10584	1689	0	0	0	1422	2884	0	0	18	9	27	2952	1230674	33237	822361	7240856
549	6030	1478	0	0	2	683	2467	0	0	6	3	15	2517	1233191	33239	822378	4599835
550	7101	450	0	0	4	949	823	0	0	12	6	21	882	1234073	33243	822398	6195643
551	9263	560	0	0	1	1857	1000	0	0	24	12	33	1077	1235150	33244	822419	7028463
552	26366	16859	0	0	5	1857	30798	0	0	42	21	51	30902	1266052	33249	822469	9665478
553	3105	53	0	0	1	1358	165	0	0	6	3	15	215	1266267	33250	822484	2861538
554	3802	69	0	0	4	1403	201	0	0	12	6	21	260	1266527	33254	822500	3515627
555	3542	229	0	0	0	1403	536	0	0	90	45	99	712	1267239	33254	822528	3506054
556	9996	1133	0	0	2	2010	2091	0	0	0	0	0	2107	1269346	33256	822532	7220265
557	9114	257	0	0	6	2768	526	0	0	18	9	27	594	1269940	33262	822541	7034860
558	6884	72	0	0	2	1093	212	0	0	18	9	27	280	1270220	33264	822557	5684325
559	6909	141	0	0	0	1238	366	0	0	17	9	26	433	1270653	33264	822577	6209387
560	2684	57	0	0	0	437	176	0	0	0	0	0	192	1270845	33264	822583	2418688
561	3277	73	0	0	1	1857	192	0	0	0	0	0	208	1271053	33265	822591	3292480
562	6795	110	0	0	3	949	298	0	0	12	6	21	357	1271410	33268	822602	6158475
563	4365	468	0	0	4	369	924	0	0	29	15	38	1009	1272419	33272	822621	3692434
564	7548	888	0	0	7	1358	1529	0	0	29	15	38	1614	1274033	33279	822637	6257121
565	15838	6934	0	0	5	2768	12138	0	0	12	6	21	12197	1286230	33284	822646	8076668
566	11335	2495	0	0	0	1454	4070	0	0	17	9	26	4137	1290367	33284	822661	7357350
567	3348	146	0	0	1	387	394	0	0	40	21	49	496	1290863	33285	822682	3315964
568	9929	1102	0	0	4	746	1857	0	0	172	87	138	2114	1292977	33289	822731	7124798
569	11783	1885	0	0	5	1616	3696	0	0	88	45	97	3870	1296847	33294	822769	7615486
570	145	12	0	0	2	48	45	0	0	0	0	0	61	1296908	33296	822773	23823
571	146	12	0	0	0	48	45	0	0	6	3	15	95	1297003	33296	822778	23933
572	38012	28100	0	0	3	1616	64833	0	0	24	12	33	64910	1361913	33299	822796	11577194
573	19417	12527	0	0	2	1857	24914	0	0	132	66	116	25128	1387041	33301	822835	8247450
574	22291	14691	0	0	2	934	26211	0	0	135	69	144	26456	1413497	33303	822892	8616620
575	10427	1831	0	0	6	1259	3094	0	0	48	24	57	3207	1416704	33309	822926	7160949
576	4799	353	0	0	4	798	680	0	0	0	0	0	696	1417400	33313	822936	5084488
577	7887	1086	0	0	0	1857	1940	0	0	32	18	41	2031	1419431	33313	822955	6356563
578	6908	219	0	0	0	1403	461	0	0	6	3	15	511	1419942	33313	822963	6176662
579	11727	2786	0	0	4	1857	4562	0	0	41	21	50	4665	1424607	33317	822987	7498145
580	9206	2451	0	0	2	1265	3888	0	0	0	0	0	3904	1428511	33319	822993	6486942
581	18497	9593	0	0	1	1358	16497	0	0	6	3	15	16547	1445058	33320	823011	8308364
582	9519	730	0	0	3	1454	1315	0	0	0	0	0	1331	1446389	33323	823034	7074357
583	9382	708	0	0	2	1358	1388	0	0	24	12	33	1465	1447854	33325	823051	7021654
584	8320	2982	0	0	3	1265	4936	0	0	18	9	27	5004	1452858	33328	823063	5941935
585	4684	147	0	0	2	1265	375	0	0	0	0	0	391	1453249	33330	823071	5109509
586	3552	635	0	0	1	1358	1059	0	0	0	0	0	1075	1454324	33331	823076	3189061
587	13269	4394	0	0	2	1857	7618	0	0	12	6	21	7677	1462001	33333	823093	7561572
588	21113	12140	0	0	5	2768	23292	0	0	12	6	21	23351	1485352	33338	823105	9161308
589	4734	993	0	0	0	1358	1570	0	0	0	0	0	1586	1486938	33338	823117	3642756
590	9195	592	0	0	2	1857	1148	0	0	18	9	27	1216	1488154	33340	823146	6953725
591	14446	4575	0	0	4	1616	9162	0	0	24	12	33	9239	1497393	33344	823165	8109347
592	3804	739	0	0	1	1034	1191	0	0	11	6	20	1249	1498642	33345	823180	3215898
593	9889	970	0	0	2	2239	1714	0	0	0	0	0	1730	1500372	33347	823196	7226770
594	19070	9188	0	0	36	1616	19812	0	0	36	18	45	19907	1520279	33383	823219	8930529
595	12685	2761	0	0	13	1616	5538	0	0	114	57	114	5741	1526020	33396	823246	7801528
596	7	3	0	0	0	5	18	0	0	0	0	0	34	1526054	33396	823248	360
597	7	3	0	0	0	5	18	0	0	0	0	0	34	1526088	33396	823250	366
598	146	12	0	0	0	48	45	0	0	0	0	0	61	1526149	33396	823253	23921
599	7	3	0	0	0	5	18	0	0	0	0	0	34	1526183	33396	823255	356
600	7	3	0	0	0	5	18	0	0	0	0	0	34	1526217	33396	823257	380
601	6389	38	0	0	1	799	123	0	0	12	6	21	182	1526399	33397	823262	5499048
602	10	6	0	0	0	5	27	0	0	0	0	0	43	1526442	33397	823264	610
603	2142	38	0	0	0	1857	106	0	0	0	0	0	122	1526564	33397	823268	1631895
604	3347	49	0	0	1	778	152	0	0	6	3	15	202	1526766	33398	823280	2613915
605	4644	66	0	0	0	814	201	0	0	6	3	15	251	1527017	33398	823302	4795768
606	7	3	0	0	0	5	18	0	0	0	0	0	34	1527051	33398	823304	368
607	6502	97	0	0	3	799	285	0	0	42	21	51	389	1527440	33401	823328	5585572
608	7	3	0	0	0	5	18	0	0	0	0	0	34	1527474	33401	823330	352
609	7	3	0	0	0	5	18	0	0	0	0	0	34	1527508	33401	823332	382
610	1374	9	0	0	0	1358	32	0	0	0	0	0	48	1527556	33401	823336	1014179
611	7	3	0	0	0	5	18	0	0	0	0	0	34	1527590	33401	823338	352
612	7	3	0	0	0	5	18	0	0	0	0	0	34	1527624	33401	823340	366
613	3918	39	0	0	3	1667	125	0	0	12	6	21	184	1527808	33404	823351	4218236
614	4775	1413	0	0	3	1403	2796	0	0	0	0	0	2812	1530620	33407	823359	3701460
615	145	11	0	0	0	48	42	0	0	0	0	0	58	1530678	33407	823362	23823
616	3701	90	0	0	3	571	267	0	0	0	0	0	283	1530961	33410	823377	2985409
617	3490	33	0	0	1	884	108	0	0	6	3	15	158	1531119	33411	823385	2719558
618	145	11	0	0	0	48	42	0	0	0	0	0	58	1531177	33411	823388	23846
619	145	11	0	0	0	48	42	0	0	0	0	0	58	1531235	33411	823391	23858
620	3266	25	0	0	1	1060	82	0	0	0	0	0	98	1531333	33412	823394	2586833
621	146	12	0	0	2	48	45	0	0	0	0	0	61	1531394	33414	823397	23880
