tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
508	9510	1135	1446	622	14	866	2562	94389	10720	61	1899	23590	28083	10846508	22825	623172	6578293
509	9135	742	38	18	41	1060	1721	2796	457	47	78	1064	2895	10849403	22866	623250	6473064
510	8804	706	410	137	6	866	1669	24616	3294	198	519	7359	9579	10858982	22872	623488	6379842
511	2274	47	53	12	1	1060	146	3070	369	18	45	1126	1349	10860331	22873	623517	1796659
512	8427	182	112	60	10	902	464	7698	848	62	219	2423	3138	10863469	22883	623621	6275612
513	9290	901	331	174	211	867	2024	22778	3132	135	594	6902	9552	10873021	23094	623848	6510905
514	9332	872	590	178	50	867	1997	37267	3728	671	870	11416	14315	10887336	23144	624186	6539866
515	9641	1186	488	290	28	867	2649	34783	4593	175	960	9357	12998	10900334	23172	624540	6602151
516	9262	768	189	92	25	867	1753	12616	1632	102	327	4255	6367	10906701	23197	624672	6516258
517	2954	220	272	67	3	282	548	14125	1574	24	213	4460	5253	10911954	23200	624776	3421488
518	3262	386	1308	177	3	646	867	69113	7371	6	534	17560	18993	10930947	23203	624979	3533890
519	4923	305	224	33	16	440	719	12014	1396	18	108	4165	5024	10935971	23219	625046	4695731
520	8428	155	299	43	6	866	419	18144	1910	12	135	6081	6667	10942638	23225	625118	6327209
521	3909	68	38	7	3	557	206	2176	293	12	27	982	1247	10943885	23228	625139	4221164
522	3566	84	12	9	4	357	239	854	87	12	33	369	673	10944558	23232	625166	2760204
523	8752	520	554	237	7	866	1160	38004	4412	12	717	9167	11076	10955634	23239	625436	6326711
524	8879	694	637	380	141	866	1544	45059	5197	62	1176	9772	12524	10968158	23380	625871	6340794
525	1336	66	31	9	6	228	197	1473	149	11	33	625	887	10969045	23386	625897	889288
526	2946	150	27	13	2	241	404	1441	200	34	57	714	1207	10970252	23388	625951	2788392
527	4772	190	322	105	0	342	474	17386	1851	17	324	5178	6008	10976260	23388	626077	4797283
528	894	212	271	59	1	116	498	10152	1673	18	186	3395	4111	10980371	23389	626152	729321
529	3913	77	53	11	5	489	226	3219	425	23	45	1229	1532	10981903	23394	626181	3417714
530	3718	124	136	24	4	241	345	6322	971	45	96	2707	3180	10985083	23398	626232	3036399
531	2215	60	104	31	1	489	176	4221	592	5	96	1921	2225	10987308	23399	626274	1708291
532	2534	102	42	26	2	299	288	2323	317	28	93	1085	1498	10988806	23401	626329	2068409
533	2780	180	281	64	4	248	471	12857	1558	18	201	4436	5140	10993946	23405	626430	2414607
534	2560	88	166	19	6	550	245	7407	844	12	63	2606	2946	10996892	23411	626467	2210141
535	3757	150	278	50	2	299	404	13688	1414	18	159	4467	5062	11001954	23413	626549	3067652
536	5234	217	274	73	16	557	565	14586	1723	35	237	4590	5424	11007378	23429	626658	4906398
537	2397	160	19	17	6	277	445	1169	319	21	63	654	1194	11008572	23435	626704	1910544
538	877	222	1090	163	17	215	503	65831	5498	5	492	16527	17554	11026126	23452	626881	1337653
539	14199	5395	2151	4300	5	750	9199	197890	33394	42	12921	30613	52765	11078891	23457	632187	7668675
540	9288	496	187	331	5	750	987	18160	2816	6	996	3611	5626	11084517	23462	632609	7062058
541	4727	763	188	447	14	349	1447	16318	3906	430	1557	4093	7129	11091646	23476	633273	4132171
542	9497	2956	1139	2109	6	734	5067	96571	16316	55	6355	16245	27699	11119345	23482	635999	6494805
543	4489	525	197	400	3	489	999	19081	3062	18	1209	3411	5651	11124996	23485	636492	3712434
544	8438	1800	621	1442	6	734	3287	72475	11180	12	4332	9883	17534	11142530	23491	638218	6422045
545	8065	1339	580	880	13	557	2405	42549	7663	47	2664	10263	15364	11157894	23504	639386	6396738
546	13343	4410	1976	3665	4	750	7830	185192	28911	35	11013	31590	50465	11208359	23508	643695	7648368
547	6988	328	106	160	8	905	713	7883	1267	48	504	2070	3319	11211678	23516	643937	6219891
