aff_ord	tu	C_wire	B_wire	extra	C_tok	B_tok	new_regions	new_blocks	deepest
84	84	234	418	0	59	106	0	3	581
85	85	376	781	0	133	284	0	4	2118
86	86	298	354	0	87	108	0	1	2197
87	87	115	321	0	30	85	0	0	957
88	88	116	200	0	19	51	0	0	2199
89	89	84	220	0	20	57	0	1	2118
90	90	79	207	0	18	47	0	2	2118
91	91	149	316	0	42	78	0	4	2950
92	92	156	264	0	30	55	0	0	1918
93	93	232	351	0	55	97	0	3	1895
94	94	189	189	0	44	57	0	0	2197
95	95	136	243	0	38	62	0	1	1234
96	96	214	618	0	54	189	0	2	2197
97	97	259	356	0	65	107	0	2	724
98	98	341	436	0	111	158	0	15	2197
99	99	267	359	0	70	130	0	3	2197
100	100	360	726	0	88	239	0	1	490
101	101	261	500	0	62	143	0	3	1230
102	102	140	275	0	39	68	0	2	2118
103	103	123	219	0	22	52	0	1	2199
104	104	1197	1363	0	568	626	0	1	1078
105	105	140	242	0	39	61	0	3	2197
106	106	211	305	0	45	80	0	1	668
107	107	123	149	0	22	43	0	0	2199
108	108	183	224	0	42	56	0	0	2118
109	109	281	453	0	78	154	0	1	2118
110	110	191	381	0	42	102	0	1	2197
111	111	151	226	0	32	54	0	1	2949
112	112	343	553	0	69	126	0	2	1234
113	113	220	274	0	68	90	0	1	2197
114	114	439	609	0	146	226	0	2	724
115	115	175	330	0	40	85	0	3	1678
116	116	46	47	0	7	8	0	0	4
117	117	216	404	0	64	116	0	0	673
118	118	157	383	0	45	106	0	3	957
119	119	122	204	0	35	54	0	0	2199
120	120	226	289	0	53	83	0	2	1078
121	121	322	422	0	96	138	0	1	2118
122	122	260	312	0	40	93	0	1	1078
123	123	227	320	0	48	95	0	5	1698
124	124	599	823	0	238	329	0	1	1817
125	125	325	498	0	119	170	0	2	2273
126	126	125	169	0	22	42	0	0	2197
127	127	227	420	0	77	116	0	5	724
128	128	1052	1351	0	461	581	0	8	957
129	129	345	675	0	91	182	0	7	774
130	130	130	229	0	35	83	0	0	774
131	131	135	193	0	26	64	0	0	936
132	132	442	634	0	225	285	0	2	464
133	133	323	457	0	111	164	0	0	674
134	134	107	111	0	16	29	0	0	1005
135	135	135	229	0	37	62	0	1	936
136	136	364	668	0	106	251	0	0	319
137	137	187	250	0	47	90	0	0	1218
138	138	147	328	0	41	96	0	4	1218
139	139	160	196	0	31	52	0	0	1218
140	140	202	267	0	74	98	0	1	1918
141	141	111	149	0	34	47	0	0	2118
142	142	92	69	23	11	15	0	0	2118
143	143	157	269	0	44	71	0	3	664
144	144	139	265	0	38	65	0	0	2118
145	145	767	1026	0	313	420	0	6	2118
146	146	330	655	0	100	260	0	1	853
147	147	463	565	0	148	208	0	4	1279
148	148	239	382	0	62	114	0	4	467
149	149	676	1454	0	245	551	0	4	1005
150	150	120	286	0	32	78	0	0	2949
151	151	177	409	0	51	124	0	1	935
152	152	353	448	0	113	151	0	2	2118
153	153	120	170	0	34	54	0	0	2118
154	154	302	586	0	82	204	0	5	1005
155	155	316	612	0	78	191	0	7	1078
156	156	296	500	0	78	160	0	10	1895
157	157	122	175	0	18	36	0	0	2197
158	158	118	191	0	31	48	0	1	2197
159	159	212	343	0	50	99	0	0	2197
160	160	157	343	0	46	95	0	4	1895
161	161	505	1242	0	153	486	0	8	1298
162	162	284	504	0	72	149	0	4	2118
163	163	387	924	0	109	361	0	5	2118
164	164	483	664	0	176	256	0	3	2118
165	165	474	1003	0	145	383	0	2	2118
166	166	289	643	0	73	183	0	4	1897
167	167	326	734	0	80	237	0	1	1895
168	168	331	756	0	96	256	0	1	1895
169	169	223	369	0	55	109	0	1	1897
170	170	479	1111	0	163	411	0	6	724
171	171	590	1002	0	199	386	0	5	2197
172	172	370	784	0	108	265	0	5	728
173	173	278	589	0	72	177	0	5	2118
174	174	372	772	0	97	280	0	3	2197
175	175	453	1069	0	130	377	0	12	2118
176	176	356	732	0	87	241	0	3	489
177	177	283	498	0	72	162	0	2	2118
178	178	308	572	0	74	177	0	5	1234
179	179	371	643	0	102	209	0	4	723
180	180	91	176	0	22	37	0	2	1034
181	181	819	1595	0	331	576	0	4	2949
182	182	517	709	0	199	281	0	2	674
183	183	415	889	0	124	327	0	0	2949
184	184	513	1487	0	133	339	0	3	1298
185	185	235	462	0	56	131	0	2	1055
186	186	267	402	0	76	120	0	4	1298
187	187	576	1057	0	186	399	0	4	723
188	188	171	259	0	38	65	0	2	2118
189	189	270	687	0	75	223	0	0	2949
190	190	420	687	0	126	227	0	2	1055
191	191	145	285	0	41	69	0	1	2118
192	192	285	669	0	80	217	0	6	604
193	193	290	470	0	104	155	0	1	1895
194	194	355	794	0	119	261	0	4	2949
195	195	273	527	0	77	159	0	2	1055
196	196	163	255	0	35	54	0	2	2949
197	197	242	378	0	66	107	0	0	2949
198	198	378	703	0	104	228	0	1	1005
199	199	189	379	0	46	118	0	4	1055
200	200	235	687	0	55	235	0	2	1055
201	201	288	630	0	97	211	0	4	1055
202	202	235	425	0	56	111	0	1	2118
203	203	205	301	0	50	87	0	0	2197
204	204	73	148	0	16	27	0	0	1678
205	205	370	701	0	124	254	0	7	2197
206	206	294	404	0	83	118	0	2	2949
207	207	399	639	0	114	219	0	7	2197
208	208	240	401	0	60	113	0	1	2949
209	209	377	775	0	114	262	0	4	2197
210	210	327	528	0	95	157	0	1	2118
211	211	271	423	0	68	121	0	2	1678
212	212	220	377	0	48	99	0	1	1055
213	213	203	313	0	46	77	0	1	2949
214	214	621	972	0	235	395	0	2	2118
215	215	322	728	0	107	242	0	5	1897
216	216	266	585	0	81	220	0	4	1895
217	217	394	756	0	113	268	0	0	2118
218	218	409	892	0	110	324	0	8	776
219	219	196	282	0	46	70	0	1	1698
220	220	240	376	0	58	111	0	0	951
221	221	324	859	0	89	217	0	3	1055
222	222	418	636	0	108	223	0	8	1298
223	223	182	271	0	43	75	0	2	2118
224	224	252	409	0	66	117	0	0	2118
225	225	235	328	0	59	93	0	3	949
226	226	458	993	0	147	245	0	3	2118
227	227	561	827	0	193	311	0	4	2118
228	228	239	310	0	57	92	0	3	951
229	229	116	138	0	19	27	0	1	724
230	230	170	176	0	34	56	0	4	949
231	231	192	235	0	40	61	0	1	949
232	232	117	225	0	32	62	0	1	2118
233	233	107	115	0	16	19	0	0	1218
234	234	199	236	0	47	67	0	3	1895
235	235	157	267	0	53	78	0	2	2118
236	236	97	177	0	24	41	0	0	2118
237	237	122	184	0	35	60	0	1	2118
238	238	117	193	0	32	49	0	0	2118
239	239	161	220	0	34	72	0	0	671
240	240	152	266	0	31	60	0	0	957
241	241	118	241	0	31	66	0	3	671
242	242	198	248	0	47	71	0	1	1005
243	243	186	246	0	43	66	0	2	1005
244	244	180	211	0	35	49	0	1	949
245	245	125	214	0	19	48	0	0	671
246	246	122	253	0	33	68	0	0	672
247	247	193	388	0	60	115	0	1	672
248	248	137	225	0	26	52	0	0	687
249	249	67	105	0	14	27	0	0	2118
250	250	164	276	0	48	77	0	0	672
251	251	122	151	0	33	47	0	0	2118
252	252	186	267	0	47	79	0	1	2118
253	253	184	210	0	46	60	0	0	2118
254	254	91	236	0	22	55	0	0	468
255	255	152	251	0	46	72	0	1	2118
256	256	157	250	0	44	66	0	0	1005
257	257	127	152	0	34	45	0	1	2118
258	258	125	187	0	19	34	0	0	2118
259	259	165	272	0	36	72	0	0	672
260	260	235	333	0	58	98	0	1	2118
261	261	155	219	0	32	59	0	0	2118
262	262	175	230	0	36	61	0	5	1895
263	263	117	192	0	32	49	0	0	2118
264	264	194	265	0	45	71	0	2	1005
265	265	103	132	0	26	36	0	2	2118
266	266	206	361	0	46	95	0	1	668
