logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
241	241	0	2063528	3679	2743866	874288919	4949626	1170	79	2403	27	0	1	118	1043	115	917	1351	1	1	26
242	242	0	2053479	4588	2876226	876342398	4954214	1323	72	3166	27	0	1	89	1225	120	607	2419	1	1	22
243	243	0	2050152	2143	3877524	878392550	4956357	796	70	1250	27	0	1	103	684	99	444	687	1	1	20
244	244	0	1886986	2495	2842586	880279536	4958852	2211	28	229	27	0	1	27	2175	94	57	60	1	1	6
245	245	0	1977267	3492	3684545	882256803	4962344	1739	71	1655	27	0	1	95	1635	113	557	965	1	1	21
246	246	0	2212855	6485	3412615	884469658	4968829	3214	113	3131	27	0	1	170	3034	165	1200	1745	1	1	40
247	247	0	1973876	719	2646926	886443534	4969548	54	40	598	27	0	1	45	1	101	216	261	1	1	10
248	248	0	1984542	5309	4197774	888428076	4974857	4662	31	589	27	0	1	35	4618	98	195	276	1	1	7
249	249	0	2087488	18961	3357236	890515564	4993818	4460	76	14398	27	0	1	121	4330	107	686	13585	1	1	24
250	250	0	1888594	2529	2273076	892404158	4996347	269	82	2151	27	0	1	114	146	123	749	1259	1	1	28
251	251	0	2256196	4846	2621626	894660354	5001193	1488	106	3225	27	0	1	134	1344	129	890	2185	1	1	39
252	252	0	2075361	4227	2767525	896735715	5005420	1242	118	2840	27	0	1	143	1089	129	685	2005	1	1	43
253	253	0	1043816	2354	1201318	897779531	5007774	1807	55	465	27	0	1	94	1704	83	206	156	1	1	15
254	254	0	2254339	2428	2637896	900033870	5010202	927	82	1392	27	0	1	106	812	115	529	728	1	1	28
255	255	0	2207387	5806	3151935	902241257	5016008	2089	85	3605	27	0	1	133	1946	119	1018	2448	1	1	29
256	256	0	2132775	2661	3975854	904374032	5018669	956	55	1623	27	0	1	70	877	98	579	926	1	1	15
257	257	0	2117265	1671	2548966	906491297	5020340	509	43	1092	27	0	1	47	453	99	275	698	1	1	11
258	258	0	2052386	5657	2406366	908543683	5025997	4886	49	695	27	0	1	48	4829	98	171	406	1	1	13
259	259	0	2791252	16779	5537852	911334935	5042776	6478	119	10155	27	0	1	168	6300	161	3058	6915	1	1	46
260	260	0	2166312	1822	4014384	913501247	5044598	692	67	1036	27	0	1	74	609	98	395	523	1	1	19
261	261	0	2131740	8476	4115594	915632987	5053074	5131	37	3281	27	0	1	48	5074	98	462	2701	1	1	9
262	262	0	2178590	1821	4168753	917811577	5054895	517	61	1216	27	0	1	73	435	111	253	832	1	1	17
263	263	0	2676743	7687	5316313	920488320	5062582	3181	64	4415	27	0	1	97	3075	110	534	3751	1	1	18
264	264	0	2020135	2347	3931074	922508455	5064929	1026	49	1245	27	0	1	55	962	118	198	909	1	1	13
265	265	0	2594363	6999	5014732	925102818	5071928	5694	52	1226	27	0	1	96	5589	88	245	873	1	1	14
266	266	0	2105899	3870	3139546	927208717	5075798	454	43	3346	27	0	1	44	401	97	733	2496	1	1	11
267	267	0	2172547	2297	4350563	929381264	5078095	668	52	1550	27	0	1	56	603	111	466	953	1	1	14
268	268	0	2704680	6246	5037583	932085944	5084341	827	100	5292	27	0	1	131	686	96	772	4404	1	1	35
269	269	0	2283855	4580	5112363	934369799	5088921	377	105	4071	27	0	1	120	248	111	936	3004	1	1	38
270	270	0	2065650	6008	3053335	936435449	5094929	5050	49	882	27	0	1	66	4975	112	261	489	1	1	13
271	271	0	2399040	18430	6425201	938834489	5113359	1681	320	16402	27	0	1	379	1292	293	3132	12956	1	1	145
272	272	0	2839973	21871	5045353	941674462	5135230	6546	140	15158	27	0	1	216	6320	109	2501	12528	1	1	59
273	273	0	2137046	1694	4245593	943811508	5136924	1098	49	520	27	0	1	75	1014	93	121	287	1	1	13
274	274	0	2179121	6082	3188836	945990629	5143006	1202	107	4746	27	0	1	142	1050	149	920	3656	1	1	37
275	275	0	2398376	7475	3219235	948389005	5150481	5725	73	1650	27	0	1	107	5609	107	594	929	1	1	22
276	276	0	3160001	46456	9158897	951549006	5196937	2637	349	43443	27	0	1	444	2183	308	6866	36247	1	1	162
277	277	0	2280201	7225	3446355	953829207	5204162	5265	46	1887	27	0	1	49	5207	92	309	1466	1	1	12
278	278	0	2648784	8779	5384482	956477991	5212941	6050	138	2564	27	0	1	163	5877	90	814	1640	1	1	55
279	279	0	2649539	4035	4241014	959127530	5216976	2338	61	1609	27	0	1	92	2237	93	479	1017	1	1	17
280	280	0	2644643	8662	5706251	961772173	5225638	6420	98	2117	27	0	1	147	6263	94	633	1370	1	1	36
281	281	0	2458044	6332	3820435	964230217	5231970	1745	112	4448	27	0	1	158	1577	120	900	3408	1	1	42
282	282	0	2619151	3645	5577052	966849368	5235615	2208	102	1308	27	0	1	111	2088	92	381	815	1	1	34
283	283	0	2590431	15570	5262582	969439799	5251185	2088	296	13159	27	0	1	327	1751	90	2533	10516	1	1	133
284	284	0	2421006	5872	3221976	971860805	5257057	1817	79	3949	27	0	1	138	1669	89	1029	2811	1	1	26
285	285	0	2406291	4452	4701084	974267096	5261509	2170	49	2206	27	0	1	70	2091	91	421	1674	1	1	13
286	286	0	2209753	3165	4860663	976476849	5264674	1354	74	1710	27	0	1	87	1258	94	455	1141	1	1	23
287	287	0	2636606	6555	5242813	979113455	5271229	5054	61	1413	27	0	1	66	4979	94	457	842	1	1	17
288	288	0	2415368	6297	4687543	981528823	5277526	3864	80	2326	27	0	1	126	3729	91	721	1494	1	1	26
289	289	0	2749706	15447	4230464	984278529	5292973	1765	120	13535	27	0	1	182	1573	111	1897	11507	1	1	46
290	290	0	2520960	6763	3582325	986799489	5299736	2353	94	4289	27	0	1	141	2202	98	1114	3057	1	1	32
291	291	0	2656492	7931	5068732	989455981	5307667	2524	40	5340	27	0	1	49	2466	90	955	4275	1	1	10
292	292	0	1957849	3046	3036106	991413830	5310713	767	64	2188	27	0	1	83	675	89	497	1582	1	1	18
293	293	0	2651501	3406	4829163	994065331	5314119	1488	106	1785	27	0	1	127	1352	90	429	1246	1	1	36
294	294	0	2023612	531	2669396	996088943	5314650	39	31	434	27	0	1	30	1	97	151	166	1	1	7
295	295	0	2398555	3368	3812445	998487498	5318018	2387	40	914	27	0	1	49	2329	89	271	534	1	1	10
296	296	0	2687206	17267	4337473	1001174704	5335285	6542	259	10439	27	0	1	303	6229	85	1921	8413	1	1	119
297	297	0	1875101	3310	3814595	1003049805	5338595	448	67	2768	27	0	1	79	360	90	514	2144	1	1	19
298	298	0	2378070	2920	2891205	1005427875	5341515	1554	61	1278	27	0	1	81	1464	98	349	811	1	1	17
299	299	0	3357007	29241	7294040	1008784882	5370756	5564	144	23506	27	0	1	306	5248	113	3442	19930	1	1	61
300	300	0	2068964	7220	3503464	1010853846	5377976	4744	90	2359	27	0	1	88	4647	100	482	1757	1	1	28
301	301	0	2015131	3629	4437263	1012868977	5381605	1291	64	2247	27	0	1	71	1211	99	408	1720	1	1	18
302	302	0	2178776	7780	4472034	1015047753	5389385	4938	43	2772	27	0	1	40	4889	101	415	2236	1	1	11
303	303	0	2504400	16179	5846581	1017552153	5405564	3680	352	12120	27	0	1	416	3254	323	2715	9061	1	1	164
304	304	0	2956350	29991	7723869	1020508503	5435555	6800	307	22857	27	0	1	383	6407	225	4214	18396	1	1	133
305	305	0	1863394	1806	3846234	1022371897	5437361	858	49	872	27	0	1	71	778	88	169	595	1	1	13
306	306	0	1797194	1763	3009486	1024169091	5439124	166	64	1506	27	0	1	75	83	85	728	673	1	1	18
307	307	0	2272919	9125	5028042	1026442010	5448249	5285	119	3694	27	0	1	154	5121	87	904	2683	1	1	44
308	308	0	1856354	4821	3114736	1028298364	5453070	4080	37	677	27	0	1	45	4026	85	134	438	1	1	9
309	309	0	2218488	2726	4143244	1030516852	5455796	658	64	1977	27	0	1	97	552	107	647	1203	1	1	18
310	310	0	2220559	10110	3814394	1032737411	5465906	4924	161	4998	27	0	1	289	4625	86	981	3911	1	1	65
311	311	0	2102781	6853	4615784	1034840192	5472759	5221	83	1522	27	0	1	84	5128	109	360	1033	1	1	25
312	312	0	2106812	2342	3258895	1036947004	5475101	112	83	2120	27	0	1	89	15	122	528	1450	1	1	29
313	313	0	2602358	10705	5480952	1039549362	5485806	2678	109	7891	27	0	1	161	2507	116	1184	6571	1	1	41
314	314	0	2139448	6785	3300725	1041688810	5492591	5185	34	1539	27	0	1	35	5141	87	345	1087	1	1	8
315	315	0	2141410	1298	4374394	1043830220	5493889	78	40	1153	27	0	1	43	27	87	410	636	1	1	10
316	316	0	1859228	5302	2908955	1045689448	5499191	4034	40	1201	27	0	1	45	3980	81	218	882	1	1	10
317	317	0	1860650	5133	3594105	1047550098	5504324	4074	31	1001	27	0	1	33	4032	83	235	663	1	1	7
318	318	0	2210351	7438	3248106	1049760449	5511762	5085	98	2228	27	0	1	140	4935	85	549	1574	1	1	32
319	319	0	1877166	3191	4008155	1051637615	5514953	153	105	2906	27	0	1	115	30	84	742	2060	1	1	39
320	320	0	1803169	4957	2851796	1053440784	5519910	3819	52	1059	27	0	1	73	3737	87	290	662	1	1	14
321	321	0	1953803	1788	3647244	1055394587	5521698	558	64	1139	27	0	1	81	468	94	312	713	1	1	18
322	322	0	2869737	27769	5076193	1058264324	5549467	2904	217	24621	27	0	1	324	2570	178	3557	20864	1	1	91
323	323	0	2025900	5939	4219894	1060290224	5555406	320	118	5474	27	0	1	153	157	120	1241	4093	1	1	45
324	324	0	2106108	5650	4297393	1062396332	5561056	630	98	4895	27	0	1	136	484	114	759	4002	1	1	32
325	325	0	1904706	1483	3602495	1064301038	5562539	482	34	940	27	0	1	42	431	83	168	669	1	1	8
326	326	0	1819437	919	3390505	1066120475	5563458	39	31	822	27	0	1	30	1	82	352	368	1	1	7
327	327	0	1818399	1140	3740025	1067938874	5564598	39	34	1040	27	0	1	30	1	104	164	752	1	1	8
328	328	0	2264333	7445	4505883	1070203207	5572043	955	111	6352	27	0	1	153	792	173	982	5176	1	1	42
329	329	0	2240963	5231	4480034	1072444170	5577274	756	107	4341	27	0	1	148	598	139	835	3346	1	1	39
330	330	0	2099526	2800	3902624	1074543696	5580074	1475	52	1246	27	0	1	83	1383	110	269	847	1	1	14
331	331	0	2113177	4728	3549675	1076656873	5584802	1884	144	2673	27	0	1	180	1694	109	719	1825	1	1	59
332	332	0	2689218	18369	5294102	1079346091	5603171	2740	209	15393	27	0	1	332	2398	165	2802	12405	1	1	88
333	333	0	2682132	17514	4109904	1082028223	5620685	6091	141	11255	27	0	1	259	5822	183	2681	8370	1	1	63
334	334	0	1962396	1819	3957954	1083990619	5622504	766	46	980	27	0	1	49	708	108	459	393	1	1	12
335	335	0	2084194	6357	4752264	1086074813	5628861	916	67	5347	27	0	1	78	829	107	517	4703	1	1	19
336	336	0	2205220	8089	2874406	1088280033	5636950	5439	73	2550	27	0	1	110	5320	132	443	1954	1	1	21
337	337	0	2495931	10168	3727145	1090775964	5647118	1865	127	8149	27	0	1	192	1663	133	3471	4524	1	1	52
338	338	0	1770977	1180	2131577	1092546941	5648298	55	46	1052	27	0	1	46	1	110	217	705	1	1	12
339	339	0	2005112	8248	4169143	1094552053	5656546	4764	126	3331	27	0	1	179	4575	107	826	2378	1	1	49
340	340	0	2310272	3230	2711037	1096862325	5659776	1342	81	1780	27	0	1	143	1189	127	433	1200	1	1	24
341	341	0	2214644	3585	2818285	1099076969	5663361	1918	52	1588	27	0	1	88	1821	108	354	1106	1	1	14
342	342	0	2305341	6751	3289336	1101382310	5670112	5745	49	930	27	0	1	71	5665	112	218	580	1	1	13
343	343	0	3133922	24830	6703230	1104516232	5694942	7035	297	17471	27	0	1	439	6586	265	3030	14155	1	1	128
344	344	0	2988064	10785	4981293	1107504296	5705727	3253	133	7372	27	0	1	239	3004	191	2058	5102	1	1	55
345	345	0	2097237	5129	4588663	1109601533	5710856	3702	55	1345	27	0	1	88	3605	96	268	961	1	1	15
346	346	0	2038054	6224	2567996	1111639587	5717080	4984	34	1179	27	0	1	41	4934	95	218	846	1	1	8
347	347	0	2506094	7394	3585745	1114145681	5724474	6258	58	1051	27	0	1	95	6154	114	371	546	1	1	16
348	348	0	2746254	5872	3581365	1116891935	5730346	4627	61	1157	27	0	1	104	4514	110	426	601	1	1	17
349	349	0	2581651	4022	4919103	1119473586	5734368	2280	58	1657	27	0	1	84	2187	125	322	1190	1	1	16
350	350	0	2073175	5983	2322316	1121546761	5740351	4956	46	954	27	0	1	52	4895	120	225	589	1	1	12
351	351	0	2503730	2238	3227336	1124050491	5742589	1277	46	888	27	0	1	44	1224	130	208	529	1	1	12
352	352	0	2502614	766	3090136	1126553105	5743355	44	37	658	27	0	1	35	1	112	164	362	1	1	9
353	353	0	2504894	3957	4802253	1129057999	5747312	2839	49	1042	27	0	1	70	2760	111	212	699	1	1	13
354	354	0	2865415	9474	4665813	1131923414	5756786	7269	83	2095	27	0	1	166	7093	110	1162	803	1	1	28
355	355	0	2563914	4934	3965745	1134487328	5761720	2213	81	2613	27	0	1	133	2070	112	1270	1211	1	1	24
356	356	0	2874128	9691	5896891	1137361456	5771411	6599	76	2989	27	0	1	128	6461	113	1003	1853	1	1	24
357	357	0	2504276	6195	3325645	1139865732	5777606	5300	46	822	27	0	1	118	5173	94	286	422	1	1	12
358	358	0	2532180	2036	4397424	1142397912	5779642	1219	37	753	27	0	1	40	1170	111	186	436	1	1	9
359	359	0	2517241	8428	3169765	1144915153	5788070	5485	28	2888	27	0	1	34	5442	96	454	2318	1	1	6
360	360	0	2978282	11773	5608952	1147893435	5799843	7298	95	4353	27	0	1	167	7121	119	946	3268	1	1	32
361	361	0	2782036	8362	4108754	1150675471	5808205	7025	46	1264	27	0	1	76	6940	94	768	382	1	1	12
362	362	0	2510756	6727	5367322	1153186227	5814932	4372	90	2238	27	0	1	115	4248	134	928	1155	1	1	29
363	363	0	2504607	7417	3857425	1155690834	5822349	6383	40	967	27	0	1	42	6332	110	256	581	1	1	10
364	364	0	2284993	821	4378714	1157975827	5823170	40	31	723	27	0	1	31	1	97	190	416	1	1	7
365	365	0	2845114	9250	4802673	1160820941	5832420	6035	74	3114	27	0	1	127	5899	95	911	2088	1	1	22
366	366	0	2834424	6098	5897511	1163655365	5838518	3834	61	2176	27	0	1	87	3738	114	457	1585	1	1	17
367	367	0	2510439	1926	3074745	1166165804	5840444	92	72	1735	27	0	1	83	1	111	475	1129	1	1	21
368	368	0	2531834	806	3265565	1168697638	5841250	62	43	674	27	0	1	53	1	111	185	358	1	1	11
369	369	0	2510464	1912	4691654	1171208102	5843162	70	49	1766	27	0	1	61	1	110	535	1101	1	1	13
370	370	0	2504029	866	3893845	1173712131	5844028	67	46	726	27	0	1	58	1	112	205	389	1	1	12
371	371	0	2675262	7047	3836194	1176387393	5851075	1852	137	5031	27	0	1	253	1589	125	1382	3504	1	1	53
372	372	0	2699204	7352	5450732	1179086597	5858427	2115	103	5107	27	0	1	179	1926	114	1533	3440	1	1	38
373	373	0	2187332	3501	4476664	1181273929	5861928	1396	72	2006	27	0	1	99	1288	100	338	1548	1	1	21
374	374	0	2178460	3241	4138114	1183452389	5865169	1755	67	1392	27	0	1	84	1662	95	413	864	1	1	19
375	375	0	2307960	7144	2928785	1185760349	5872313	5687	40	1390	27	0	1	61	5617	94	358	918	1	1	10
376	376	0	1818966	853	2078117	1187579315	5873166	36	25	765	27	0	1	27	1	89	108	549	1	1	5
377	377	0	2967783	9891	5608582	1190547098	5883057	2409	160	7295	27	0	1	323	2076	92	2639	4544	1	1	69
378	378	0	2078333	712	4044344	1192625431	5883769	39	31	615	27	0	1	30	1	93	207	295	1	1	7
379	379	0	2172005	7001	5009923	1194797436	5890770	5323	46	1605	27	0	1	50	5264	108	329	1148	1	1	12
380	380	0	2260788	2689	4555723	1197058224	5893459	356	93	2213	27	0	1	122	225	96	700	1397	1	1	33
381	381	0	2549993	3860	4319234	1199608217	5897319	1163	64	2606	27	0	1	98	1056	90	539	1957	1	1	18
382	382	0	2518999	3798	3392345	1202127216	5901117	1391	75	2305	27	0	1	107	1275	122	630	1533	1	1	23
383	383	0	2503830	2844	4405604	1204631046	5903961	2117	43	657	27	0	1	63	2045	77	252	308	1	1	11
384	384	0	2324477	8721	4542324	1206955523	5912682	1433	55	7206	27	0	1	79	1345	83	499	6604	1	1	15
385	385	0	2311528	3321	5030043	1209267051	5916003	2293	67	934	27	0	1	93	2191	142	236	535	1	1	19
386	386	0	2308752	6549	4573293	1211575803	5922552	5562	40	920	27	0	1	38	5515	120	161	619	1	1	10
387	387	0	2309068	6281	4576203	1213884871	5928833	5745	34	475	27	0	1	34	5702	107	119	230	1	1	8
388	388	0	2330150	7674	4706374	1216215021	5936507	5675	67	1905	27	0	1	89	5577	143	333	1408	1	1	19
389	389	0	2309854	481	2580006	1218524875	5936988	43	31	380	27	0	1	34	1	99	194	68	1	1	7
390	390	0	2309085	518	2805746	1220833960	5937506	49	34	408	27	0	1	40	1	95	130	163	1	1	8
391	391	0	2373647	3858	4473504	1223207607	5941364	250	168	3413	27	0	1	240	1	262	956	2174	1	1	73
392	392	0	2308647	483	4540143	1225516254	5941847	49	34	373	27	0	1	40	1	89	120	145	1	1	8
393	393	0	2317545	1245	3214985	1227833799	5943092	67	40	1111	27	0	1	58	1	87	412	592	1	1	10
394	394	0	2312820	641	3632235	1230146619	5943733	74	37	503	27	0	1	48	18	86	200	197	1	1	9
395	395	0	2346883	7166	3132526	1232493502	5950899	5831	49	1259	27	0	1	76	5746	87	325	827	1	1	13
396	396	0	2309779	430	4285113	1234803281	5951329	43	31	329	27	0	1	34	1	95	151	64	1	1	7
397	397	0	2309801	433	3737674	1237113082	5951762	43	31	332	27	0	1	34	1	97	150	66	1	1	7
398	398	0	2309698	438	3194226	1239422780	5952200	43	31	337	27	0	1	34	1	88	151	79	1	1	7
399	399	0	2309523	440	3519375	1241732303	5952640	43	31	339	27	0	1	34	1	95	161	64	1	1	7
400	400	0	2310575	463	3218506	1244042878	5953103	43	31	362	27	0	1	34	1	88	176	79	1	1	7
401	401	0	2309581	456	3146695	1246352459	5953559	43	31	355	27	0	1	34	1	92	150	94	1	1	7
402	402	0	2311095	486	4472424	1248663554	5954045	49	34	376	27	0	1	40	1	96	196	65	1	1	8
403	403	0	2309079	449	3419726	1250972633	5954494	43	31	348	27	0	1	34	1	94	143	92	1	1	7
404	404	0	2308467	394	3712445	1253281100	5954888	43	31	293	27	0	1	34	1	93	120	62	1	1	7
405	405	0	2308512	401	2626776	1255589612	5955289	43	31	300	27	0	1	34	1	96	121	65	1	1	7
406	406	0	2312032	494	2735616	1257901644	5955783	58	37	372	27	0	1	49	1	91	180	82	1	1	9
407	407	0	2308799	390	3942534	1260210443	5956173	43	31	289	27	0	1	34	1	93	116	62	1	1	7
408	408	0	2309020	402	3077976	1262519463	5956575	43	31	301	27	0	1	34	1	98	118	67	1	1	7
409	409	0	2319655	6559	4500183	1264839118	5963134	5648	37	847	27	0	1	62	5577	98	210	519	1	1	9
410	410	0	2308396	387	2765216	1267147514	5963521	43	31	286	27	0	1	34	1	94	111	63	1	1	7
411	411	0	2309899	458	2845966	1269457413	5963979	43	31	357	27	0	1	34	1	94	164	80	1	1	7
412	412	0	2310455	439	4155684	1271767868	5964418	43	31	338	27	0	1	34	1	94	162	63	1	1	7
413	413	0	2310685	469	3015996	1274078553	5964887	48	34	360	27	0	1	39	1	90	170	81	1	1	8
414	414	0	2309271	407	4215114	1276387824	5965294	43	31	306	27	0	1	34	1	93	132	62	1	1	7
415	415	0	2308906	405	3237365	1278696730	5965699	43	31	304	27	0	1	34	1	98	121	67	1	1	7
416	416	0	2308284	398	4432434	1281005014	5966097	43	31	297	27	0	1	34	1	90	108	81	1	1	7
417	417	0	2308662	400	3665394	1283313676	5966497	43	31	299	27	0	1	34	1	97	118	66	1	1	7
418	418	0	2267008	6445	4688223	1285580684	5972942	5457	28	933	27	0	1	25	5423	86	432	395	1	1	6
419	419	0	2367771	4532	3228286	1287948455	5977474	1730	49	2726	27	0	1	75	1646	83	345	2278	1	1	13
420	420	0	2491918	5965	3654424	1290440373	5983439	1583	61	4294	27	0	1	74	1500	107	557	3610	1	1	17
421	421	0	1798770	2679	4054274	1292239143	5986118	457	58	2137	27	0	1	71	377	106	546	1465	1	1	16
422	422	0	2375793	9650	5043103	1294614936	5995768	689	108	8826	27	0	1	148	531	157	1306	7342	1	1	39
423	423	0	3094820	9162	6003121	1297709756	6004930	4158	100	4877	27	0	1	159	3989	136	839	3881	1	1	33
424	424	0	3655562	16937	7832719	1301365318	6021867	4390	148	12372	27	0	1	283	4097	129	2306	9916	1	1	64
425	425	0	687456	3226	1383238	1302052774	6025093	1968	58	1173	27	0	1	95	1864	104	315	734	1	1	16
426	426	0	780730	6539	1982157	1302833504	6031632	2047	105	4360	27	0	1	111	1927	103	1025	3212	1	1	36
427	427	0	1523475	38257	5148312	1304356979	6069889	1045	216	36969	27	0	1	248	787	111	6491	30346	1	1	93
428	428	0	932972	21367	3870645	1305289951	6091256	460	240	20640	27	0	1	263	187	111	3876	16632	1	1	102
429	429	0	748048	6870	1975217	1306037999	6098126	1873	64	4906	27	0	1	92	1772	88	734	4064	1	1	18
430	430	0	1352808	6777	3372155	1307390807	6104903	728	58	5964	27	0	1	64	655	79	1328	4537	1	1	16
431	431	0	3317796	9794	4653073	1310708603	6114697	6882	58	2827	27	0	1	103	6770	94	392	2321	1	1	16
432	432	0	1476383	789	2004327	1312184986	6115486	49	43	670	27	0	1	40	1	100	145	405	1	1	11
433	433	0	2865322	3858	3607875	1315050308	6119344	2475	61	1295	27	0	1	80	2386	101	288	886	1	1	17
434	434	0	1727666	1928	3802594	1316777974	6121272	176	49	1676	27	0	1	59	109	85	617	954	1	1	13
435	435	0	1440430	404	2223787	1318218404	6121676	51	31	295	27	0	1	30	13	101	83	93	1	1	7
436	436	0	2632219	8985	4293724	1320850623	6130661	6185	58	2715	27	0	1	60	6116	105	507	2083	1	1	16
437	437	0	3982361	13123	5267152	1324832984	6143784	5561	86	7449	27	0	1	144	5407	143	1254	6031	1	1	31
438	438	0	2426594	6457	4791443	1327259578	6150241	5000	40	1390	27	0	1	53	4938	96	303	971	1	1	10
439	439	0	2816462	5436	4409054	1330076040	6155677	2799	40	2570	27	0	1	44	2746	104	278	2168	1	1	10
440	440	0	3375298	12143	4504313	1333451338	6167820	3081	107	8928	27	0	1	141	2930	131	1027	7708	38	5	37
441	441	0	2405530	3562	3129096	1335856868	6171382	1530	64	1941	27	0	1	80	1441	124	277	1520	1	1	18
442	442	0	3944298	33314	9171917	1339801166	6204696	8044	185	25058	27	0	1	348	7686	153	3149	21734	1	1	79
443	443	0	2786400	8013	3950485	1342587566	6212709	6557	49	1380	27	0	1	51	6497	79	285	996	1	1	13
444	444	0	4164868	41798	10022886	1346752434	6254507	3573	226	37972	27	0	1	326	3237	131	5462	32357	1	1	98
445	445	0	2619987	3274	3775714	1349372421	6257781	1836	64	1347	27	0	1	79	1748	93	278	956	1	1	18
446	446	0	4019312	49222	9019067	1353391733	6307003	7041	544	41610	27	0	1	649	6382	118	6293	35178	1	1	274
447	447	0	4780990	55143	9723936	1358172723	6362146	4846	243	50027	27	0	1	372	4464	122	5912	43972	1	1	109
448	448	0	3805707	14168	5133852	1361978430	6376314	6878	188	7075	27	0	1	230	6638	102	1543	5410	1	1	78
449	449	0	1885659	3420	2595936	1363864089	6379734	2455	46	892	27	0	1	68	2378	94	223	555	1	1	12
450	450	0	2740554	3495	3908384	1366604643	6383229	2129	75	1264	27	0	1	100	2020	79	298	867	1	1	23
451	451	0	2615669	4803	3309955	1369220312	6388032	3675	77	1024	27	0	1	145	3520	92	294	618	1	1	23
452	452	0	3658505	15291	4885523	1372878817	6403323	6204	116	8944	27	0	1	147	6047	75	1722	7127	1	1	44
453	453	0	3004880	8001	4461953	1375883697	6411324	2597	105	5272	27	0	1	112	2476	78	1096	4078	1	1	38
454	454	0	3154309	20599	4832664	1379038006	6431923	7177	176	13219	27	0	1	185	6982	76	2549	10574	1	1	71
455	455	0	2596948	5925	3614094	1381634954	6437848	3888	77	1933	27	0	1	82	3797	80	458	1375	1	1	24
456	456	0	4002137	31043	6616621	1385637091	6468891	8213	566	22237	27	0	1	590	7613	72	5413	16731	1	1	284
457	457	0	3722629	6502	4435773	1389359720	6475393	3241	72	3162	27	0	1	85	3147	129	562	2450	1	1	21
458	458	0	4297085	40698	7537019	1393656805	6516091	7347	189	33135	27	0	1	308	7029	118	3879	29117	1	1	79
459	459	0	2566935	10174	3499175	1396223740	6526265	5932	61	4154	27	0	1	59	5864	107	718	3309	1	1	17
460	460	0	2925664	11082	4732243	1399149404	6537347	2410	134	8511	27	0	1	169	2231	73	1611	6807	1	1	54
461	461	0	4140711	31089	6755331	1403290115	6568436	7103	283	23676	27	0	1	364	6729	93	3626	19936	1	1	128
462	462	0	3871686	30926	6754350	1407161801	6599362	8022	501	22376	27	0	1	522	7490	96	4084	18175	1	1	251
463	463	0	3651136	8869	4482834	1410812937	6608231	7254	61	1527	27	0	1	89	7156	71	306	1130	1	1	17
464	464	0	3604916	11881	5189962	1414417853	6620112	5343	175	6336	27	0	1	268	5065	86	1547	4683	1	1	75
465	465	0	1972712	1861	2652776	1416390565	6621973	811	34	989	27	0	1	38	764	80	266	623	1	1	8
466	466	0	4138896	12066	5104852	1420529461	6634039	7073	75	4891	27	0	1	144	6919	77	577	4217	1	1	23
467	467	0	2680834	6799	3667935	1423210295	6640838	6114	43	615	27	0	1	80	6025	80	170	345	1	1	11
468	468	0	4072106	15544	5582101	1427282401	6656382	4772	217	10528	27	0	1	254	4508	72	1580	8856	1	1	89
469	469	0	3258307	4915	3978905	1430540708	6661297	2614	31	2243	27	0	1	39	2566	84	397	1742	1	1	7
470	470	0	3388630	15204	5333102	1433929338	6676501	3036	282	11859	27	0	1	294	2732	110	2641	9088	1	1	121
471	471	0	3203072	4523	3712274	1437132410	6681024	2640	46	1810	27	0	1	57	2574	83	542	1165	1	1	12
472	472	0	3363309	8740	4303694	1440495719	6689764	6939	49	1725	27	0	1	57	6873	101	430	1174	1	1	13
473	473	0	3170438	4076	3976954	1443666157	6693840	2396	49	1604	27	0	1	69	2318	78	256	1250	1	1	13
474	474	0	3377699	9282	4134185	1447043856	6703122	7704	58	1493	27	0	1	90	7605	68	387	1018	1	1	16
475	475	0	3592407	12479	5150822	1450636263	6715601	3615	139	8698	27	0	1	181	3424	71	1374	7233	1	1	58
476	476	0	1738816	4411	2292147	1452375079	6720012	3514	37	833	27	0	1	46	3459	73	105	636	1	1	9
477	477	0	3729929	13816	4970322	1456105008	6733828	8256	121	5412	27	0	1	135	8111	70	1096	4226	1	1	46
478	478	0	354559	912	667699	1456459567	6734740	635	37	213	27	0	1	45	581	77	72	46	1	1	9
479	479	0	3691577	11190	4344744	1460151144	6745930	7842	92	3229	27	0	1	179	7653	72	864	2273	1	1	32
480	480	0	3700806	14546	4394544	1463851950	6760476	2951	235	11333	27	0	1	282	2659	74	1985	9254	1	1	103
481	481	0	4076763	37147	6709170	1467928713	6797623	8691	534	27895	27	0	1	549	8132	75	5982	21817	1	1	266
482	482	0	3704007	19956	5801871	1471632720	6817579	6794	304	12831	27	0	1	340	6444	76	4316	8419	1	1	134
483	483	0	5698806	321180	33916570	1477331526	7138759	2993	324	317836	27	0	1	397	2586	187	6017	302410	1665	7535	148
484	484	0	3701136	19694	4752113	1481032662	7158453	7753	288	11626	27	0	1	278	7465	121	2188	9297	1	1	124
485	485	0	2850797	5574	2815426	1483883459	7164027	4241	52	1254	27	0	1	95	4137	79	238	917	1	1	14
