tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
1166	3516797	152743	3552007942	197228569	42257	1160	100215	301242
1167	3436183	138143	3555444125	197366712	41039	669	97932	254147
1168	3955902	171901	3559400027	197538613	46584	1515	108785	339611
1169	3252778	123941	3562652805	197662554	39546	124	95040	205803
1170	3069303	115708	3565722108	197778262	37599	41	90544	186663
1171	3430537	133160	3569152645	197911422	41021	427	97704	233659
1172	3133981	107023	3572286626	198018445	35705	90	81127	167637
1173	2810801	98812	3575097427	198117257	33176	75	77041	157835
1174	3460472	131581	3578557899	198248838	41109	299	97823	224415
1175	3067425	115232	3581625324	198364070	37582	25	90524	184540
1176	3077881	115710	3584703205	198479780	37825	15	90935	185042
1177	3301714	126605	3588004919	198606385	40138	165	95703	206238
1178	3876169	170269	3591881088	198776654	45110	1594	106046	356492
1179	3246665	123439	3595127753	198900093	39238	140	94528	204771
1180	2729396	100368	3597857149	199000461	32816	237	76568	163932
1181	2677820	96374	3600534969	199096835	32104	43	75125	155138
1182	2126427	89426	3602661396	199186261	28382	107	69654	155822
1183	4280847	220999	3606942243	199407260	49976	4012	115239	516361
1184	3364504	129376	3610306747	199536636	40535	338	96802	220597
1185	3458224	136811	3613764971	199673447	41405	528	98530	245905
1186	3064935	115102	3616829906	199788549	37536	26	90427	184479
1187	3276076	126409	3620105982	199914958	39815	197	96352	213801
1188	3559273	136432	3623665255	200051390	42314	374	100485	242193
1189	3414243	144696	3627079498	200196086	41207	775	99049	264521
1190	2759413	98908	3629838911	200294994	33050	96	76757	157102
1191	3472982	150233	3633311893	200445227	41886	1055	100232	289370
1192	3455612	137455	3636767505	200582682	41080	630	98001	260269
1193	4243100	225912	3641010605	200808594	49747	4126	115186	555744
1194	2725740	98407	3643736345	200907001	32406	197	75778	159996
1195	2866625	105305	3646602970	201012306	33796	353	78036	178305
1196	2822005	99934	3649424975	201112240	33276	120	77212	159275
1197	4220581	214085	3653645556	201326325	49240	3597	113339	522592
1198	3347817	130177	3656993373	201456502	40164	345	96510	222378
1199	2429576	93040	3659422949	201549542	30885	113	72657	148395
1200	3224335	124264	3662647284	201673806	39432	188	95588	209129
1201	3272702	131143	3665919986	201804949	36517	1045	82676	308025
1202	2696663	98822	3668616649	201903771	32808	144	76261	158756
1203	2519065	100382	3671135714	202004153	31556	356	75307	171480
1204	2431597	95515	3673567311	202099668	30712	98	74603	156891
1205	2260396	87717	3675827707	202187385	28913	48	70215	138242
1206	2237008	87807	3678064715	202275192	28044	177	68820	145698
1207	2208004	89766	3680272719	202364958	28319	126	69168	189662
1208	3412333	152072	3683685052	202517030	38444	1899	88637	345298
1209	2275956	88750	3685961008	202605780	29196	68	70917	141229
1210	2441791	96123	3688402799	202701903	31039	263	72642	154324
1211	184	74	3688402983	202701977	6	2	6	99
1212	4190684	149903	3692593667	202851880	43288	982	97475	266489
1213	2490029	96495	3695083696	202948375	31588	129	74398	157430
1214	2954230	104386	3698037926	203052761	34468	90	79138	169439
1215	2269728	89129	3700307654	203141890	29106	94	70529	141868
1216	4675710	204711	3704983364	203346601	50172	2782	115880	510254
1217	3796530	167784	3708779894	203514385	44628	1637	105019	406211
1218	1843104	82655	3710622998	203597040	25949	101	63628	125461
1219	3299997	115769	3713922995	203712809	38154	141	87346	183081
1220	8969668	247977	3722892663	203960786	69297	1574	156657	622975
1221	2342035	91863	3725234698	204052649	30640	63	72815	145766
1222	2322548	90039	3727557246	204142688	30301	30	72126	141339
1223	2339982	91176	3729897228	204233864	30608	43	72778	143468
1224	2340997	91537	3732238225	204325401	30628	52	72806	144263
1225	2070510	86185	3734308735	204411586	27825	162	68416	144114
1226	2386977	97243	3736695712	204508829	30938	264	73714	166159
1227	2084453	88751	3738780165	204597580	28226	255	69190	146509
1228	2322896	90298	3741103061	204687878	30303	40	72140	142092
1229	2339375	91033	3743442436	204778911	30613	42	72772	143234
1230	2323605	90310	3745766041	204869221	30318	41	72154	142372
1231	2177122	87370	3747943163	204956591	28633	53	70010	140389
1232	2580332	96983	3750523495	205053574	31351	245	74034	174104
1233	2567429	96083	3753090924	205149657	31177	185	73741	166109
1234	2672847	99145	3755763771	205248802	31823	277	74844	179224
1235	2656418	97534	3758420189	205346336	32508	109	76407	156626
1236	2564593	95229	3760984782	205441565	31266	151	73870	158478
1237	2753946	100241	3763738728	205541806	33094	117	77036	164101
1238	2550108	92611	3766288836	205634417	31098	39	73564	146245
1239	2682388	99887	3768971224	205734304	32678	201	76745	171841
1240	2542954	93760	3771514178	205828064	31025	98	73481	151788
1241	2341935	91955	3773856113	205920019	30645	75	72828	145709
1242	2683442	95622	3776539555	206015641	32191	39	75760	150511
1243	2686082	96244	3779225637	206111885	32227	62	75801	152959
1244	2421173	91133	3781646810	206203018	30479	49	72410	143496
1245	2460610	93107	3784107420	206296125	31229	52	73918	146587
1246	2684690	95555	3786792110	206391680	32206	37	75769	150828
1247	2418896	92302	3789211006	206483982	30637	100	72463	147048
1248	2428440	93071	3791639446	206577053	30579	145	72642	150059
1249	2471371	110329	3794110817	206687382	31927	887	75155	213167
1250	2226055	86563	3796336872	206773945	29063	25	68791	133968
1251	2330805	90701	3798667677	206864646	29970	91	71575	143178
1252	2575899	96506	3801243576	206961152	31622	176	74448	161377
1253	2331609	92618	3803575185	207053770	30104	154	71778	154860
1254	3488098	151501	3807063283	207205271	41307	1320	100141	294594
1255	2419261	90421	3809482544	207295692	30437	28	72349	142097
1256	2465764	92760	3811948308	207388452	30941	72	73294	146249
1257	2057299	84729	3814005607	207473181	27702	75	68156	135163
1258	2502660	100512	3816508267	207573693	31621	408	74486	177465
1259	2683481	95535	3819191748	207669228	32192	38	75744	150427
1260	2941710	102483	3822133458	207771711	34372	88	79187	164294
1261	2419658	90561	3824553116	207862272	30450	41	72388	142348
1262	2367621	93418	3826920737	207955690	30677	123	72875	150387
1263	2122249	87755	3829042986	208043445	28558	86	69897	142082
1264	2364856	140095	3831407842	208183540	30957	2806	75251	381719
1265	2185000	86628	3833592842	208270168	28215	101	69098	138316
1266	2686423	110534	3836279265	208380702	34835	110	87657	182485
1267	2708116	115428	3838987381	208496130	35317	190	88675	213322
1268	2587182	106114	3841574563	208602244	33921	55	84869	172546
1269	2691103	111657	3844265666	208713901	34897	155	87748	185456
1270	2181812	88044	3846447478	208801945	28157	181	69008	146552
1271	2814489	124988	3849261967	208926933	36636	617	91283	220788
1272	2098458	90787	3851360425	209017720	28343	343	69164	150075
1273	2326724	91345	3853687149	209109065	30535	63	72301	143857
1274	2204698	86713	3855891847	209195778	28377	78	69316	137721
1275	2323081	96042	3858214928	209291820	31044	245	73569	165221
1276	2355997	90248	3860570925	209382068	30075	61	71832	143082
1277	2343434	93624	3862914359	209475692	30721	154	72790	152159
1278	2051637	85982	3864965996	209561674	27616	15	68001	130413
1279	2284185	91161	3867250181	209652835	30056	116	71817	149614
1280	2611700	103127	3869861881	209755962	32924	285	78574	175182
1281	2297503	88899	3872159384	209844861	29575	52	71235	140827
1282	2182232	101877	3874341616	209946738	29149	940	71551	210847
1283	2394589	92932	3876736205	210039670	30632	137	73133	151780
1284	2498045	96755	3879234250	210136425	31762	180	74981	156008
1285	2431318	92471	3881665568	210228896	30666	85	72569	148771
1286	2620739	112275	3884286307	210341171	33337	943	77452	229855
1287	2319437	89141	3886605744	210430312	29866	41	71345	140029
1288	3338826	162009	3889944570	210592321	41189	1916	98830	383755
1289	2086579	86620	3892031149	210678941	28242	100	69243	140274
1290	2393093	94615	3894424242	210773556	30868	182	73554	156180
1291	2670999	102360	3897095241	210875916	32958	211	78509	174253
1292	2441665	95137	3899536906	210971053	31070	220	73177	156529
1293	2228621	90538	3901765527	211061591	29258	197	70800	156290
1294	2842946	145402	3904608473	211206993	35743	2045	83137	333574
1295	2330911	94120	3906939384	211301113	30168	363	71827	164794
1296	2592373	122273	3909531757	211423386	32971	1068	76864	285094
1297	2520512	92097	3912052269	211515483	30927	52	72972	144924
1298	2452837	95574	3914505106	211611057	31082	219	73211	165977
1299	2386148	96118	3916891254	211707175	30727	268	72988	168017
1300	3165399	139212	3920056653	211846387	37792	1285	87327	263843
1301	2676960	128684	3922733613	211975071	33409	1530	77805	292930
1302	2053928	83604	3924787541	212058675	27645	29	68049	131753
1303	2355590	89662	3927143131	212148337	29925	63	71498	142589
1304	2386162	95042	3929529293	212243379	30657	185	72963	157794
1305	2710678	116404	3932239971	212359783	34129	777	82048	207112
1306	2157561	87190	3934397532	212446973	28891	30	71493	139596
1307	2217576	89598	3936615108	212536571	29600	37	71893	141365
1308	3941435	131904	3940556543	212668475	43802	138	98069	209212
1309	2225214	89526	3942781757	212758001	29641	33	71970	141021
1310	2222716	92164	3945004473	212850165	28724	514	69695	170575
1311	2327231	91379	3947331704	212941544	30526	57	72264	145325
1312	2192529	88040	3949524233	213029584	28307	154	69081	146758
1313	2348767	97816	3951873000	213127400	30870	371	72944	171330
1314	2253612	89211	3954126612	213216611	29848	52	71299	140916
1315	2515748	93142	3956642360	213309753	30812	67	73038	149676
1316	2353684	90421	3958996044	213400174	29990	89	71552	147277
1317	2368556	102219	3961364600	213502393	30572	672	72697	192370
1318	3025910	108596	3964390510	213610989	35581	217	81288	177425
1319	2183952	89055	3966574462	213700044	29524	22	71757	139313
1320	2218456	90726	3968792918	213790770	29116	191	70566	152315
1321	2259963	94863	3971052881	213885633	29417	392	71306	175739
1322	2360926	92395	3973413807	213978028	29978	137	71589	188311
1323	2743025	106319	3976156832	214084347	35020	128	82513	175945
1324	2884131	122318	3979040963	214206665	36312	710	90626	251535
1325	2216347	86909	3981257310	214293574	28134	76	68821	142640
1326	2803987	99202	3984061297	214392776	33421	50	77758	157508
1327	3215532	142622	3987276829	214535398	39154	1229	91587	291205
1328	3558268	135655	3990835097	214671053	42804	226	102187	226121
1329	3184793	121452	3994019890	214792505	39006	133	93678	199600
1330	1994936	84933	3996014826	214877438	27083	65	65918	128742
1331	1845838	83027	3997860664	214960465	26316	55	64109	122685
1332	2634459	110498	4000495123	215070963	34938	102	86787	180301
1333	2075203	85062	4002570326	215156025	27753	25	68270	137540
1334	652406	27699	4003222732	215183724	8858	138	22845	43466
1335	761279	32366	4003984011	215216090	10218	118	26696	50601
1336	2965441	140949	4006949452	215357039	38282	905	95230	275453
1337	2089591	85777	4009039043	215442816	27790	47	68332	145163
1338	2590337	111191	4011629380	215554007	34643	90	87299	193352
1339	2598905	113707	4014228285	215667714	34718	253	87386	206791
1340	2594155	110015	4016822440	215777729	34748	125	87415	182029
1341	2592515	112297	4019414955	215890026	34678	202	87333	199458
1342	2587377	111669	4022002332	216001695	34584	123	87166	194407
1343	2603644	111963	4024605976	216113658	34589	129	87197	210368
1344	2632815	111419	4027238791	216225077	34609	147	87249	239270
1345	2585778	110927	4029824569	216336004	34564	104	87141	192644
1346	2091784	86488	4031916353	216422492	27833	84	68393	147881
1347	2088694	85705	4034005047	216508197	27777	38	68311	144708
1348	2585460	110837	4036590507	216619034	34578	115	87157	192434
1349	2591385	113408	4039181892	216732442	34657	196	87317	198667
1350	2737041	114746	4041918933	216847188	35522	155	88767	197017
1351	2588702	111878	4044507635	216959066	34655	171	87276	195129
1352	2591965	112746	4047099600	217071812	34648	155	87257	197412
1353	2585104	110601	4049684704	217182413	34550	87	87121	191771
1354	769969	32111	4050454673	217214524	10238	82	26897	49731
1355	689192	30169	4051143865	217244693	9528	156	24211	46079
1356	2257882	91256	4053401747	217335949	30005	137	71612	149050
1357	2107219	86154	4055508966	217422103	28134	85	68825	139000
1358	2492235	103632	4058001201	217525735	33358	288	77664	172312
1359	2074338	89724	4060075539	217615459	27954	294	68280	179072
1360	2286362	92829	4062361901	217708288	30203	120	71511	155174
1361	4145549	178462	4066507450	217886750	53109	1205	110600	408799
1362	2212835	88825	4068720285	217975575	28598	248	69489	161773
1363	3387917	131059	4072108202	218106634	41018	159	98137	233491
1364	2660745	113504	4074768947	218220138	35740	72	88566	187304
1365	2037385	84750	4076806332	218304888	27571	108	67894	141106
1366	2025317	83733	4078831649	218388621	27470	65	67744	134083
1367	2676015	102220	4081507664	218490841	32775	347	76834	186969
1368	2113278	91070	4083620942	218581911	28518	222	69834	159529
1369	2037465	84026	4085658407	218665937	27573	73	67897	136925
1370	2025409	83218	4087683816	218749155	27472	36	67747	132139
1371	2715975	105004	4090399791	218854159	32987	485	77174	224222
1372	2270976	93568	4092670767	218947727	30198	113	72357	158274
1373	2062442	84477	4094733209	219032204	27606	87	67984	138700
1374	2052101	84393	4096785310	219116597	27566	84	67948	136585
1375	2826892	126226	4099612202	219242823	28399	415	69338	827204
1376	2165659	90615	4101777861	219333438	28533	242	69736	171893
1377	2180907	93033	4103958768	219426471	28613	271	69920	179106
1378	2211248	88712	4106170016	219515183	29232	57	71470	141982
1379	2024707	83313	4108194723	219598496	27464	34	67731	132151
1380	2026083	83343	4110220806	219681839	27483	42	67758	132884
1381	2061790	84333	4112282596	219766172	27755	46	68249	134542
1382	2026041	83692	4114308637	219849864	27482	52	67761	133929
1383	2022611	83119	4116331248	219932983	27461	40	67721	132146
1384	2063489	84442	4118394737	220017425	27619	80	67998	137981
1385	2052408	83796	4120447145	220101221	27572	40	67957	134941
1386	3170138	140500	4123617283	220241721	29565	369	71630	1040534
1387	2221060	93201	4125838343	220334922	28883	382	70238	200148
1388	2215576	93455	4128053919	220428377	28878	242	70335	179246
1389	2019538	83641	4130073457	220512018	27310	24	67396	138991
1390	2265053	89157	4132338510	220601175	29494	44	71856	142160
1391	2024260	82904	4134362770	220684079	27463	23	67734	131119
1392	2026811	83411	4136389581	220767490	27492	36	67772	132607
1393	2061962	84189	4138451543	220851679	27759	38	68257	134009
1394	2026821	83427	4140478364	220935106	27491	36	67778	132881
1395	2026993	83359	4142505357	221018465	27478	50	67747	135932
1396	7614390	184177	4150119747	221202642	54512	386	123864	448755
1397	2417282	113736	4152537029	221316378	33712	699	77078	220649
1398	2157446	88465	4154694475	221404843	29680	28	70274	136765
1399	1887978	83510	4156582453	221488353	26803	19	64949	122773
1400	2170904	91681	4158753357	221580034	30499	60	71986	144803
1401	2046821	85621	4160800178	221665655	28431	42	68067	134682
1402	2238362	91963	4163038540	221757618	31120	28	72920	143188
1403	2095069	87617	4165133609	221845235	28930	85	68867	137543
1404	2874886	132687	4168008495	221977922	35801	1352	82718	276281
1405	2105276	87877	4170113771	222065799	29217	52	69327	136821
1406	2055325	85904	4172169096	222151703	28764	23	68623	134239
1407	1013908	43891	4173183004	222195594	14623	55	35249	62104
1408	2680141	118791	4175863145	222314385	37651	299	85902	197700
1409	2769295	118535	4178632440	222432920	38521	229	88914	202218
1410	3917849	230017	4182550289	222662937	51605	631	117780	486246
1411	2832558	120675	4185382847	222783612	39506	202	89426	194802
1412	4172223	203893	4189555070	222987505	41844	5266	182007	658984
1413	2771461	116032	4192326531	223103537	38985	62	88820	185044
1414	2681826	112469	4195008357	223216006	37142	120	85314	180817
1415	214	88	4195008571	223216094	6	2	6	129
1416	2650381	110604	4197658952	223326698	36890	60	84672	174806
1417	2610688	110036	4200269640	223436734	36734	69	84370	175905
1418	2597521	109650	4202867161	223546384	36552	71	84022	172852
1419	2829421	166824	4205696582	223713208	38554	1198	87033	317999
1420	2401296	101625	4208097878	223814833	33469	146	78524	162011
1421	2949859	161413	4211047737	223976246	40357	2260	92894	365490
1422	2743149	118919	4213790886	224095165	38144	263	88030	196098
1423	3668206	159972	4217459092	224255137	51018	186	116457	264687
1424	3672348	153502	4221131440	224408639	51074	66	116510	251922
1425	3928498	164605	4225059938	224573244	50533	558	114529	288057
1426	3660954	185142	4228720892	224758386	50413	1836	115235	384335
1427	4177726	177575	4232898618	224935961	53912	666	121644	321158
1428	6873445	285569	4239772063	225221530	63965	4874	231897	849126
1429	5640587	195005	4245412650	225416535	61147	406	226803	466882
1430	5003864	203081	4250416514	225619616	55855	1530	125795	407811
1431	3923332	170012	4254339846	225789628	54210	184	124203	285768
1432	2651977	100656	4256991823	225890284	33541	41	80122	160589
1433	2215805	93907	4259207628	225984191	31121	62	74367	149447
1434	3473652	156969	4262681280	226141160	44930	1051	99620	287975
1435	5930743	197368	4268612023	226338528	62928	223	235088	473408
1436	4067544	177959	4272679567	226516487	52128	925	117673	342243
1437	2560343	115491	4275239910	226631978	35613	519	82746	202405
1438	3555888	166222	4278795798	226798200	49539	856	112294	323627
1439	3177475	135523	4281973273	226933723	42195	405	101112	254932
1440	2795117	123168	4284768390	227056891	37318	644	85697	245848
1441	3758597	169874	4288526987	227226765	52198	596	118669	312948
1442	3093589	123592	4291620576	227350357	39157	387	89747	220321
1443	3363706	142255	4294984282	227492612	46900	161	107209	236614
1444	3594022	176403	4298578304	227669015	49272	1705	112863	376067
1445	3172868	132937	4301751172	227801952	44421	82	100377	215027
1446	2649434	100249	4304400606	227902201	33508	27	80034	159727
1447	3112031	171665	4307512637	228073866	38755	3017	88988	409237
1448	2141636	87877	4309654273	228161743	29237	82	69064	137578
1449	2121415	92563	4311775688	228254306	29163	352	69561	166775
1450	2791458	128674	4314567146	228382980	38129	819	86434	249386
1451	849122	35890	4315416268	228418870	11666	90	29459	55201
1452	2649776	102757	4318066044	228521627	33529	126	80032	167906
1453	1866444	84665	4319932488	228606292	26919	539	64869	143928
1454	1909990	84981	4321842478	228691273	27343	33	65473	126289
1455	2187274	120748	4324029752	228812021	30630	1365	72864	264116
1456	3487238	231788	4327516990	229043809	40969	5368	94277	845746
1457	2268645	96420	4329785635	229140229	31345	243	73410	157544
1458	3189551	129725	4332975186	229269954	39987	324	90226	267287
1459	3081547	168808	4336056733	229438762	39947	2236	90820	491390
1460	2780666	171322	4338837399	229610084	39703	3808	89865	389967
1461	2386426	109519	4341223825	229719603	32595	868	75611	201658
1462	1834700	82346	4343058525	229801949	25923	25	63549	126567
1463	2008534	85443	4345067059	229887392	27303	35	67380	130192
1464	2773161	189061	4347840220	230076453	37865	5387	87643	511360
1465	2277080	102322	4350117300	230178775	30883	637	75038	175932
1466	2137024	93530	4352254324	230272305	29744	435	70451	190706
1467	1088295	48033	4353342619	230320338	15558	73	37498	68164
1468	1887669	82950	4355230288	230403288	27094	90	65465	133125
1469	1649567	76158	4356879855	230479446	23968	81	59137	115263
1470	1940090	88311	4358819945	230567757	27648	480	66431	174724
1471	2045030	88617	4360864975	230656374	28468	250	68052	147643
1472	2313026	89456	4363178001	230745830	29903	61	71429	142698
1473	2060065	84140	4365238066	230829970	28055	15	68553	131953
1474	2240109	89037	4367478175	230919007	29825	41	71259	142160
1475	2006795	84851	4369484970	231003858	27266	15	67307	129080
1476	944669	39789	4370429639	231043647	13436	30	32984	56755
1477	3076610	120924	4373506249	231164571	29822	909	71721	526167
1478	2509962	119379	4376016211	231283950	32632	1169	76536	255337
1479	2077014	86026	4378093225	231369976	27739	138	68083	153028
1480	2064054	86368	4380157279	231456344	27764	180	68043	158091
1481	2068407	85332	4382225686	231541676	27660	101	68011	144227
1482	2770413	113249	4384996099	231654925	37175	152	86234	184986
1483	2043427	85427	4387039526	231740352	27625	111	68002	141076
1484	2031948	83767	4389071474	231824119	27511	53	67806	133574
1485	2055549	85050	4391127023	231909169	27578	79	67935	136076
1486	2323421	95033	4393450444	232004202	30769	223	73320	161454
1487	2027514	85937	4395477958	232090139	27457	26	67705	129998
1488	2674304	107439	4398152262	232197578	35512	90	83276	171821
1489	62119	3166	4398214381	232200744	1192	35	2463	5281
1490	1413083	73449	4399627464	232274193	18558	860	49781	150665
1491	2988450	125103	4402615914	232399296	31056	1530	105049	284801
1492	2988167	109981	4405604081	232509277	31216	419	105238	233284
1493	2999996	114254	4408604077	232623531	31521	731	105956	253751
1494	2974645	107799	4411578722	232731330	31175	380	104938	223815
1495	2996683	113313	4414575405	232844643	31355	569	105514	242400
1496	2971365	106078	4417546770	232950721	30991	210	104584	220279
1497	2975181	106935	4420521951	233057656	31045	253	104748	222849
1498	208	83	4420522159	233057739	6	2	6	123
1499	3495732	140150	4424017891	233197889	38278	625	124748	287052
1500	2978179	108107	4426996070	233305996	31095	305	104795	226549
1501	3004952	112927	4430001022	233418923	31397	580	105756	244797
1502	2972386	107135	4432973408	233526058	31007	218	104695	223188
1503	2977216	108032	4435950624	233634090	31165	372	104840	226842
1504	2252241	69186	4438202865	233703276	21047	18	76984	134707
1505	2258818	70996	4440461683	233774272	21192	160	77251	140626
1506	2968765	106018	4443430448	233880290	30993	199	104553	218625
1507	3018857	128701	4446449305	234008991	31784	1003	105364	275010
1508	2994121	111708	4449443426	234120699	31325	530	105359	240324
1509	3031075	116165	4452474501	234236864	31452	672	105027	280029
1510	2972666	106523	4455447167	234343387	30989	179	104651	220276
1511	2973532	106536	4458420699	234449923	30995	192	104580	221334
1512	2964323	104328	4461385022	234554251	30862	81	104271	214143
1513	1334124	73263	4462719146	234627514	17851	1115	48004	154344
1514	3111818	197710	4465830964	234825224	42571	3742	115960	464448
1515	3193369	176013	4469024333	235001237	41381	2261	113884	500260
1516	2963841	147605	4471988174	235148842	40305	747	110846	273514
1517	2919756	131619	4474907930	235280461	39725	146	109492	230289
1518	2881244	144125	4477789174	235424586	38846	835	107832	273847
1519	3315266	209000	4481104440	235633586	44762	3130	120846	487359
1520	3077491	173714	4484181931	235807300	42661	2019	115950	331296
1521	2895424	146608	4487077355	235953908	39101	709	108168	274188
1522	3043474	161785	4490120829	236115693	41019	1351	113260	325180
1523	2955928	153205	4493076757	236268898	40343	1201	110908	293320
1524	2793784	123357	4495870541	236392255	37818	6	105357	210145
1525	2836636	126096	4498707177	236518351	38475	45	106878	215347
1526	2866204	129895	4501573381	236648246	38836	184	107778	227168
1527	2142709	92860	4503716090	236741106	28204	132	79634	157715
1528	2163900	96836	4505879990	236837942	28586	392	80503	173440
1529	2804813	127137	4508684803	236965079	37997	178	105795	220506
1530	3003200	161354	4511688003	237126433	40478	1646	111587	332839
1531	2969842	140639	4514657845	237267072	40499	573	111193	259587
1532	1067592	68041	4515725437	237335113	15266	1420	40827	133830
1533	2200207	106652	4517925644	237441765	29313	1025	82335	200621
1534	4010724	557269	4521936368	237999034	42842	12045	112182	1785351
1535	2169993	117405	4524106361	238116439	30371	1415	81439	222922
1536	2112897	99743	4526219258	238216182	29246	288	78985	167223
1537	2122550	101000	4528341808	238317182	29389	417	79375	172999
1538	1462737	71504	4529804545	238388686	18927	725	52173	151199
1539	1859480	154022	4531664025	238542708	22405	3664	58251	469621
1540	47058	3638	4531711083	238546346	387	219	1108	22453
1541	174799	12480	4531885882	238558826	1333	1164	1500	167798
1542	1432720	61265	4533318602	238620091	18700	10	51578	92218
1543	1591369	91630	4534909971	238711721	20201	1439	55022	216585
1544	1433303	61360	4536343274	238773081	18721	23	51574	92894
1545	1544143	76137	4537887417	238849218	19664	626	53656	156979
1546	383	113	4537887800	238849331	10	4	10	247
1547	1428130	61684	4539315930	238911015	18658	27	51464	93397
1548	4092294	230057	4543408224	239141072	46093	5296	143993	655241
1549	4100088	160511	4547508312	239301583	46237	178	144261	312086
1550	2148312	97117	4549656624	239398700	30293	51	80935	159710
1551	3935199	154013	4553591823	239552713	44660	229	139907	306515
1552	3589410	145724	4557181233	239698437	40530	278	130521	286649
1553	3629652	147579	4560810885	239846016	40890	334	131444	291822
1554	3478876	136348	4564289761	239982364	39106	27	126293	265141
1555	4069001	158251	4568358762	240140615	45723	299	142600	318206
1556	1863457	88412	4570222219	240229027	26807	55	72179	141083
1557	1864675	88171	4572086894	240317198	26852	34	72325	140078
1558	3478196	136137	4575565090	240453335	39096	20	126274	264626
1559	1856441	87373	4577421531	240540708	26667	12	71903	138241
1560	4151161	164468	4581572692	240705176	47029	315	146063	323309
1561	4129868	160309	4585702560	240865485	46479	131	144902	310172
1562	4066001	168101	4589768561	241033586	46722	654	145660	358213
1563	5141412	347125	4594909973	241380711	58650	10193	174662	1072414
1564	5893757	328270	4600803730	241708981	64069	8035	189825	1133071
1565	1860307	87518	4602664037	241796499	26746	27	72002	139867
1566	5302471	240580	4607966508	242037079	60570	2952	179026	601287
1567	5250413	209102	4613216921	242246181	59971	414	178159	405693
1568	5480545	213288	4618697466	242459469	62353	171	184093	408534
1569	5483063	213920	4624180529	242673389	62396	176	184121	408062
1570	5486377	212380	4629666906	242885769	62481	125	184190	405461
1571	5421184	212765	4635088090	243098534	61563	398	181676	442723
1572	5153027	204320	4640241117	243302854	58946	268	175159	392958
1573	5961806	246273	4646202923	243549127	65108	1883	195133	564016
1574	5996222	228607	4652199145	243777734	65487	527	196072	463996
1575	5135039	200022	4657334184	243977756	58784	90	174729	377201
1576	5213858	202614	4662548042	244180370	59448	128	176667	384855
1577	5124986	198696	4667673028	244379066	58607	79	174419	376069
1578	5143633	200122	4672816661	244579188	58858	94	174888	378830
1579	4520846	182155	4677337507	244761343	51805	772	157830	389906
1580	4958355	194335	4682295862	244955678	56374	567	168953	398660
1581	5051547	195723	4687347409	245151401	57821	79	172577	372381
1582	5618595	221253	4692966004	245372654	62566	962	185638	484002
1583	4964660	192872	4697930664	245565526	56520	154	169209	366944
1584	5231082	207213	4703161746	245772739	59886	331	177467	404368
1585	5027283	202034	4708189029	245974773	57025	608	171345	409735
1586	5622464	214603	4713811493	246189376	62632	260	185731	414390
1587	4963102	191393	4718774595	246380769	56444	78	169154	364396
1588	5020876	193582	4723795471	246574351	57323	23	171626	366451
1589	4408190	175581	4728203661	246749932	50222	368	153495	344649
1590	4394982	170536	4732598643	246920468	49937	84	153063	330338
1591	5324223	216557	4737922866	247137025	60516	1748	179501	521260
1592	2198776	91295	4740121642	247228320	29088	259	69673	147764
1593	2910806	102136	4743032448	247330456	29446	341	100737	234150
1594	2885908	98404	4745918356	247428860	29183	38	100016	202997
1595	1750334	58357	4747668690	247487217	14002	445	57627	140282
1596	3010987	119582	4750679677	247606799	30544	1215	103372	278298
1597	195360	8712	4750875037	247615511	2623	132	6828	18840
1598	1836271	84748	4752711308	247700259	24293	390	67136	144104
1599	1836419	81469	4754547727	247781728	24300	22	67146	122396
1600	2274309	200638	4756822036	247982366	31747	7338	79837	547287
1601	2232836	104568	4759054872	248086934	30948	655	78607	193152
1602	2801412	191195	4761856284	248278129	37980	6343	92717	512009
1603	1786267	79247	4763642551	248357376	23379	68	65781	122987
1604	2992729	207237	4766635280	248564613	40910	6881	98864	694694
1605	2349154	124504	4768984434	248689117	32166	1276	82016	262324
1606	2259651	110372	4771244085	248799489	31303	948	78831	219847
1607	2133543	92789	4773377628	248892278	29493	79	76218	147883
1608	2299413	116948	4775677041	249009226	31938	1102	80592	225930
1609	2267898	98728	4777944939	249107954	31647	81	79669	158957
1610	2327327	122707	4780272266	249230661	32283	1243	81335	251278
1611	2269791	98942	4782542057	249329603	31692	88	79698	158536
1612	2289067	104062	4784831124	249433665	31926	314	80286	174428
1613	3079407	243738	4787910531	249677403	42918	6192	104860	649702
1614	1784649	80375	4789695180	249757778	23370	100	65800	122811
1615	2617891	120518	4792313071	249878296	37093	446	93690	226931
1616	2737522	123451	4795050593	250001747	38976	36	98313	201028
1617	2659568	129732	4797710161	250131479	37746	682	94953	228465
1618	2663388	126951	4800373549	250258430	37665	589	94891	223067
1619	2617842	117214	4802991391	250375644	37070	38	93692	189627
1620	2202865	99656	4805194256	250475300	30586	317	78055	170135
1621	2231007	104844	4807425263	250580144	30986	538	78759	184362
1622	2129377	91844	4809554640	250671988	29439	19	76029	144796
1623	2687642	137150	4812242282	250809138	38901	1356	96286	249625
1624	2891778	150892	4815134060	250960030	41086	968	103784	270840
1625	2278138	100534	4817412198	251060564	31781	183	79889	165226
1626	2180549	98149	4819592747	251158713	30248	251	77529	161286
1627	2258444	107504	4821851191	251266217	31380	796	79118	212507
1628	47986	2155	4821899177	251268372	818	16	1821	3622
1629	917771	48383	4822816948	251316755	13887	453	35599	90948
