tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
1134	2950905	3447002280	102017	193113405	46453872	12	0	17.85	74.20	47673993	3879	51694882	66.68	162	49	3641
1135	2431777	3449434057	99633	193213038	46453872	12	0	17.85	74.26	47729087	9826	51704708	66.71	263	70	9466
1136	2881888	3452315945	114684	193327722	46453872	12	0	17.86	74.32	47729087	3565	51708273	66.77	72	52	3414
1137	2928284	3455244229	115587	193443309	46453872	12	0	17.86	74.38	47729087	2916	51711189	66.82	115	64	2710
1138	4262857	3459507086	161649	193604958	46453872	12	0	17.87	74.47	47729087	15001	51726190	66.88	703	106	14165
1139	4454558	3463961644	166881	193771839	46453872	12	0	17.88	74.57	47729087	9812	51736002	66.95	1264	85	8436
1140	2246241	3466207885	90072	193861911	46453872	12	0	17.88	74.62	47729087	3919	51739921	66.99	182	40	3670
1141	2698142	3468906027	104558	193966469	46453872	12	0	17.88	74.67	47729087	7191	51747112	67.04	312	49	6803
1142	2699791	3471605818	96198	194062667	46453872	12	0	17.89	74.73	47729087	2204	51749316	67.09	48	37	2092
1143	3288811	3474894629	128972	194191639	46453872	12	0	17.89	74.80	47809702	6573	51755889	67.14	242	55	6249
1144	3218712	3478113341	122684	194314323	46453872	12	0	17.90	74.87	47809702	3718	51759607	67.20	58	43	3590
1145	3436473	3481549814	132521	194446844	46453872	12	0	17.90	74.95	47809702	11671	51771278	67.25	4308	49	7287
1146	2684842	3484234656	94577	194541421	46453872	12	0	17.91	75.00	47809702	937	51772215	67.30	39	34	837
1147	3135391	3487370047	118486	194659907	46453872	12	0	17.92	75.07	47809702	1993	51774208	67.36	44	37	1885
1148	3135140	3490505187	117836	194777743	46453872	12	0	17.92	75.14	47809702	1724	51775932	67.42	44	37	1616
1149	3986283	3494491470	183375	194961118	46453872	12	0	17.92	75.22	47809702	34195	51810127	67.45	437	75	33656
1150	2889737	3497381207	102903	195064021	46453872	12	0	17.93	75.29	47809702	3997	51814124	67.50	126	37	3807
1151	4239435	3501620642	178476	195242497	46453872	12	0	17.93	75.38	47864860	28716	51842840	67.54	270	117	28302
1152	3201625	3504822267	120777	195363274	46453872	12	0	17.94	75.45	47864860	17746	51860586	67.58	4351	55	13313
1153	2696126	3507518393	94895	195458169	46453872	12	0	17.95	75.51	47864860	683	51861269	67.63	44	37	575
1154	2718990	3510237383	98050	195556219	46453872	12	0	17.95	75.56	47864860	2880	51864149	67.68	49	40	2764
1155	4502827	3514740210	194380	195750599	46453872	12	0	17.96	75.66	47864860	41672	51905821	67.71	755	104	40786
1156	3531700	3518271910	132322	195882921	46453872	12	0	17.96	75.74	47864860	5179	51911000	67.78	98	70	4984
1157	3944099	3522216009	167946	196050867	46453872	12	0	17.97	75.82	47864860	22540	51933540	67.82	154	82	22277
1158	3199976	3525415985	123158	196174025	46453872	12	0	17.97	75.89	47864860	4574	51938114	67.88	53	40	4454
1159	3210131	3528626116	126224	196300249	46453872	12	0	17.98	75.96	47940258	6919	51945033	67.93	51	40	6801
1160	2714898	3531341014	100119	196400368	46453872	12	0	17.98	76.02	47940258	6029	51951062	67.97	208	43	5751
1161	3991408	3535332422	173295	196573663	46453872	12	0	17.98	76.10	47940258	27448	51978510	68.02	252	88	27081
1162	3276859	3538609281	122066	196695729	46453872	12	0	17.99	76.17	47940258	2770	51981280	68.07	103	46	2594
1163	3250428	3541859709	123175	196818904	46453872	12	0	18.00	76.24	47940258	3662	51984942	68.13	88	58	3489
1164	3426308	3545286017	133772	196952676	46453872	12	0	18.00	76.32	47940258	13979	51998921	68.18	4318	58	9576
1165	3205128	3548491145	123150	197075826	46453872	12	0	18.01	76.39	47940258	3535	52002456	68.24	52	43	3413
1166	3516797	3552007942	152743	197228569	46453872	12	0	18.01	76.46	47940258	18733	52021189	68.28	84	61	18561
1167	3436183	3555444125	138143	197366712	46453872	12	0	18.01	76.54	47990376	12868	52034057	68.33	102	52	12687
1168	3955902	3559400027	171901	197538613	46453872	12	0	18.02	76.62	47990376	25713	52059770	68.37	133	84	25469
1169	3252778	3562652805	123941	197662554	46453872	12	0	18.02	76.69	47990376	3507	52063277	68.43	61	46	3373
1170	3069303	3565722108	115708	197778262	46453872	12	0	18.03	76.76	47990376	1285	52064562	68.49	39	34	1185
1171	3430537	3569152645	133160	197911422	46453872	12	0	18.03	76.83	47990376	12112	52076674	68.54	4357	43	7685
1172	3133981	3572286626	107023	198018445	46453872	12	0	18.04	76.90	47990376	2820	52079494	68.59	163	49	2581
1173	2810801	3575097427	98812	198117257	46453872	12	0	18.05	76.96	47990376	1979	52081473	68.64	49	40	1863
1174	3460472	3578557899	131581	198248838	46453872	12	0	18.05	77.03	47990376	6001	52087474	68.70	63	46	5865
1175	3067425	3581625324	115232	198364070	46453872	12	0	18.06	77.10	48025241	972	52088446	68.76	39	34	872
1176	3077881	3584703205	115710	198479780	46453872	12	0	18.06	77.17	48025241	791	52089237	68.82	44	37	683
1177	3301714	3588004919	126605	198606385	46453872	12	0	18.07	77.24	48025241	7968	52097205	68.87	3748	61	4132
1178	3876169	3591881088	170269	198776654	46453872	12	0	18.07	77.32	48025241	28610	52125815	68.91	392	93	28098
1179	3246665	3595127753	123439	198900093	46453872	12	0	18.08	77.39	48025241	3679	52129494	68.97	73	55	3524
1180	2729396	3597857149	100368	199000461	46453872	12	0	18.08	77.45	48025241	4109	52133603	69.01	76	43	3963
1181	2677820	3600534969	96374	199096835	46453872	12	0	18.08	77.51	48025241	2306	52135909	69.06	43	37	2199
1182	2126427	3602661396	89426	199186261	46453872	12	0	18.09	77.55	48025241	4448	52140357	69.10	44	37	4340
1183	4280847	3606942243	220999	199407260	46453872	12	0	18.09	77.65	48104654	65670	52206027	69.09	4513	114	61016
1184	3364504	3610306747	129376	199536636	46453872	12	0	18.09	77.72	48104654	9804	52215831	69.14	4264	49	5464
1185	3458224	3613764971	136811	199673447	46453872	12	0	18.10	77.79	48104654	10031	52225862	69.19	96	61	9847
1186	3064935	3616829906	115102	199788549	46453872	12	0	18.10	77.86	48104654	925	52226787	69.25	39	34	825
1187	3276076	3620105982	126409	199914958	46453872	12	0	18.11	77.93	48104654	4659	52231446	69.31	58	46	4528
1188	3559273	3623665255	136432	200051390	46453872	12	0	18.11	78.01	48104654	7198	52238644	69.37	82	55	7034
1189	3414243	3627079498	144696	200196086	46453872	12	0	18.12	78.08	48104654	13813	52252457	69.41	90	64	13632
1190	2759413	3629838911	98908	200294994	46453872	12	0	18.12	78.14	48104654	2391	52254848	69.46	48	40	2276
1191	3472982	3633311893	150233	200445227	46453872	12	0	18.13	78.21	48142255	17530	52272378	69.51	111	70	17322
1192	3455612	3636767505	137455	200582682	46453872	12	0	18.13	78.29	48142255	11904	52284282	69.56	120	55	11702
1193	4243100	3641010605	225912	200808594	46453872	12	0	18.13	78.38	48142255	69320	52353602	69.55	187	99	69007
1194	2725740	3643736345	98407	200907001	46453872	12	0	18.14	78.44	48142255	3316	52356918	69.59	53	40	3196
1195	2866625	3646602970	105305	201012306	46453872	12	0	18.14	78.50	48142255	5948	52362866	69.64	58	46	5817
1196	2822005	3649424975	99934	201112240	46453872	12	0	18.15	78.56	48142255	2768	52365634	69.69	58	43	2640
1197	4220581	3653645556	214085	201326325	46453872	12	0	18.15	78.65	48142255	57934	52423568	69.69	218	84	57605
1198	3347817	3656993373	130177	201456502	46453872	12	0	18.15	78.72	48142255	7155	52430723	69.75	86	67	6975
1199	2429576	3659422949	93040	201549542	46453872	12	0	18.16	78.78	48240326	2914	52433637	69.79	258	40	2589
1200	3224335	3662647284	124264	201673806	46453872	12	0	18.16	78.84	48240326	3556	52437193	69.85	53	43	3433
1201	3272702	3665919986	131143	201804949	46453872	12	0	18.17	78.92	48240326	20656	52457849	69.88	275	112	20242
1202	2696663	3668616649	98822	201903771	46453872	12	0	18.17	78.97	48240326	3152	52461001	69.93	121	49	2955
1203	2519065	3671135714	100382	202004153	47076757	13	1	18.17	77.98	48240326	11043	52472044	69.96	4168	58	6790
1204	2431597	3673567311	95515	202099668	47076757	13	0	18.18	78.03	48240326	3509	52475553	70.01	51	40	3391
1205	2260396	3675827707	87717	202187385	47076757	13	0	18.18	78.08	48240326	1536	52477089	70.05	39	34	1436
1206	2237008	3678064715	87807	202275192	47076757	13	0	18.18	78.13	48240326	4193	52481282	70.08	177	75	3914
1207	2208004	3680272719	89766	202364958	47076757	13	0	18.19	78.18	48274439	10161	52491443	70.11	4083	40	6011
1208	3412333	3683685052	152072	202517030	47076757	13	0	18.19	78.25	48274439	34244	52525687	70.13	267	103	33847
1209	2275956	3685961008	88750	202605780	47076757	13	0	18.19	78.30	48274439	1688	52527375	70.17	43	37	1581
1210	2441791	3688402799	96123	202701903	47076757	13	0	18.20	78.35	48274439	6480	52533855	70.21	1837	72	4544
1211	184	3688402983	74	202701977	47076757	13	0	18.20	78.35	48274439	130	52533985	70.21	17	16	70
1212	4190684	3692593667	149903	202851880	47076757	13	0	18.20	78.44	48274439	21960	52555945	70.26	2505	134	19294
1213	2490029	3695083696	96495	202948375	47076757	13	0	18.21	78.49	48274439	3648	52559593	70.30	94	40	3487
1214	2954230	3698037926	104386	203052761	47076757	13	0	18.21	78.55	48274439	3499	52563092	70.35	258	52	3162
1215	2269728	3700307654	89129	203141890	47076757	13	0	18.22	78.60	48317487	2435	52565527	70.39	43	37	2328
1216	4675710	3704983364	204711	203346601	47076757	13	0	18.22	78.70	48317487	45861	52611388	70.42	462	130	45242
1217	3796530	3708779894	167784	203514385	47076757	13	0	18.22	78.78	48317487	28756	52640144	70.46	259	75	28395
1218	1843104	3710622998	82655	203597040	47076757	13	0	18.23	78.82	48317487	6209	52646353	70.48	4024	31	2127
1219	3299997	3713922995	115769	203712809	47076757	13	0	18.23	78.89	48317487	3087	52649440	70.54	67	49	2944
1220	8969668	3722892663	247977	203960786	47076757	13	0	18.25	79.08	48317487	50457	52699897	70.64	2894	868	46668
1221	2342035	3725234698	91863	204052649	47076757	13	0	18.26	79.13	48317487	1909	52701806	70.69	116	49	1717
1222	2322548	3727557246	90039	204142688	47076757	13	0	18.26	79.18	48317487	5125	52706931	70.72	4087	40	971
1223	2339982	3729897228	91176	204233864	47076757	13	0	18.26	79.23	48407229	1257	52708188	70.77	54	43	1133
1224	2340997	3732238225	91537	204325401	47076757	13	0	18.27	79.28	48407229	1538	52709726	70.81	54	43	1414
1225	2070510	3734308735	86185	204411586	47076757	13	0	18.27	79.32	48407229	2971	52712697	70.84	53	40	2851
1226	2386977	3736695712	97243	204508829	47076757	13	0	18.27	79.37	48407229	9838	52722535	70.87	4283	43	5485
1227	2084453	3738780165	88751	204597580	47076757	13	0	18.27	79.42	48407229	4252	52726787	70.91	44	37	4144
1228	2322896	3741103061	90298	204687878	47076757	13	0	18.28	79.47	48407229	1292	52728079	70.95	49	40	1176
1229	2339375	3743442436	91033	204778911	47076757	13	0	18.28	79.52	48407229	1139	52729218	70.99	54	43	1015
1230	2323605	3745766041	90310	204869221	47076757	13	0	18.28	79.57	48407229	1332	52730550	71.04	49	40	1216
1231	2177122	3747943163	87370	204956591	47076757	13	0	18.29	79.61	48424533	1854	52732404	71.07	49	40	1738
1232	2580332	3750523495	96983	205053574	47076757	13	0	18.29	79.67	48424533	9075	52741479	71.11	4213	37	4798
1233	2567429	3753090924	96083	205149657	47076757	13	0	18.29	79.72	48424533	8765	52750244	71.15	4198	34	4506
1234	2672847	3755763771	99145	205248802	47076757	13	0	18.30	79.78	48424533	5929	52756173	71.19	53	40	5809
1235	2656418	3758420189	97534	205346336	47076757	13	0	18.30	79.84	48424533	2896	52759069	71.24	188	52	2629
1236	2564593	3760984782	95229	205441565	47076757	13	0	18.31	79.89	48424533	3503	52762572	71.28	43	37	3396
1237	2753946	3763738728	100241	205541806	47076757	13	0	18.31	79.95	48424533	3362	52765934	71.33	208	40	3087
1238	2550108	3766288836	92611	205634417	47076757	13	0	18.32	80.00	48424533	1287	52767221	71.38	43	37	1180
1239	2682388	3768971224	99887	205734304	47076757	13	0	18.32	80.06	48438144	4309	52771530	71.42	48	40	4194
1240	2542954	3771514178	93760	205828064	47076757	13	0	18.32	80.11	48438144	2784	52774314	71.46	179	40	2538
1241	2341935	3773856113	91955	205920019	47076757	13	0	18.33	80.16	48438144	1776	52776090	71.51	54	43	1652
1242	2683442	3776539555	95622	206015641	47076757	13	0	18.33	80.22	48438144	1651	52777741	71.56	195	46	1383
1243	2686082	3779225637	96244	206111885	47076757	13	0	18.34	80.28	48438144	5992	52783733	71.60	4251	40	1674
1244	2421173	3781646810	91133	206203018	47076757	13	0	18.34	80.33	48438144	1666	52785399	71.64	121	40	1478
1245	2460610	3784107420	93107	206296125	47076757	13	0	18.34	80.38	48438144	1422	52786821	71.69	119	43	1233
1246	2684690	3786792110	95555	206391680	47076757	13	0	18.35	80.44	48438144	1332	52788153	71.74	49	40	1216
1247	2418896	3789211006	92302	206483982	47076757	13	0	18.35	80.49	48446912	6239	52794392	71.77	4113	43	2056
1248	2428440	3791639446	93071	206577053	47076757	13	0	18.35	80.54	48446912	3020	52797412	71.81	122	46	2825
1249	2471371	3794110817	110329	206687382	47076757	13	0	18.36	80.59	48446912	15560	52812972	71.84	132	67	15334
1250	2226055	3796336872	86563	206773945	47076757	13	0	18.36	80.64	48446912	904	52813876	71.88	125	34	718
1251	2330805	3798667677	90701	206864646	47076757	13	0	18.36	80.69	48446912	2050	52815926	71.92	133	40	1850
1252	2575899	3801243576	96506	206961152	47076757	13	0	18.37	80.75	48446912	3698	52819624	71.97	151	55	3465
1253	2331609	3803575185	92618	207053770	47076757	13	0	18.37	80.80	48446912	8045	52827669	72.00	4216	40	3762
1254	3488098	3807063283	151501	207205271	47076757	13	0	18.37	80.87	48446912	23217	52850886	72.03	249	79	22862
1255	2419261	3809482544	90421	207295692	47076757	13	0	18.38	80.92	48482772	1033	52851919	72.08	49	40	917
1256	2465764	3811948308	92760	207388452	47076757	13	0	18.38	80.97	48482772	1924	52853843	72.12	122	49	1726
1257	2057299	3814005607	84729	207473181	47076757	13	0	18.38	81.02	48482772	1773	52855616	72.16	39	34	1673
1258	2502660	3816508267	100512	207573693	47076757	13	0	18.39	81.07	48482772	9527	52865143	72.19	2078	52	7370
1259	2683481	3819191748	95535	207669228	47076757	13	0	18.39	81.13	48482772	1260	52866403	72.24	49	40	1144
1260	2941710	3822133458	102483	207771711	47076757	13	0	18.40	81.19	48482772	2252	52868655	72.29	202	55	1968
1261	2419658	3824553116	90561	207862272	47076757	13	0	18.40	81.24	48482772	1163	52869818	72.34	49	40	1047
1262	2367621	3826920737	93418	207955690	47076757	13	0	18.40	81.29	48482772	4875	52874693	72.38	2034	49	2765
1263	2122249	3829042986	87755	208043445	47076757	13	0	18.41	81.34	48502019	5720	52880413	72.41	3620	46	2027
1264	2364856	3831407842	140095	208183540	47076757	13	0	18.40	81.39	48502019	41579	52921992	72.40	58	52	41442
1265	2185000	3833592842	86628	208270168	47076757	13	0	18.41	81.43	48502019	2178	52924170	72.44	77	37	2037
1266	2686423	3836279265	110534	208380702	47076757	13	0	18.41	81.49	48502019	6570	52930740	72.48	4111	40	2392
1267	2708116	3838987381	115428	208496130	47076757	13	0	18.41	81.55	48502019	6059	52936799	72.52	71	52	5909
1268	2587182	3841574563	106114	208602244	47076757	13	0	18.42	81.60	48502019	1507	52938306	72.57	44	37	1399
1269	2691103	3844265666	111657	208713901	47076757	13	0	18.42	81.66	48502019	6961	52945267	72.61	3590	55	3289
1270	2181812	3846447478	88044	208801945	47076757	13	0	18.42	81.71	48502019	7769	52953036	72.64	4067	37	3638
1271	2814489	3849261967	124988	208926933	47076757	13	0	18.42	81.77	48547204	11134	52964170	72.68	97	58	10952
1272	2098458	3851360425	90787	209017720	47076757	13	0	18.43	81.81	48547204	5596	52969766	72.71	73	64	5432
1273	2326724	3853687149	91345	209109065	47076757	13	0	18.43	81.86	48547204	1623	52971389	72.75	85	40	1471
1274	2204698	3855891847	86713	209195778	47076757	13	0	18.43	81.91	48547204	6232	52977621	72.78	4112	46	2047
1275	2323081	3858214928	96042	209291820	47076757	13	0	18.43	81.96	48547204	4584	52982205	72.82	58	46	4453
1276	2355997	3860570925	90248	209382068	47076757	13	0	18.44	82.01	48547204	1571	52983776	72.86	92	46	1406
1277	2343434	3862914359	93624	209475692	47076757	13	0	18.44	82.06	48547204	3250	52987026	72.90	100	43	3080
1278	2051637	3864965996	85982	209561674	47076757	13	0	18.44	82.10	48547204	557	52987583	72.94	39	34	457
1279	2284185	3867250181	91161	209652835	47076757	13	0	18.45	82.15	48562625	2639	52990222	72.98	81	43	2488
1280	2611700	3869861881	103127	209755962	47076757	13	0	18.45	82.20	48562625	5658	52995880	73.02	73	52	5506
1281	2297503	3872159384	88899	209844861	47076757	13	0	18.45	82.25	48562625	1333	52997213	73.06	64	40	1202
1282	2182232	3874341616	101877	209946738	47076757	13	0	18.45	82.30	48562625	15713	53012926	73.08	59	49	15578
1283	2394589	3876736205	92932	210039670	47076757	13	0	18.46	82.35	48562625	6746	53019672	73.12	4129	43	2547
1284	2498045	3879234250	96755	210136425	47076757	13	0	18.46	82.40	48562625	3754	53023426	73.16	339	49	3339
1285	2431318	3881665568	92471	210228896	47076757	13	0	18.46	82.45	48562625	2496	53025922	73.20	58	43	2368
1286	2620739	3884286307	112275	210341171	47076757	13	0	18.47	82.51	48562625	13233	53039155	73.23	87	64	13055
1287	2319437	3886605744	89141	210430312	47076757	13	0	18.47	82.56	48592196	1124	53040279	73.28	44	37	1016
1288	3338826	3889944570	162009	210592321	47076757	13	0	18.47	82.63	48592196	29517	53069796	73.30	169	81	29240
1289	2086579	3892031149	86620	210678941	47076757	13	0	18.47	82.67	48592196	2716	53072512	73.33	48	40	2601
1290	2393093	3894424242	94615	210773556	47076757	13	0	18.48	82.72	48592196	3673	53076185	73.37	101	52	3493
1291	2670999	3897095241	102360	210875916	47076757	13	0	18.48	82.78	48592196	4935	53081120	73.42	72	49	4787
1292	2441665	3899536906	95137	210971053	47076757	13	0	18.48	82.83	48592196	4085	53085205	73.46	436	40	3582
1293	2228621	3901765527	90538	211061591	47076757	13	0	18.49	82.88	48592196	3538	53088743	73.50	54	43	3414
1294	2842946	3904608473	145402	211206993	47076757	13	0	18.49	82.94	48592196	33749	53122492	73.50	94	67	33561
1295	2330911	3906939384	94120	211301113	47076757	13	0	18.49	82.99	48657176	9046	53131538	73.53	4154	43	4822
1296	2592373	3909531757	122273	211423386	47076757	13	0	18.49	83.05	48657176	21841	53153379	73.55	131	67	21616
1297	2520512	3912052269	92097	211515483	47076757	13	0	18.50	83.10	48657176	1410	53154789	73.60	49	40	1294
1298	2452837	3914505106	95574	211611057	47076757	13	0	18.50	83.15	48657176	4194	53158983	73.64	44	37	4086
1299	2386148	3916891254	96118	211707175	47076757	13	0	18.50	83.20	48657176	5488	53164471	73.67	58	43	5360
1300	3165399	3920056653	139212	211846387	47076757	13	0	18.50	83.27	48657176	21487	53185958	73.70	203	87	21170
1301	2676960	3922733613	128684	211975071	47076757	13	0	18.51	83.33	48657176	29781	53215739	73.71	4198	58	25498
1302	2053928	3924787541	83604	212058675	47076757	13	0	18.51	83.37	48657176	848	53216587	73.75	39	34	748
1303	2355590	3927143131	89662	212148337	47076757	13	0	18.51	83.42	48715275	1656	53218243	73.79	44	37	1548
1304	2386162	3929529293	95042	212243379	47076757	13	0	18.51	83.47	48715275	4570	53222813	73.83	62	46	4435
1305	2710678	3932239971	116404	212359783	47076757	13	0	18.52	83.53	48715275	14395	53237208	73.86	175	79	14114
1306	2157561	3934397532	87190	212446973	47076757	13	0	18.52	83.57	48715275	934	53238142	73.90	66	49	792
1307	2217576	3936615108	89598	212536571	47076757	13	0	18.52	83.62	48715275	1326	53239468	73.94	55	40	1204
1308	3941435	3940556543	131904	212668475	47076757	13	0	18.53	83.70	48715275	4188	53243656	74.01	947	73	3141
1309	2225214	3942781757	89526	212758001	47076757	13	0	18.53	83.75	48715275	1199	53244855	74.05	51	40	1081
1310	2222716	3945004473	92164	212850165	47076757	13	0	18.53	83.80	48715275	6109	53250964	74.08	43	37	6002
1311	2327231	3947331704	91379	212941544	47076757	13	0	18.54	83.85	48750861	1689	53252653	74.12	49	40	1573
1312	2192529	3949524233	88040	213029584	47076757	13	0	18.54	83.90	48750861	3498	53256151	74.16	46	37	3388
1313	2348767	3951873000	97816	213127400	47076757	13	0	18.54	83.95	48750861	7048	53263199	74.20	66	52	6903
1314	2253612	3954126612	89211	213216611	47076757	13	0	18.55	83.99	48750861	5396	53268595	74.23	4083	37	1249
1315	2515748	3956642360	93142	213309753	47551868	14	1	18.55	83.21	48750861	2515	53271110	74.27	141	37	2310
1316	2353684	3958996044	90421	213400174	47551868	14	0	18.55	83.26	48750861	2253	53273363	74.31	49	40	2137
1317	2368556	3961364600	102219	213502393	47551868	14	0	18.55	83.31	48750861	15069	53288432	74.34	3663	55	11324
1318	3025910	3964390510	108596	213610989	47551868	14	0	18.56	83.37	48750861	4888	53293320	74.39	344	43	4474
1319	2183952	3966574462	89055	213700044	47551868	14	0	18.56	83.42	48789941	927	53294247	74.43	44	37	819
1320	2218456	3968792918	90726	213790770	47551868	14	0	18.56	83.46	48789941	4242	53298489	74.46	135	49	4031
1321	2259963	3971052881	94863	213885633	47551868	14	0	18.57	83.51	48789941	11977	53310466	74.49	4054	49	7847
1322	2360926	3973413807	92395	213978028	47551868	14	0	18.57	83.56	48789941	4836	53315302	74.53	60	43	4706
1323	2743025	3976156832	106319	214084347	47551868	14	0	18.57	83.62	48789941	3135	53318437	74.57	382	43	2683
1324	2884131	3979040963	122318	214206665	47551868	14	0	18.58	83.68	48789941	10594	53329031	74.61	69	49	10449
1325	2216347	3981257310	86909	214293574	47551868	14	0	18.58	83.72	48789941	2909	53331940	74.65	39	34	2809
1326	2803987	3984061297	99202	214392776	47551868	14	0	18.58	83.78	48789941	1800	53333740	74.70	176	55	1542
1327	3215532	3987276829	142622	214535398	47551868	14	0	18.59	83.85	48910094	24700	53358440	74.73	105	70	24498
1328	3558268	3990835097	135655	214671053	47551868	14	0	18.59	83.93	48910094	5407	53363847	74.79	458	76	4846
1329	3184793	3994019890	121452	214792505	47551868	14	0	18.59	83.99	48910094	2880	53366727	74.84	245	46	2562
1330	1994936	3996014826	84933	214877438	47551868	14	0	18.60	84.03	48910094	1352	53368079	74.88	95	37	1193
1331	1845838	3997860664	83027	214960465	47551868	14	0	18.60	84.07	48910094	1922	53370001	74.91	510	40	1345
1332	2634459	4000495123	110498	215070963	47551868	14	0	18.60	84.13	48910094	6462	53376463	74.95	3507	55	2873
1333	2075203	4002570326	85062	215156025	47551868	14	0	18.60	84.17	48910094	1908	53378371	74.98	49	40	1792
1334	652406	4003222732	27699	215183724	47551868	14	0	18.60	84.19	48910094	3221	53381592	74.99	1064	34	2096
1335	761279	4003984011	32366	215216090	47551868	14	0	18.60	84.20	48955514	3728	53385320	75.00	1251	52	2398
1336	2965441	4006949452	140949	215357039	47551868	14	0	18.61	84.26	48955514	22804	53408124	75.03	4598	97	18082
1337	2089591	4009039043	85777	215442816	47551868	14	0	18.61	84.31	48955514	2784	53410908	75.06	94	40	2623
1338	2590337	4011629380	111191	215554007	47551868	14	0	18.61	84.36	48955514	4326	53415234	75.10	772	46	3481
1339	2598905	4014228285	113707	215667714	47551868	14	0	18.61	84.42	48955514	10334	53425568	75.14	4877	37	5393
1340	2594155	4016822440	110015	215777729	47551868	14	0	18.62	84.47	48955514	2311	53427879	75.18	48	40	2196
1341	2592515	4019414955	112297	215890026	47551868	14	0	18.62	84.53	48955514	4410	53432289	75.22	44	37	4302
1342	2587377	4022002332	111669	216001695	47551868	14	0	18.62	84.58	48955514	4116	53436405	75.27	44	37	4008
1343	2603644	4024605976	111963	216113658	47551868	14	0	18.62	84.64	48988103	4792	53441197	75.31	53	46	4666
1344	2632815	4027238791	111419	216225077	47551868	14	0	18.63	84.69	48988103	5688	53446885	75.35	83	43	5535
1345	2585778	4029824569	110927	216336004	47551868	14	0	18.63	84.75	48988103	3544	53450429	75.39	44	37	3436
1346	2091784	4031916353	86488	216422492	47551868	14	0	18.63	84.79	48988103	3182	53453611	75.43	39	34	3082
1347	2088694	4034005047	85705	216508197	47551868	14	0	18.63	84.83	48988103	2662	53456273	75.46	39	34	2562
1348	2585460	4036590507	110837	216619034	47551868	14	0	18.63	84.89	48988103	3457	53459730	75.51	44	37	3349
1349	2591385	4039181892	113408	216732442	47551868	14	0	18.64	84.94	48988103	5514	53465244	75.55	53	46	5388
1350	2737041	4041918933	114746	216847188	47551868	14	0	18.64	85.00	48988103	7068	53472312	75.59	2689	49	4303
1351	2588702	4044507635	111878	216959066	47551868	14	0	18.64	85.05	49008916	4185	53476497	75.63	53	46	4059
1352	2591965	4047099600	112746	217071812	47551868	14	0	18.64	85.11	49008916	5069	53481566	75.67	56	49	4937
1353	2585104	4049684704	110601	217182413	47551868	14	0	18.65	85.16	49008916	3298	53484864	75.72	44	37	3190
1354	769969	4050454673	32111	217214524	47551868	14	0	18.65	85.18	49008916	2100	53486964	75.73	42	37	1994
1355	689192	4051143865	30169	217244693	47551868	14	0	18.65	85.19	49008916	3579	53490543	75.74	1161	37	2354
1356	2257882	4053401747	91256	217335949	47551868	14	0	18.65	85.24	49008916	2838	53493381	75.77	49	40	2722
1357	2107219	4055508966	86154	217422103	47551868	14	0	18.65	85.29	49008916	2233	53495614	75.81	120	55	2031
1358	2492235	4058001201	103632	217525735	47551868	14	0	18.66	85.34	49008916	5760	53501374	75.85	691	67	4975
1359	2074338	4060075539	89724	217615459	47551868	14	0	18.66	85.38	49053874	6261	53507635	75.88	66	52	6116
1360	2286362	4062361901	92829	217708288	47551868	14	0	18.66	85.43	49053874	7127	53514762	75.91	3467	40	3593
1361	4145549	4066507450	178462	217886750	47551868	14	0	18.66	85.52	49053874	26362	53541124	75.95	4145	89	22101
1362	2212835	4068720285	88825	217975575	47551868	14	0	18.67	85.56	49053874	4026	53545150	75.99	114	43	3842
1363	3387917	4072108202	131059	218106634	47551868	14	0	18.67	85.64	49053874	6122	53551272	76.04	137	61	5897
1364	2660745	4074768947	113504	218220138	47551868	14	0	18.67	85.69	49053874	7947	53559219	76.08	4906	40	2974
1365	2037385	4076806332	84750	218304888	47551868	14	0	18.67	85.73	49053874	2337	53561556	76.11	59	43	2208
1366	2025317	4078831649	83733	218388621	47551868	14	0	18.68	85.78	49053874	1482	53563038	76.15	59	43	1353
1367	2676015	4081507664	102220	218490841	47551868	14	0	18.68	85.83	49096570	6066	53569104	76.19	337	75	5627
1368	2113278	4083620942	91070	218581911	47551868	14	0	18.68	85.88	49096570	5389	53574493	76.22	109	55	5198
1369	2037465	4085658407	84026	218665937	47551868	14	0	18.68	85.92	49096570	1857	53576350	76.26	59	43	1728
1370	2025409	4087683816	83218	218749155	47551868	14	0	18.69	85.96	49096570	1194	53577544	76.29	59	43	1065
1371	2715975	4090399791	105004	218854159	47551868	14	0	18.69	86.02	49096570	9353	53586897	76.33	161	77	9088
1372	2270976	4092670767	93568	218947727	47551868	14	0	18.69	86.07	49096570	4743	53591640	76.37	168	55	4493
1373	2062442	4094733209	84477	219032204	47551868	14	0	18.69	86.11	49096570	1798	53593438	76.40	97	37	1637
1374	2052101	4096785310	84393	219116597	47551868	14	0	18.70	86.15	49096570	1863	53595301	76.44	91	49	1696
1375	2826892	4099612202	126226	219242823	47551868	14	0	18.70	86.21	49121340	39593	53634894	76.44	145	52	39369
1376	2165659	4101777861	90615	219333438	47551868	14	0	18.70	86.26	49121340	5772	53640666	76.47	156	58	5531
