tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
483	2904095	139849	2525070063	111852463	42167	132	113397	233507
484	4970169	213255	2530040232	112065718	61863	119	182216	394089
485	2880396	137873	2532920628	112203591	41741	110	111888	233470
486	5430367	232708	2538350995	112436299	68551	79	198880	436392
487	3021543	142256	2541372538	112578555	43344	145	116000	241751
488	4990541	209105	2546363079	112787660	62091	25	182328	398435
489	6464779	292353	2552827858	113080013	82880	946	231861	555052
490	2794788	134145	2555622646	113214158	40550	167	108454	225749
491	797942	56950	2556420588	113271108	11561	1699	29235	166554
492	265449	12761	2556686037	113283869	4394	74	10682	20136
493	2997623	155838	2559683660	113439707	42791	877	113656	296174
494	3019696	153361	2562703356	113593068	43096	561	114425	266287
495	2993599	144525	2565696955	113737593	42790	352	113592	257834
496	270375	14251	2565967330	113751844	4463	146	10801	27250
497	813518	40157	2566780848	113792001	11769	280	29624	65611
498	761051	35242	2567541899	113827243	11169	114	28080	59973
499	1332249	64241	2568874148	113891484	18711	100	49531	95117
500	279863	15311	2569154011	113906795	4416	140	10621	46639
501	259482	13189	2569413493	113919984	4315	128	10440	28510
502	1632457	80775	2571045950	114000759	23351	108	62384	124005
503	6592603	292773	2577638553	114293532	84406	362	235333	528431
504	5194561	219380	2582833114	114512912	64448	73	187929	400442
505	6310587	275949	2589143701	114788861	81029	176	227482	495566
506	6300798	273142	2595444499	115062003	80911	54	227153	484322
507	6491969	295435	2601936468	115357438	83005	982	232302	558015
508	6578293	304892	2608514761	115662330	83652	1446	234339	598214
509	6473064	278006	2614987825	115940336	82728	38	231602	511424
510	6379842	282254	2621367667	116222590	81620	410	229034	515004
511	1796659	85522	2623164326	116308112	26239	53	71037	136210
512	6275612	273262	2629439938	116581374	80614	112	226231	491978
513	6510905	287576	2635950843	116868950	83075	331	232468	517074
514	6539866	292343	2642490709	117161293	83512	590	233360	542404
515	6602151	292219	2649092860	117453512	83967	488	234923	538462
516	6516258	284908	2655609118	117738420	83189	189	232793	514760
517	3421488	145922	2659030606	117884342	41011	272	124537	275245
518	3533890	162709	2662564496	118047051	42547	1308	127989	342978
519	4695731	202356	2667260227	118249407	57997	224	172189	376601
520	6327209	279481	2673587436	118528888	81378	299	227686	505132
521	4221164	173209	2677808600	118702097	50700	38	153759	325293
522	2760204	130564	2680568804	118832661	40151	12	107755	213415
523	6326711	281337	2686895515	119113998	80972	554	227156	524862
524	6340794	282055	2693236309	119396053	81022	637	227214	530846
525	889288	43199	2694125597	119439252	13371	31	35420	62302
526	2788392	122591	2696913989	119561843	37656	27	104812	213672
527	4797283	208607	2701711272	119770450	59069	322	176411	386105
528	729321	33462	2702440593	119803912	10137	271	25979	52813
529	3417714	158888	2705858307	119962800	46775	53	129497	264581
530	3036399	144774	2708894706	120107574	43231	136	116609	244348
531	1708291	85851	2710602997	120193425	25116	104	67465	129578
532	2068409	97033	2712671406	120290458	29580	42	80725	159456
533	2414607	112960	2715086013	120403418	33618	281	90833	194963
534	2210141	104931	2717296154	120508349	31275	166	84918	176285
535	3067652	147908	2720363806	120656257	43655	278	118431	251569
536	4906398	212241	2725270204	120868498	60896	274	179568	392741
537	1910544	90301	2727180748	120958799	27774	19	75100	142346
538	1337653	55136	2728518401	121013935	11620	1090	43789	149906
539	7668675	321246	2736187076	121335181	89455	2151	258241	784509
540	7062058	293182	2743249134	121628363	87200	187	246789	565526
541	4132171	177997	2747381305	121806360	51677	188	147147	326275
542	6494805	269758	2753876110	122076118	76240	1139	225067	590064
543	3712434	164417	2757588544	122240535	48322	197	134148	297568
544	6422045	261630	2764010589	122502165	75440	621	222217	553349
545	6396738	268950	2770407327	122771115	76895	580	224520	530592
546	7648368	328031	2778055695	123099146	90052	1976	257752	757960
547	6219891	256481	2784275586	123355627	75421	106	219906	483223
548	7240816	303027	2791516402	123658654	87858	709	249976	611079
549	4599795	197302	2796116197	123855956	56651	596	160586	403718
550	6195603	255166	2802311800	124111122	74885	179	219073	486990
551	7028423	297110	2809340223	124408232	86629	440	245538	564497
552	9665438	466575	2819005661	124874807	102551	9464	301556	1486410
553	2861498	125479	2821867159	125000286	38501	8	107431	216631
554	3515587	155615	2825382746	125155901	45724	64	127446	265742
555	3506014	156771	2828888760	125312672	45767	74	127198	267642
556	7220225	315422	2836108985	125628094	88823	1236	251021	643346
557	7034820	292629	2843143805	125920723	87058	116	246352	554299
558	5684285	245295	2848828090	126166018	72311	32	207456	438540
559	6209347	259446	2855037437	126425464	75515	178	220098	478895
560	2418648	112892	2857456085	126538356	34026	59	92516	184733
561	3292440	138211	2860748525	126676567	41856	51	117754	246437
562	6158435	252930	2866906960	126929497	74707	42	218349	467471
563	3692394	165284	2870599354	127094781	47991	306	133098	297578
564	6257081	260466	2876856435	127355247	75165	453	220376	509559
565	8076628	336440	2884933063	127691687	90493	3016	263079	929461
566	7357310	304697	2892290373	127996384	88033	796	251933	636919
567	3315924	140496	2895606297	128136880	42346	45	119851	249198
568	7124758	298330	2902731055	128435210	87395	401	248305	569432
569	7615446	321957	2910346501	128757167	91408	1201	258967	684901
570	23783	1140	2910370284	128758307	522	6	1032	1888
571	23893	1210	2910394177	128759517	523	8	1027	2071
572	11577154	481220	2921971331	129240737	103576	11911	321430	2140582
573	8247410	352508	2930218741	129593245	82965	6234	251237	1258440
574	8616580	362685	2938835321	129955930	85553	6044	262785	1205395
575	7160909	305057	2945996230	130260987	87057	930	247958	613476
576	5084448	199912	2951080678	130460899	58354	130	178179	394173
577	6356523	263849	2957437201	130724748	76164	536	222755	529860
578	6176622	254299	2963613823	130979047	74802	104	218634	475353
579	7498105	319744	2971111928	131298791	90164	1416	256902	678579
580	6486902	274135	2977598830	131572926	76322	1316	224651	586069
581	8308324	365177	2985907154	131938103	92145	4547	270092	999036
582	7074317	296315	2992981471	132234418	87205	291	247113	556710
583	7021614	294266	3000003085	132528684	86404	298	245383	558129
584	5941895	243769	3005944980	132772453	66911	1393	202412	571182
585	5109469	201648	3011054449	132974101	59049	36	179776	383689
586	3189021	135305	3014243470	133109406	39750	286	113529	259419
587	7561532	322748	3021805002	133432154	89146	2007	255911	745675
588	9161268	374171	3030966270	133806325	93437	5501	275279	1298938
589	3642716	158515	3034608986	133964840	46044	375	129472	312392
590	6953685	292943	3041562671	134257783	85734	428	243333	558849
591	8109307	333942	3049671978	134591725	92826	2076	265272	846492
592	3215858	138907	3052887836	134730632	40136	307	113861	265747
593	7226730	301823	3060114566	135032455	88157	531	249830	604239
594	8930489	379190	3069045055	135411645	95869	4643	277695	1133460
595	7801488	324350	3076846543	135735995	92049	1140	261413	705366
596	320	113	3076846863	135736108	7	2	7	182
597	326	118	3076847189	135736226	7	2	7	188
598	23881	1154	3076871070	135737380	523	7	1028	1990
599	316	109	3076871386	135737489	7	2	7	178
600	340	118	3076871726	135737607	7	2	7	202
601	5499008	235251	3082370734	135972858	69489	0	201124	421970
602	570	148	3082371304	135973006	10	5	10	441
603	1631855	80117	3084003159	136053123	24056	41	64229	120934
604	2613875	123970	3086617034	136177093	37894	7	102398	205571
605	4795728	203373	3091412762	136380466	59419	15	177138	375670
606	328	115	3091413090	136380581	7	2	7	190
607	5585532	239961	3096998622	136620542	70918	13	204404	430777
608	312	103	3096998934	136620645	7	2	7	174
609	342	118	3096999276	136620763	7	2	7	204
610	1014139	47974	3098013415	136668737	15040	5	41010	69856
611	312	113	3098013727	136668850	7	2	7	174
612	326	118	3098014053	136668968	7	2	7	188
613	4218196	171850	3102232249	136840818	50665	8	153600	333998
614	3701420	234163	3105933669	137074981	47625	5578	129172	611294
615	23783	1150	3105957452	137076131	522	6	1032	1888
616	2985369	141825	3108942821	137217956	42528	126	115119	241777
617	2719518	128339	3111662339	137346295	39497	5	106208	212707
618	23806	1148	3111686145	137347443	522	6	1035	1911
619	23818	1150	3111709963	137348593	522	6	1035	1923
620	2586793	122569	3114296756	137471162	37489	4	101463	203957
621	23840	1153	3114320596	137472315	523	7	1029	1949
