tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
547	7648368	30857	2778055695	7235306	383.958286629	true
548	6219891	1800	2784275586	7237106	384.722233722	true
549	7240816	11417	2791516402	7248523	385.115202366	true
550	4599795	9299	2796116197	7257822	385.255548703	true
551	6195603	2513	2802311800	7260335	385.975550715	true
552	7028423	4572	2809340223	7264907	386.70009444	true
553	9665438	123980	2819005661	7388887	381.519660674	true
554	2861498	392	2821867159	7389279	381.886671081	true
555	3515587	731	2825382746	7390010	382.324617423	true
556	3506014	776	2828888760	7390786	382.758851359	true
557	7220225	10740	2836108985	7401526	383.178953232	true
558	7034820	1717	2843143805	7403243	384.040319222	true
559	5684285	534	2848828090	7403777	384.780374936	true
560	6209347	1802	2855037437	7405579	385.525215111	true
561	2418648	214749	2857456085	7620328	374.978096087	true
562	3292440	610	2860748525	7620938	375.380107409	true
563	6158435	776	2866906960	7621714	376.149900141	true
564	3692394	3293	2870599354	7625007	376.471700813	true
565	6257081	5718	2876856435	7630725	377.009581003	true
566	8076628	47655	2884933063	7678380	375.721579682	true
567	7357310	14248	2892290373	7692628	375.982092596	true
568	3315924	876	2895606297	7693504	376.370285503	true
569	7124758	6234	2902731055	7699738	376.990886573	true
570	7615446	16011	2910346501	7715749	377.195590603	true
571	23783	222	2910370284	7715971	377.187820431	true
572	23893	217	2910394177	7716188	377.18030937	true
573	11577154	196572	2921971331	7912760	369.273342171	true
574	8247410	88725	2930218741	8001485	366.209365012	true
575	8616580	95496	2938835321	8096981	362.954454382	true
576	7160909	12432	2945996230	8109413	363.281069789	true
577	5084448	2304	2951080678	8111717	363.804688699	true
578	6356523	7005	2957437201	8118722	364.273736802	true
579	6176622	1481	2963613823	8120203	364.967947599	true
580	7498105	18852	2971111928	8139055	365.043844525	true
581	6486902	16239	2977598830	8155294	365.112383441	true
582	8308324	65075	2985907154	8220369	363.232739796	true
583	7074317	4763	2992981471	8225132	363.882484925	true
584	7021614	4712	3000003085	8229844	364.527333082	true
585	5941895	19509	3005944980	8249353	364.385543933	true
586	5109469	966	3011054449	8250319	364.962184977	true
587	3189021	4319	3014243470	8254638	365.157559908	true
588	7561532	28888	3021805002	8283526	364.796947821	true
589	9161268	82460	3030966270	8365986	362.296359329	true
590	3642716	5897	3034608986	8371883	362.476277559	true
591	6953685	4790	3041562671	8376673	363.099129093	true
592	8109307	30958	3049671978	8407631	362.726667952	true
593	3215858	4895	3052887836	8412526	362.897878235	true
594	7226730	7109	3060114566	8419635	363.449789213	true
595	8930489	65435	3069045055	8485070	361.699438543	true
596	7801488	18627	3076846543	8503697	361.824573829	true
597	320	142	3076846863	8503839	361.81856959	true
598	326	145	3076847189	8503984	361.812438617	true
599	23881	234	3076871070	8504218	361.80529121	true
600	316	138	3076871386	8504356	361.79945736	true
601	340	146	3076871726	8504502	361.793286191	true
602	5499008	53	3082370734	8504555	362.43762713	true
603	570	189	3082371304	8504744	362.42963974	true
604	1631855	565	3084003159	8505309	362.597426972	true
605	2613875	248	3086617034	8505557	362.894168365	true
606	4795728	687	3091412762	8506244	363.428648649	true
607	328	141	3091413090	8506385	363.422663094	true
608	5585532	456	3096998622	8506841	364.059775186	true
609	312	141	3096998934	8506982	364.053777709	true
610	342	146	3096999276	8507128	364.047569991	true
611	1014139	180	3098013415	8507308	364.15907535	true
612	312	141	3098013727	8507449	364.153076557	true
613	326	146	3098014053	8507595	364.146865595	true
614	4218196	244	3102232249	8507839	364.632223177	true
615	3701420	23625	3105933669	8531464	364.056352931	true
616	23783	199	3105957452	8531663	364.050648977	true
617	2985369	977	3108942821	8532640	364.358840992	true
618	2719518	179	3111662339	8532819	364.669910261	true
619	23806	215	3111686145	8533034	364.663511829	true
620	23818	194	3111709963	8533228	364.658012536	true
621	2586793	182	3114296756	8533410	364.953372216	true
622	23840	228	3114320596	8533638	364.946415116	true
