tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
797	915518	877518775	42901	41205272	623443	6	0	21.30	1407.54	736635	70	2369076	370.41	12	10	21
798	1425503	878944278	64437	41269709	623443	6	0	21.30	1409.82	736635	70	2369146	371.00	12	10	21
799	1084107	880028385	50193	41319902	623443	6	0	21.30	1411.56	736837	70	2369216	371.44	12	10	21
800	622851	880651236	27041	41346943	623443	6	0	21.30	1412.56	736837	70	2369286	371.69	12	10	21
801	1127345	881778581	50532	41397475	623443	6	0	21.30	1414.37	736837	70	2369356	372.16	12	10	21
802	1539901	883318482	72179	41469654	623443	6	0	21.30	1416.84	736837	70	2369426	372.80	12	10	21
803	650285	883968767	28147	41497801	623443	6	0	21.30	1417.88	736837	1960	2371386	372.76	1778	13	142
804	904019	884872786	41839	41539640	623443	6	0	21.30	1419.33	736837	70	2371456	373.13	12	10	21
805	820648	885693434	36347	41575987	623443	6	0	21.30	1420.65	736837	70	2371526	373.47	12	10	21
806	578728	886272162	21767	41597754	623443	6	0	21.31	1421.58	736837	70	2371596	373.70	12	10	21
807	11130	886283292	460	41598214	623443	6	0	21.31	1421.59	737066	70	2371666	373.70	12	10	21
808	1499149	887782441	66459	41664673	623443	6	0	21.31	1424.00	737066	70	2371736	374.32	12	10	21
809	1435923	889218364	68265	41732938	623443	6	0	21.31	1426.30	737066	70	2371806	374.91	12	10	21
810	1456269	890674633	66021	41798959	623443	6	0	21.31	1428.64	737066	70	2371876	375.51	12	10	21
811	1237036	891911669	57932	41856891	623443	6	0	21.31	1430.62	737066	3132	2375008	375.54	2940	31	134
812	1851920	893763589	83039	41939930	623443	6	0	21.31	1433.59	737066	4540	2379548	375.60	4216	16	281
813	664725	894428314	28744	41968674	623443	6	0	21.31	1434.66	737066	70	2379618	375.87	12	10	21
814	355364	894783678	16398	41985072	623443	6	0	21.31	1435.23	737066	70	2379688	376.01	12	10	21
815	827991	895611669	38378	42023450	623443	6	0	21.31	1436.56	737868	70	2379758	376.35	12	10	21
816	371917	895983586	17276	42040726	623443	6	0	21.31	1437.15	737868	70	2379828	376.49	12	10	21
817	840636	896824222	39235	42079961	623443	6	0	21.31	1438.50	737868	70	2379898	376.83	12	10	21
818	940358	897764580	44448	42124409	623443	6	0	21.31	1440.01	737868	70	2379968	377.22	12	10	21
819	1421405	899185985	67697	42192106	623443	6	0	21.31	1442.29	737868	70	2380038	377.80	12	10	21
820	1140109	900326094	54399	42246505	623443	6	0	21.31	1444.12	737868	70	2380108	378.27	12	10	21
821	759822	901085916	34170	42280675	623443	6	0	21.31	1445.34	737868	70	2380178	378.58	12	10	21
822	1645089	902731005	77263	42357938	623443	6	0	21.31	1447.98	737868	70	2380248	379.26	12	10	21
823	1445789	904176794	68723	42426661	623443	6	0	21.31	1450.30	738088	70	2380318	379.86	12	10	21
824	810229	904987023	37926	42464587	623443	6	0	21.31	1451.60	738088	70	2380388	380.18	12	10	21
825	1342192	906329215	62586	42527173	623443	6	0	21.31	1453.75	738088	70	2380458	380.74	12	10	21
826	768484	907097699	34457	42561630	623443	6	0	21.31	1454.98	738088	70	2380528	381.05	12	10	21
827	1437020	908534719	68025	42629655	623443	6	0	21.31	1457.29	738088	70	2380598	381.64	12	10	21
828	102624	908637343	4164	42633819	623443	6	0	21.31	1457.45	738088	70	2380668	381.67	12	10	21
829	943068	909580411	44975	42678794	623443	6	0	21.31	1458.96	738088	70	2380738	382.06	12	10	21
830	1225492	910805903	59673	42738467	623443	6	0	21.31	1460.93	738088	70	2380808	382.56	12	10	21
831	1589878	912395781	74129	42812596	623443	6	0	21.31	1463.48	738290	70	2380878	383.22	12	10	21
832	1096125	913491906	50634	42863230	623443	6	0	21.31	1465.24	738290	70	2380948	383.67	12	10	21
833	1097655	914589561	50218	42913448	623443	6	0	21.31	1467.00	738290	70	2381018	384.12	12	10	21
834	2060575	916650136	90648	43004096	623443	6	0	21.32	1470.30	738290	70	2381088	384.97	12	10	21
835	1098560	917748696	50662	43054758	623443	6	0	21.32	1472.07	738290	70	2381158	385.42	12	10	21
836	1591784	919340480	73529	43128287	623443	6	0	21.32	1474.62	738290	70	2381228	386.08	12	10	21
837	2239326	921579806	103615	43231902	623443	6	0	21.32	1478.21	738290	70	2381298	387.01	12	10	21
838	1587818	923167624	73464	43305366	623443	6	0	21.32	1480.76	738290	70	2381368	387.66	12	10	21
839	1102324	924269948	50854	43356220	623443	6	0	21.32	1482.53	738492	70	2381438	388.11	12	10	21
840	1257028	925526976	59195	43415415	623443	6	0	21.32	1484.54	738492	70	2381508	388.63	12	10	21
841	1104566	926631542	48713	43464128	623443	6	0	21.32	1486.31	738492	70	2381578	389.08	12	10	21
842	1305128	927936670	61005	43525133	623443	6	0	21.32	1488.41	738492	70	2381648	389.62	12	10	21
843	1334678	929271348	62701	43587834	623443	6	0	21.32	1490.55	738492	70	2381718	390.17	12	10	21
844	1482217	930753565	67208	43655042	623443	6	0	21.32	1492.92	738492	70	2381788	390.78	12	10	21
845	1067317	931820882	47374	43702416	623443	6	0	21.32	1494.64	738492	70	2381858	391.22	12	10	21
846	2148131	933969013	95484	43797900	623443	6	0	21.32	1498.08	738492	70	2381928	392.11	12	10	21
847	1456734	935425747	69201	43867101	623443	6	0	21.32	1500.42	738694	70	2381998	392.71	12	10	21
848	1944167	937369914	88663	43955764	623443	6	0	21.33	1503.54	738694	70	2382068	393.51	12	10	21
849	1275060	938644974	59858	44015622	623443	6	0	21.33	1505.58	738694	70	2382138	394.03	12	10	21
850	658225	939303199	28363	44043985	623443	6	0	21.33	1506.64	738694	70	2382208	394.30	12	10	21
851	1315464	940618663	61641	44105626	623443	6	0	21.33	1508.75	738694	70	2382278	394.84	12	10	21
852	1067085	941685748	47517	44153143	623443	6	0	21.33	1510.46	738694	70	2382348	395.28	12	10	21
853	1707493	943393241	79841	44232984	623443	6	0	21.33	1513.20	738694	70	2382418	395.98	12	10	21
854	1312724	944705965	61408	44294392	623443	6	0	21.33	1515.30	738694	70	2382488	396.52	12	10	21
855	1318821	946024786	61748	44356140	623443	6	0	21.33	1517.42	738896	70	2382558	397.06	12	10	21
856	1227449	947252235	58028	44414168	626178	7	1	21.33	1512.75	740628	1835	2384393	397.27	126	123	1390
