tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
559	5363480	796	3041341156	1086122	2800.18373258	true
560	5363226	72	3046704382	1086194	2804.93574997	true
561	5363632	24909	3052068014	1111103	2746.88126483	true
562	5363604	82	3057431618	1111185	2751.50548109	true
563	5363200	74	3062794818	1111259	2756.14849284	true
564	5363220	74	3068158038	1111333	2760.79090426	true
565	5363411	72	3073521449	1111405	2765.43784579	true
566	5364401	68	3078885850	1111473	2770.09504504	true
567	5361071	495	3084246921	1111968	2773.68316444	true
568	5361071	753	3089607992	1112721	2776.62414208	true
569	5360916	508	3094968908	1113229	2780.17272996	true
570	5360916	63	3100329824	1113292	2784.83077575	true
571	5360936	62	3105690760	1113354	2789.49081784	true
572	5361260	73	3111052020	1113427	2794.12302737	true
573	5361452	72	3116413472	1113499	2798.75731545	true
574	5329314	173	3121742786	1113672	2803.1079043	true
575	5333334	249	3127076120	1113921	2807.26920491	true
576	5333245	298	3132409365	1114219	2811.30492749	true
577	5333225	192	3137742590	1114411	2815.60626196	true
578	5333233	64	3143075823	1114475	2820.22999439	true
579	5333297	61	3148409120	1114536	2824.86085689	true
580	5333031	178	3153742151	1114714	2829.19399146	true
581	5343267	362	3159085418	1115076	2833.06735864	true
582	5344129	707	3164429547	1115783	2836.06180324	true
583	5343603	417	3169773150	1116200	2839.78959864	true
584	5332983	182	3175106133	1116382	2844.10366075	true
585	7095048	392	3182201181	1116774	2849.45851264	true
586	5388768	655	3187589949	1117429	2852.61072426	true
587	5389352	2220	3192979301	1119649	2851.76809965	true
588	5389191	1289	3198368492	1120938	2853.29651774	true
589	5388724	67	3203757216	1121005	2857.93302974	true
590	5388690	80	3209145906	1121085	2862.53576312	true
591	5388573	77	3214534479	1121162	2867.14540718	true
592	5388987	75	3219923466	1121237	2871.75990981	true
593	5388744	75	3225312210	1121312	2876.37357845	true
594	5388778	76	3230700988	1121388	2880.98409114	true
595	5388776	82	3236089764	1121470	2885.57853888	true
596	5388740	72	3241478504	1121542	2890.19805232	true
597	5388808	68	3246867312	1121610	2894.8273571	true
598	5388736	67	3252256048	1121677	2899.45862133	true
599	5335268	330	3257591316	1122007	2903.36095586	true
600	5335268	310	3262926584	1122317	2907.31280378	true
601	5335276	202	3268261860	1122519	2911.54257523	true
602	5335276	64	3273597136	1122583	2916.1292626	true
603	5333098	204	3278930234	1122787	2920.34930401	true
604	5362489	5142	3284292723	1127929	2911.79030152	true
605	5363648	1516	3289656371	1129445	2912.63086826	true
606	5365594	932	3295021965	1130377	2914.97612301	true
607	5363741	85	3300385706	1130462	2919.50167807	true
608	5363652	69	3305749358	1130531	2924.06785661	true
609	5363630	64	3311112988	1130595	2928.64641008	true
610	5363680	62	3316476668	1130657	2933.22967797	true
611	5363775	68	3321840443	1130725	2937.79693825	true
612	5363903	72	3327204346	1130797	2942.35335432	true
613	5363648	72	3332567994	1130869	2946.9089647	true
614	5363650	75	3337931644	1130944	2951.45616759	true
615	5363636	72	3343295280	1131016	2956.01059578	true
616	5330731	170	3348626011	1131186	2960.27886749	true
617	5331867	1508	3353957878	1132694	2961.04497596	true
618	5335628	428	3359293506	1133122	2964.63532259	true
619	5335628	598	3364629134	1133720	2967.77787637	true
620	5335640	413	3369964774	1134133	2971.40174389	true
621	5335856	64	3375300630	1134197	2975.93859797	true
622	5467251	310	3380767881	1134507	2979.94448778	true
623	5467251	378	3386235132	1134885	2983.7693969	true
624	5467249	224	3391702381	1135109	2987.9970831	true
625	5467251	62	3397169632	1135171	2992.65012232	true
626	5468021	69	3402637653	1135240	2997.2848499	true
627	5467563	69	3408105216	1135309	3001.9186107	true
628	5467243	68	3413572459	1135377	3006.55417452	true
629	5467247	66	3419039706	1135443	3011.19449061	true
630	5467249	63	3424506955	1135506	3015.84223685	true
631	5467343	63	3429974298	1135569	3020.48955017	true
632	5467257	73	3435441555	1135642	3025.10963402	true
633	5467257	60	3440908812	1135702	3029.76380424	true
634	5467259	62	3446376071	1135764	3034.41214108	true
635	5467247	62	3451843318	1135826	3039.05995989	true
636	5467249	64	3457310567	1135890	3043.70191392	true
637	5377240	2594	3462687807	1138484	3041.49009297	true
638	5375928	2064	3468063735	1140548	3040.69950147	true
639	5350394	501	3473414129	1141049	3044.05343592	true
640	5350386	1197	3478764515	1142246	3045.54755718	true
641	5350654	776	3484115169	1143022	3048.16107564	true
642	5350412	70	3489465581	1143092	3052.65506276	true
643	5350390	75	3494815971	1143167	3057.13510887	true
644	5350390	60	3500166361	1143227	3061.65473786	true
645	5350400	64	3505516761	1143291	3066.16317368	true
646	5350470	64	3510867231	1143355	3070.671166	true
647	5350400	60	3516217631	1143415	3075.18935032	true
648	5350531	69	3521568162	1143484	3079.68293566	true
649	5350394	69	3526918556	1143553	3084.17585892	true
650	5350400	78	3532268956	1143631	3088.64393847	true
