tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
962	4368845	205680	2647604444	129194955	59841	886	153090	362943
963	4443678	217425	2652048122	129412380	60846	1465	155891	400092
964	4701989	230554	2656750111	129642934	64698	1473	164975	420885
965	5334750	283330	2662084861	129926264	74175	2795	216550	573028
966	3666742	172791	2665751603	130099055	52097	312	134744	285199
967	3773065	177610	2669524668	130276665	53463	293	137957	296310
968	3761596	171894	2673286264	130448559	53253	59	137327	281973
969	3388388	148792	2676674652	130597351	47899	19	124632	246271
970	3869711	195202	2680544363	130792553	54916	1178	141983	353358
971	3561132	163940	2684105495	130956493	50498	68	131131	263105
972	2828544	129277	2686934039	131085770	40896	31	106871	209314
973	3631598	168472	2690565637	131254242	51615	146	133784	272646
974	4958080	220546	2695523717	131474788	66737	236	176575	372036
975	4095785	182437	2699619502	131657225	55999	146	145438	300739
976	3328450	152268	2702947952	131809493	48441	86	124893	251901
977	4096632	180410	2707044584	131989903	55869	82	144626	295507
978	4315146	198865	2711359730	132188768	59688	348	154090	333385
979	4016155	186956	2715375885	132375724	54782	575	141865	318659
980	4819249	231344	2720195134	132607068	66564	1085	169945	408620
981	4313215	200568	2724508349	132807636	58671	663	152045	347141
982	4022356	180349	2728530705	132987985	55712	62	143217	291907
983	4761492	234392	2733292197	133222377	65149	1441	167057	426086
984	4263499	203794	2737555696	133426171	58391	742	152277	348654
985	4087938	181916	2741643634	133608087	55907	166	144886	300592
986	3954926	175518	2745598560	133783605	54140	72	140319	284941
987	4608362	219198	2750206922	134002803	63527	811	163325	378806
988	4524161	208362	2754731083	134211165	62478	500	160234	354486
989	3018767	137707	2757749850	134348872	43552	42	112918	223803
990	3774280	175951	2761524130	134524823	53433	219	138293	287993
991	4474580	205280	2765998710	134730103	60980	496	157555	349353
992	4930860	253234	2770929570	134983337	68004	2084	172638	468697
993	4293978	200208	2775223548	135183545	58429	537	152136	336889
994	3691215	180885	2778914763	135364430	52126	750	134985	309671
995	4502401	207928	2783417164	135572358	62075	558	158918	354764
996	4982637	239999	2788399801	135812357	68716	1112	176303	426526
997	4235342	198195	2792635143	136010552	57968	763	148530	345804
998	3960780	176261	2796595923	136186813	54230	95	140475	286531
999	3509019	165080	2800104942	136351893	50839	55	130379	262788
1000	2723554	124907	2802828496	136476800	39135	14	103279	201499
1001	4495526	203052	2807324022	136679852	61918	158	164279	342114
1002	4628884	229205	2811952906	136909057	64103	1477	164411	419471
1003	5066208	249975	2817019114	137159032	69944	1438	178611	450460
1004	4016159	177369	2821035273	137336401	54568	97	141628	289831
1005	4171633	184213	2825206906	137520614	57336	20	148460	299067
1006	4415174	196499	2829622080	137717113	60493	208	155444	326180
1007	4352969	193479	2833975049	137910592	59378	203	153297	320495
1008	4492188	202560	2838467237	138113152	61526	236	159324	335433
1009	4480262	208585	2842947499	138321737	62432	468	159583	349171
1010	4930261	224778	2847877760	138546515	67618	399	173879	377177
1011	4319124	202989	2852196884	138749504	59090	721	153894	356776
1012	5152178	256829	2857349062	139006333	71205	1602	182103	466520
1013	4459948	199536	2861809010	139205869	61546	72	159202	326578
1014	4665909	223806	2866474919	139429675	63669	1082	165237	399815
1015	4685302	220424	2871160221	139650099	64938	789	166076	378923
1016	4282343	192720	2875442564	139842819	59770	118	152750	314685
1017	4770640	218114	2880213204	140060933	65273	444	168892	369570
1018	4356886	193705	2884570090	140254638	59508	72	154823	316343
1019	4482438	201928	2889052528	140456566	61061	317	158000	338542
1020	4271197	191057	2893323725	140647623	58373	158	151835	314812
1021	5218984	281403	2898542709	140929026	72186	3165	214649	584458
1022	4810656	214253	2903353365	141143279	66012	125	169651	352965
1023	4301467	196868	2907654832	141340147	59108	334	153541	329668
1024	4800205	226110	2912455037	141566257	65683	833	168140	390802
1025	4352402	196039	2916807439	141762296	59827	170	155199	321567
1026	3200815	143032	2920008254	141905328	45333	49	118417	236430
1027	4430531	196146	2924438785	142101474	60883	84	156611	322827
1028	3502704	160004	2927941489	142261478	48601	202	127668	264861
1029	3031794	135153	2930973283	142396631	42906	27	112554	221660
1030	5138656	252974	2936111939	142649605	70457	1670	180026	463930
1031	3657860	155242	2939769799	142804847	49737	19	129566	258529
1032	3170274	141872	2942940073	142946719	45024	34	117989	234237
1033	4428464	212690	2947368537	143159409	60962	921	156805	374941
1034	3668462	168541	2951036999	143327950	51607	168	133689	275404
1035	4313932	199008	2955350931	143526958	59684	417	152944	332034
1036	4503714	202862	2959854645	143729820	62355	253	158779	337336
1037	4972270	252614	2964826915	143982434	68657	1911	175983	466908
1038	4388667	195310	2969215582	144177744	60425	93	155400	320656
1039	4206965	191427	2973422547	144369171	58303	266	149715	318810
1040	4463516	214925	2977886063	144584096	60783	1171	157397	383004
1041	3423504	152996	2981309567	144737092	48414	61	126214	254386
1042	4386738	216338	2985696305	144953430	60765	1369	155624	400470
1043	32166	1243	2985728471	144954673	359	35	409	2658
1044	4543110	204522	2990271581	145159195	62120	310	160250	343989
1045	4588955	213412	2994860536	145372607	62771	711	161338	365637
1046	4206362	188826	2999066898	145561433	58028	128	150185	311289
1047	4456742	206927	3003523640	145768360	61653	612	156427	352743
1048	4881448	241088	3008405088	146009448	66971	1609	171725	447882
1049	4097075	184540	3012502163	146193988	55877	214	145288	305273
1050	3389007	152479	3015891170	146346467	47985	101	125031	253986
1051	3925468	174091	3019816638	146520558	53528	117	138446	283810
1052	4998887	263248	3024815525	146783806	68655	2820	204876	550529
1053	4502286	208797	3029317811	146992603	61992	617	158820	357073
1054	4404417	207415	3033722228	147200018	60110	691	156551	351662
1055	4743331	214328	3038465559	147414346	64450	461	165935	362716
1056	3993124	176641	3042458683	147590987	54703	56	142120	287999
1057	3890558	173674	3046349241	147764661	52967	89	139173	284652
1058	3507172	163794	3049856413	147928455	49439	302	127926	274253
1059	2482545	110842	3052338958	148039297	34502	127	91476	184533
1060	2741942	124590	3055080900	148163887	39813	16	103735	201552
1061	3999466	182813	3059080366	148346700	54913	306	142212	301640
1062	4290917	204617	3063371283	148551317	58646	909	151162	357523
1063	3679989	171972	3067051272	148723289	51697	199	134780	281744
1064	4144969	192352	3071196241	148915641	56684	836	145962	337607
1065	3834040	177118	3075030281	149092759	53777	220	139857	292110
1066	3282038	150525	3078312319	149243284	48021	77	123349	247256
1067	4252568	193271	3082564887	149436555	58180	325	150843	325263
1068	2991981	134925	3085556868	149571480	43271	27	112119	219643
1069	4103837	183048	3089660705	149754528	56145	101	145550	298156
1070	4277961	200746	3093938666	149955274	58403	624	152612	344807
1071	3085649	140991	3097024315	150096265	44539	111	115232	235297
1072	4685432	226000	3101709747	150322265	64510	1131	196329	430956
1073	2375702	115475	3104085449	150437740	32952	716	87619	206310
1074	3672719	169116	3107758168	150606856	51646	129	134958	278046
1075	3580540	167233	3111338708	150774089	50551	210	132309	276545
1076	2670148	120735	3114008856	150894824	38233	18	100888	198063
1077	2889806	130517	3116898662	151025341	41726	69	108080	212930
1078	4525622	211115	3121424284	151236456	62018	685	190268	393657
1079	3799381	177482	3125223665	151413938	51980	552	135762	299787
1080	3120839	146878	3128344504	151560816	47889	42	117439	236412
1081	3327654	150078	3131672158	151710894	47353	95	123265	249619
1082	2991461	134696	3134663619	151845590	43259	17	112110	219124
1083	3832136	172138	3138495755	152017728	52939	117	135911	278510
1084	3663058	167990	3142158813	152185718	51858	59	134201	270171
1085	3506652	159951	3145665465	152345669	47499	329	124149	263984
1086	3467166	162407	3149132631	152508076	49089	135	128087	262477
1087	3712634	170451	3152845265	152678527	52193	181	135044	278376
1088	3354894	161315	3156200159	152839842	47571	573	123380	277940
1089	3148771	144436	3159348930	152984278	44846	184	118336	243828
1090	3377931	144197	3162726861	153128475	45739	112	119475	241493
1091	3999888	175663	3166726749	153304138	54623	63	141223	288362
1092	2605246	117987	3169331995	153422125	37483	11	98472	189956
1093	3985929	184509	3173317924	153606634	56842	77	147228	300253
1094	5175963	257677	3178493887	153864311	71177	1627	182545	468933
1095	2605625	118223	3181099512	153982534	37493	18	98488	190370
1096	3747272	164524	3184846784	154147058	50802	137	131843	272487
1097	3258616	144125	3188105400	154291183	45415	255	118543	248915
1098	3597819	168060	3191703219	154459243	50515	284	132121	277347
1099	1471008	70162	3193174227	154529405	20509	87	55722	104481
1100	4386578	197848	3197560805	154727253	59844	211	155699	326549
1101	4560258	201517	3202121063	154928770	62254	190	160189	335718
1102	5148777	256342	3207269840	155185112	71045	1676	211161	494591
1103	4277135	197139	3211546975	155382251	58529	446	150630	327724
1104	4470726	208421	3216017701	155590672	61082	586	157333	349050
1105	4352456	198505	3220370157	155789177	59190	383	153945	334882
1106	4459168	200972	3224829325	155990149	60969	270	157570	333818
1107	4576407	207688	3229405732	156197837	62356	418	161598	353373
1108	4971360	229226	3234377092	156427063	67489	727	173820	396300
1109	4878757	220201	3239255849	156647264	66297	442	171093	376598
1110	5180515	247586	3244436364	156894850	71164	1008	212067	457562
1111	4647546	207544	3249083910	157102394	64310	162	164169	342989
1112	3236994	141017	3252320904	157243411	45172	72	117783	235298
1113	2823615	128949	3255144519	157372360	41008	34	106812	209298
1114	3562112	165231	3258706631	157537591	50279	125	131325	268555
1115	2879321	131470	3261585952	157669061	41890	15	109097	213062
1116	3338703	148692	3264924655	157817753	47157	35	123217	246440
1117	4882090	224842	3269806745	158042595	65824	806	172665	400770
1118	3558609	166818	3273365354	158209413	50106	270	129877	273125
1119	3309899	144349	3276675253	158353762	46499	41	120765	242849
1120	3714794	169807	3280390047	158523569	52149	81	136114	278561
1121	3308785	147586	3283698832	158671155	46762	40	122301	244605
1122	4136984	186521	3287835816	158857676	56976	187	147805	309190
1123	4624922	208242	3292460738	159065918	63251	246	194508	377243
1124	3268328	150624	3295729066	159216542	47900	109	123053	248081
1125	3313600	148994	3299042666	159365536	46849	95	122914	248928
1126	3949759	184635	3302992425	159550171	55776	300	144273	304649
1127	4190552	185784	3307182977	159735955	56974	103	148259	303958
1128	2769083	126447	3309952060	159862402	40210	40	104558	204229
1129	4120915	188833	3314072975	160051235	56316	420	146038	318026
1130	3529560	164622	3317602535	160215857	50209	144	130076	266669
1131	4374893	202860	3321977428	160418717	60019	507	186161	372726
1132	3984896	177064	3325962324	160595781	54679	117	141175	288985
1133	2224304	109157	3328186628	160704938	31252	580	83846	192015
1134	3827199	177546	3332013827	160882484	54259	79	142074	289641
1135	3316754	145656	3335330581	161028140	46609	81	120961	246675
1136	4458270	216528	3339788851	161244668	61262	1201	156860	384816
1137	4448242	214263	3344237093	161458931	60791	1154	156741	382523
1138	5141055	290939	3349378148	161749870	70250	3988	179951	590574
1139	4480294	212532	3353858442	161962402	61282	1019	157826	372735
1140	4880042	245865	3358738484	162208267	67073	2009	171486	459656
1141	3194041	143383	3361932525	162351650	45342	69	118684	237763
1142	3466394	163042	3365398919	162514692	49319	152	129080	264624
1143	3335491	153671	3368734410	162668363	48255	159	124965	254734
1144	3661409	169019	3372395819	162837382	51424	128	134082	276667
1145	3717083	167376	3376112902	163004758	50416	223	131996	274560
1146	3666419	157056	3379779321	163161814	49947	38	129999	261496
1147	3510959	149364	3383290280	163311178	47754	27	124702	248190
1148	3647883	155312	3386938163	163466490	49533	12	129816	258659
1149	3010650	140491	3389948813	163606981	43272	240	113938	236404
1150	2875454	131491	3392824267	163738472	41841	24	108975	213527
1151	3589910	166049	3396414177	163904521	50550	101	131896	268673
1152	1999173	90357	3398413350	163994878	28057	16	74444	144128
1153	3594399	167847	3402007749	164162725	48893	681	126910	290250
1154	3629290	159860	3405637039	164322585	48943	213	126960	267981
1155	2552564	129403	3408189603	164451988	36394	795	96602	230473
1156	2600193	122596	3410789796	164574584	36819	244	98161	204767
1157	2527622	116161	3413317418	164690745	35949	86	95675	189531
1158	2563899	125743	3415881317	164816488	36594	522	96739	215201
1159	2587815	132901	3418469132	164949389	36940	944	97676	244037
1160	2660604	133555	3421129736	165082944	38161	667	100630	232126
1161	2454836	111790	3423584572	165194734	34799	43	92680	181535
1162	2571708	121097	3426156280	165315831	36650	222	97086	202397
1163	2472876	115749	3428629156	165431580	35105	177	93361	193663
1164	2589846	123805	3431219002	165555385	36994	278	97854	208456
1165	2457759	111693	3433676761	165667078	34848	28	92809	183479
1166	2468052	113943	3436144813	165781021	35276	66	93402	187254
1167	2538550	117497	3438683363	165898518	36137	107	96085	192635
1168	2550333	118065	3441233696	166016583	36327	101	96568	192126
1169	2459634	114916	3443693330	166131499	35143	133	93032	189871
1170	759	202	3443694089	166131701	13	5	16	467
1171	3178846	201021	3446872935	166332722	46146	3104	119030	416736
1172	3032463	159255	3449905398	166491977	43911	789	114135	268202
1173	2998192	142811	3452903590	166634788	43295	247	112954	239655
1174	2831493	136295	3455735083	166771083	40931	395	106054	231272
1175	2705204	127890	3458440287	166898973	39231	244	101338	213223
1176	2993766	146598	3461434053	167045571	43248	544	112702	257189
1177	2525099	115911	3463959152	167161482	35914	46	95568	192241
1178	2838275	152527	3466797427	167314009	41213	1242	106199	279654
1179	2945538	139011	3469742965	167453020	42685	214	110602	233675
1180	3098329	162936	3472841294	167615956	45202	940	116388	280001
1181	2982635	145189	3475823929	167761145	43277	474	112048	251051
1182	2777955	130935	3478601884	167892080	40270	276	103700	219945
1183	3080503	163126	3481682387	168055206	44638	986	116249	287136
1184	2097032	97569	3483779419	168152775	29623	182	79575	162501
1185	1955290	88424	3485734709	168241199	27244	5	73600	140316
1186	2577236	121523	3488311945	168362722	36521	221	97608	202054
1187	2837854	138645	3491149799	168501367	41033	490	106460	238649
1188	2771822	132134	3493921621	168633501	40202	306	103817	225548
1189	2787311	133673	3496708932	168767174	40573	345	104617	224230
1190	2577801	119844	3499286733	168887018	36454	168	97487	199754
1191	3046692	147379	3502333425	169034397	44069	421	114723	251404
1192	3644805	219514	3505978230	169253911	52509	3133	133660	450553
1193	3650667	192034	3509628897	169445945	52537	1304	133949	348910
1194	2801921	130243	3512430818	169576188	40691	117	104801	214537
1195	3074134	163319	3515504952	169739507	44866	949	115216	281371
1196	743	149	3515505695	169739656	13	4	16	381
1197	2772209	129297	3518277904	169868953	40206	171	103830	215777
1198	2497067	123585	3520774971	169992538	35746	609	94221	217884
1199	2454242	112819	3523229213	170105357	35055	52	92873	182600
1200	2765381	129688	3525994594	170235045	40125	175	103684	215686
1201	2940534	140444	3528935128	170375489	42700	233	110962	233992
1202	3070434	166539	3532005562	170542028	44458	1189	115120	296636
1203	2862318	135588	3534867880	170677616	41657	225	106995	224216
1204	2831481	140009	3537699361	170817625	40958	655	105954	245527
1205	2909491	159561	3540608852	170977186	42614	1342	108495	292272
1206	2582419	119571	3543191271	171096757	37447	83	96520	194408
1207	1939455	98821	3545130726	171195578	27008	937	72220	200794
1208	2772300	136472	3547903026	171332050	40429	802	104808	241163
1209	2822162	134740	3550725188	171466790	40833	501	106966	233351
1210	2705872	124781	3553431060	171591571	39446	39	101347	202701
1211	10830	699	3553441890	171592270	250	12	465	1381
1212	2670155	130542	3556112045	171722812	38545	805	98661	244228
1213	2650072	122467	3558762117	171845279	38266	114	99113	204399
1214	3124464	185898	3561886581	172031177	45390	2397	116796	368959
1215	2458852	112236	3564345433	172143413	34867	63	92806	183060
1216	2863944	134856	3567209377	172278269	41460	142	107801	225650
1217	2733744	130521	3569943121	172408790	39371	353	102148	222253
1218	3009631	166365	3572952752	172575155	43552	1388	112989	301753
1219	2808624	151584	3575761376	172726739	40836	1126	104614	271809
1220	2979074	154866	3578740450	172881605	43739	1095	112767	266453
1221	1944581	87763	3580685031	172969368	27215	46	73237	139060
1222	2384070	108676	3583069101	173078044	33944	12	89988	176723
1223	1777695	83619	3584846796	173161663	24847	30	66717	124606
1224	3126344	147050	3587973140	173308713	45130	282	116673	259036
1225	3634053	185885	3591607193	173494598	52167	1093	133426	338568
1226	2815866	128511	3594423059	173623109	39888	150	104188	213353
1227	2302243	104698	3596725302	173727807	33032	85	85581	169027
1228	2740518	129854	3599465820	173857661	39784	250	102545	219691
1229	2718797	131776	3602184617	173989437	39479	432	101700	224791
1230	2863655	134564	3605048272	174124001	41435	157	107755	223975
1231	2696655	127628	3607744927	174251629	39017	244	100797	212947
1232	2454249	111319	3610199176	174362948	34791	30	92670	181119
1233	2448411	115664	3612647587	174478612	34976	290	92137	194632
1234	2462209	113846	3615109796	174592458	34920	106	92904	188577
1235	10537	794	3615120333	174593252	242	20	387	1985
1236	2453717	111365	3617574050	174704617	34784	25	92637	180668
1237	2697290	128585	3620271340	174833202	39102	282	100856	214711
