tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire
379	5340796	2080224442	206069	81395462	761939	2	0	25.56	2730.17	1346787
380	5340794	2085565236	206067	81601529	761939	2	0	25.56	2737.18	1346787
381	5340860	2090906096	206098	81807627	761939	2	0	25.56	2744.19	1346787
382	5340790	2096246886	206058	82013685	761939	2	0	25.56	2751.20	1346787
383	5340806	2101587692	206068	82219753	761939	2	0	25.56	2758.21	1347529
384	5383337	2106971029	211924	82431677	761939	2	0	25.56	2765.28	1347529
385	5383313	2112354342	207437	82639114	761939	2	0	25.56	2772.34	1347529
386	5383313	2117737655	207440	82846554	761939	2	0	25.56	2779.41	1347529
387	5383313	2123120968	207438	83053992	761939	2	0	25.56	2786.47	1347529
388	5383331	2128504299	207456	83261448	761939	2	0	25.56	2793.54	1347529
389	5383315	2133887614	207443	83468891	1294479	3	1	25.57	1648.45	1347529
390	5383315	2139270929	207444	83676335	1294479	3	0	25.57	1652.61	1347529
391	5383315	2144654244	207442	83883777	1294479	3	0	25.57	1656.77	1350856
392	5383329	2150037573	207455	84091232	1294479	3	0	25.57	1660.93	1350856
393	5383343	2155420916	207463	84298695	1294479	3	0	25.57	1665.09	1350856
394	5383343	2160804259	207462	84506157	1294479	3	0	25.57	1669.25	1350856
395	5383343	2166187602	207463	84713620	1294479	3	0	25.57	1673.40	1350856
396	5383309	2171570911	207442	84921062	1294479	3	0	25.57	1677.56	1350856
397	5383345	2176954256	207462	85128524	1294479	3	0	25.57	1681.72	1350856
398	5383345	2182337601	207465	85335989	1294479	3	0	25.57	1685.88	1350856
399	5383345	2187720946	207465	85543454	1294479	3	0	25.57	1690.04	1351470
400	5383309	2193104255	207436	85750890	1294479	3	0	25.58	1694.20	1351470
401	5383335	2198487590	207449	85958339	1294479	3	0	25.58	1698.36	1351470
402	5383337	2203870927	207454	86165793	1294479	3	0	25.58	1702.52	1351470
403	5383347	2209254274	207458	86373251	1294479	3	0	25.58	1706.67	1351470
404	5383355	2214637629	207464	86580715	1294479	3	0	25.58	1710.83	1351470
405	5383337	2220020966	207452	86788167	1294479	3	0	25.58	1714.99	1351470
406	5383339	2225404305	207455	86995622	1294479	3	0	25.58	1719.15	1351470
407	5383309	2230787614	207438	87203060	1294479	3	0	25.58	1723.31	1352100
408	5383626	2236171240	207518	87410578	1294479	3	0	25.58	1727.47	1352100
409	5383751	2241554991	207540	87618118	1294479	3	0	25.58	1731.63	1352100
410	5383335	2246938326	207454	87825572	1294479	3	0	25.58	1735.79	1352100
411	5383309	2252321635	207431	88033003	1294479	3	0	25.58	1739.94	1352100
412	5339190	2257660825	207850	88240853	1294479	3	0	25.59	1744.07	1352100
413	5339192	2263000017	205972	88446825	1294479	3	0	25.59	1748.19	1352100
414	5339234	2268339251	205987	88652812	1294479	3	0	25.59	1752.32	1352100
415	5339236	2273678487	205989	88858801	1294479	3	0	25.59	1756.44	1846158
416	5339115	2279017602	205968	89064769	1294479	3	0	25.59	1760.57	1846158
417	5339117	2284356719	205970	89270739	1294479	3	0	25.59	1764.69	1846158
418	5339143	2289695862	205981	89476720	1294479	3	0	25.59	1768.82	1846158
419	5339145	2295035007	205981	89682701	1294479	3	0	25.59	1772.94	1846158
420	5339055	2300374062	205921	89888622	1294479	3	0	25.59	1777.07	1846158
421	5345067	2305719129	208075	90096697	1294479	3	0	25.59	1781.19	1846158
422	5345067	2311064196	205932	90302629	1294479	3	0	25.59	1785.32	1846158
423	5345069	2316409265	205929	90508558	1294479	3	0	25.59	1789.45	1848364
424	5345069	2321754334	205930	90714488	1294479	3	0	25.59	1793.58	1848364
425	5345119	2327099453	205958	90920446	1294479	3	0	25.59	1797.71	1848364
426	5345089	2332444542	205940	91126386	1294479	3	0	25.60	1801.84	1848364
427	5345105	2337789647	205952	91332338	1294479	3	0	25.60	1805.97	1848364
428	5498945	2343288592	243458	91575796	1294479	3	0	25.59	1810.22	1848364
429	5498959	2348787551	212868	91788664	1294479	3	0	25.59	1814.47	1848364
430	5338626	2354126177	208176	91996840	1294479	3	0	25.59	1818.59	1848364
431	5338634	2359464811	205987	92202827	1294479	3	0	25.59	1822.71	1870583
432	5338738	2364803549	206006	92408833	1294479	3	0	25.59	1826.84	1870583
433	5338746	2370142295	206007	92614840	1294479	3	0	25.59	1830.96	1870583
434	5340886	2375483181	206139	92820979	1294479	3	0	25.59	1835.09	1870583
435	5338658	2380821839	205990	93026969	1294479	3	0	25.59	1839.21	1870583
436	5338666	2386160505	205996	93232965	1294479	3	0	25.59	1843.34	1870583
437	5338770	2391499275	206007	93438972	1294479	3	0	25.59	1847.46	1870583
438	5338778	2396838053	206005	93644977	1294479	3	0	25.59	1851.59	1870583
439	5340918	2402178971	206142	93851119	1294479	3	0	25.60	1855.71	1871398
440	5338690	2407517661	205990	94057109	1294479	3	0	25.60	1859.84	1871398
441	5338698	2412856359	205993	94263102	1294479	3	0	25.60	1863.96	1871398
442	5338802	2418195161	206009	94469111	1294479	3	0	25.60	1868.08	1871398
443	5338810	2423533971	206013	94675124	1294479	3	0	25.60	1872.21	1871398
444	5341334	2428875305	206167	94881291	1294479	3	0	25.60	1876.33	1871398
445	5341366	2434216671	206170	95087461	1294479	3	0	25.60	1880.46	1871398
446	5338086	2439554757	205796	95293257	1294479	3	0	25.60	1884.58	1871398
447	5341014	2444895771	206169	95499426	1294479	3	0	25.60	1888.71	1872264
448	5341046	2450236817	206177	95705603	1294479	3	0	25.60	1892.84	1872264
449	5341462	2455578279	206205	95911808	1294479	3	0	25.60	1896.96	1872264
450	5341494	2460919773	206207	96118015	1294479	3	0	25.60	1901.09	1872264
451	5341142	2466260915	206178	96324193	1294479	3	0	25.60	1905.22	1872264
452	5341174	2471602089	206183	96530376	1294479	3	0	25.60	1909.34	1872264
453	5341590	2476943679	206209	96736585	1294479	3	0	25.61	1913.47	1872264
454	5341622	2482285301	206205	96942790	1294479	3	0	25.61	1917.59	1872264
455	5337478	2487622779	207016	97149806	1294479	3	0	25.61	1921.72	1874240
456	5337478	2492960257	205949	97355755	1294479	3	0	25.61	1925.84	1874240
457	5337456	2498297713	205939	97561694	1294479	3	0	25.61	1929.96	1874240
458	5337466	2503635179	205937	97767631	1294479	3	0	25.61	1934.09	1874240
459	5337466	2508972645	205939	97973570	1294479	3	0	25.61	1938.21	1874240
460	5337530	2514310175	205973	98179543	1294479	3	0	25.61	1942.33	1874240
461	5357761	2519667936	210049	98389592	1294479	3	0	25.61	1946.47	1874240
462	5357787	2525025723	206106	98595698	1294479	3	0	25.61	1950.61	1874240
463	5357759	2530383482	206089	98801787	1294479	3	0	25.61	1954.75	1877271
464	5357759	2535741241	206090	99007877	1294479	3	0	25.61	1958.89	1877271
465	5357759	2541099000	206090	99213967	1294479	3	0	25.61	1963.03	1877271
466	5357769	2546456769	206089	99420056	1294479	3	0	25.61	1967.17	1877271
467	5357755	2551814524	206077	99626133	1294479	3	0	25.61	1971.31	1877271
468	5357904	2557172428	206145	99832278	1294479	3	0	25.61	1975.45	1877271
469	5357906	2562530334	206139	100038417	1294479	3	0	25.62	1979.58	1877271
470	5357948	2567888282	206159	100244576	1294479	3	0	25.62	1983.72	1877271
471	5357952	2573246234	206158	100450734	1294479	3	0	25.62	1987.86	1877973
472	5357829	2578604063	206137	100656871	1294479	3	0	25.62	1992.00	1877973
473	5357831	2583961894	206140	100863011	1294479	3	0	25.62	1996.14	1877973
474	5357857	2589319751	206155	101069166	1294479	3	0	25.62	2000.28	1877973
475	5357859	2594677610	206156	101275322	1294479	3	0	25.62	2004.42	1877973
476	5357759	2600035369	206091	101481413	1294479	3	0	25.62	2008.56	1877973
477	5339230	2605374599	208158	101689571	1294479	3	0	25.62	2012.68	1877973
478	5339224	2610713823	205988	101895559	1294479	3	0	25.62	2016.81	1877973
479	5339236	2616053059	205981	102101540	1294479	3	0	25.62	2020.93	1880472
480	5339571	2621392630	206088	102307628	1294479	3	0	25.62	2025.06	1880472
481	5339341	2626731971	206018	102513646	1294479	3	0	25.62	2029.18	1880472
482	5339254	2632071225	206001	102719647	1294479	3	0	25.62	2033.31	1880472
483	5339256	2637410481	206003	102925650	1294479	3	0	25.62	2037.43	1880472
484	5339256	2642749737	206007	103131657	1294479	3	0	25.63	2041.55	1880472
485	5339351	2648089088	206036	103337693	1294479	3	0	25.63	2045.68	1880472
486	5339355	2653428443	206035	103543728	1294479	3	0	25.63	2049.80	1880472
487	5339355	2658767798	206033	103749761	1294479	3	0	25.63	2053.93	1881223
488	5339230	2664107028	205981	103955742	1294479	3	0	25.63	2058.05	1881223
489	5501269	2669608297	216972	104172714	1343757	4	1	25.63	1986.67	1881223
490	5501269	2675109566	211270	104383984	1343757	4	0	25.63	1990.77	1881223
491	5500743	2680610309	211138	104595122	1343757	4	0	25.63	1994.86	1881223
492	5500460	2686110769	211123	104806245	1343757	4	0	25.63	1998.96	1881223
493	5500772	2691611541	211152	105017397	1343757	4	0	25.63	2003.05	1881223
494	5500539	2697112080	211086	105228483	1343757	4	0	25.63	2007.14	1881223
495	5500412	2702612492	211076	105439559	1343757	4	0	25.63	2011.24	1901592
496	5500412	2708112904	211078	105650637	1343757	4	0	25.63	2015.33	1901592
497	5500301	2713613205	211080	105861717	1343757	4	0	25.63	2019.42	1901592
498	5344657	2718957862	207986	106069703	1343757	4	0	25.63	2023.40	1901592
499	5344657	2724302519	205931	106275634	1343757	4	0	25.63	2027.38	1901592
500	5344663	2729647182	205924	106481558	1343757	4	0	25.63	2031.35	1901592
501	5344562	2734991744	205926	106687484	1343757	4	0	25.64	2035.33	1901592
502	5344536	2740336280	206018	106893502	1343757	4	0	25.64	2039.31	1901592
503	5344536	2745680816	206019	107099521	1343757	4	0	25.64	2043.29	1903965
504	5345273	2751026089	206168	107305689	1343757	4	0	25.64	2047.26	1903965
505	5344409	2756370498	206013	107511702	1343757	4	0	25.64	2051.24	1903965
506	5510868	2761881366	217282	107728984	1343757	4	0	25.64	2055.34	1903965
507	5511271	2767392637	211762	107940746	1343757	4	0	25.64	2059.44	1903965
508	5510604	2772903241	211621	108152367	1343757	4	0	25.64	2063.55	1903965
509	5509785	2778413026	211411	108363778	1343757	4	0	25.64	2067.65	1903965
510	5509789	2783922815	211405	108575183	1343757	4	0	25.64	2071.75	1903965
511	5509862	2789432677	211429	108786612	1343757	4	0	25.64	2075.85	1909263
512	5509733	2794942410	211402	108998014	1343757	4	0	25.64	2079.95	1909263
513	5509733	2800452143	211404	109209418	1343757	4	0	25.64	2084.05	1909263
514	5509626	2805961769	211370	109420788	1343757	4	0	25.64	2088.15	1909263
515	5336926	2811298695	210188	109630976	1343757	4	0	25.64	2092.12	1909263
516	5337611	2816636306	207251	109838227	1343757	4	0	25.64	2096.09	1909263
517	5336585	2821972891	206984	110045211	1343757	4	0	25.64	2100.06	1909263
518	5336456	2827309347	206945	110252156	1343757	4	0	25.64	2104.03	1909263
519	5337392	2832646739	207154	110459310	1343757	4	0	25.64	2108.01	1912491
520	5337044	2837983783	207093	110666403	1343757	4	0	25.64	2111.98	1912491
521	5336540	2843320323	206993	110873396	1343757	4	0	25.64	2115.95	1912491
522	5336532	2848656855	206997	111080393	1343757	4	0	25.65	2119.92	1912491
523	5336588	2853993443	207015	111287408	1343757	4	0	25.65	2123.89	1912491
524	5336628	2859330071	207018	111494426	1343757	4	0	25.65	2127.86	1912491
525	5336724	2864666795	207022	111701448	1343757	4	0	25.65	2131.83	1912491
526	5337227	2870004022	207216	111908664	1343757	4	0	25.65	2135.81	1912491
527	5337154	2875341176	207095	112115759	1343757	4	0	25.65	2139.78	1913754
528	5337009	2880678185	207082	112322841	1343757	4	0	25.65	2143.75	1913754
529	5336902	2886015087	207059	112529900	1343757	4	0	25.65	2147.72	1913754
530	5341050	2891356137	209279	112739179	1343757	4	0	25.65	2151.70	1913754
531	5341080	2896697217	206087	112945266	1343757	4	0	25.65	2155.67	1913754
532	5341082	2902038299	206087	113151353	1343757	4	0	25.65	2159.65	1913754
533	5341295	2907379594	206128	113357481	1343757	4	0	25.65	2163.62	1913754
534	5341110	2912720704	206078	113563559	1343757	4	0	25.65	2167.59	1913754
535	5341100	2918061804	206078	113769637	1343757	4	0	25.65	2171.57	1916636
536	5341100	2923402904	206077	113975714	1343757	4	0	25.65	2175.54	1916636
537	5341090	2928743994	206090	114181804	1343757	4	0	25.65	2179.52	1916636
538	5341090	2934085084	206084	114387888	1343757	4	0	25.65	2183.49	1916636
539	5341090	2939426174	206084	114593972	1343757	4	0	25.65	2187.47	1916636
540	5341070	2944767244	206076	114800048	1343757	4	0	25.65	2191.44	1916636
541	5341062	2950108306	206073	115006121	1343757	4	0	25.65	2195.42	1916636
542	5341062	2955449368	206073	115212194	1343757	4	0	25.65	2199.39	1916636
543	5369535	2960818903	215160	115427354	1343757	4	0	25.65	2203.39	1922955
544	5369526	2966188429	206986	115634340	1343757	4	0	25.65	2207.38	1922955
545	5369011	2971557440	206899	115841239	1343757	4	0	25.65	2211.38	1922955
546	5370740	2976928180	207261	116048500	1343757	4	0	25.65	2215.38	1922955
547	5369035	2982297215	206898	116255398	1343757	4	0	25.65	2219.37	1922955
548	5369108	2987666323	206907	116462305	1343757	4	0	25.65	2223.37	1922955
549	5369108	2993035431	206913	116669218	1343757	4	0	25.65	2227.36	1922955
550	5369307	2998404738	206920	116876138	1343757	4	0	25.65	2231.36	1922955
551	5369339	3003774077	206945	117083083	1343757	4	0	25.66	2235.36	1924122
552	5369037	3009143114	206899	117289982	1343757	4	0	25.66	2239.35	1924122
553	5369037	3014512151	206897	117496879	1343757	4	0	25.66	2243.35	1924122
554	5368991	3019881142	206884	117703763	1343757	4	0	25.66	2247.34	1924122
555	5369007	3025250149	206898	117910661	1343757	4	0	25.66	2251.34	1924122
556	5363844	3030613993	212534	118123195	1343757	4	0	25.66	2255.33	1924122
557	5363683	3035977676	206588	118329783	1343757	4	0	25.66	2259.32	1924122
558	5363480	3041341156	206570	118536353	1343757	4	0	25.66	2263.31	1924122
559	5363226	3046704382	206540	118742893	1343757	4	0	25.66	2267.30	1928561
560	5363632	3052068014	206666	118949559	1343757	4	0	25.66	2271.29	1928561
561	5363604	3057431618	206621	119156180	1343757	4	0	25.66	2275.29	1928561
562	5363200	3062794818	206530	119362710	1343757	4	0	25.66	2279.28	1928561
563	5363220	3068158038	206528	119569238	1343757	4	0	25.66	2283.27	1928561
564	5363411	3073521449	206591	119775829	1343757	4	0	25.66	2287.26	1928561
565	5364401	3078885850	206729	119982558	1343757	4	0	25.66	2291.25	1928561
566	5361071	3084246921	211464	120194022	1343757	4	0	25.66	2295.24	1928561
567	5361071	3089607992	206321	120400343	1343757	4	0	25.66	2299.23	1932559
568	5360916	3094968908	206253	120606596	1343757	4	0	25.66	2303.22	1932559
569	5360916	3100329824	206253	120812849	1343757	4	0	25.66	2307.21	1932559
570	5360936	3105690760	206265	121019114	1343757	4	0	25.66	2311.20	1932559
571	5361260	3111052020	206332	121225446	1343757	4	0	25.66	2315.19	1932559
572	5361452	3116413472	206390	121431836	1343757	4	0	25.66	2319.18	1932559
573	5329314	3121742786	206422	121638258	1343757	4	0	25.66	2323.15	1932559
574	5333334	3127076120	206998	121845256	1343757	4	0	25.66	2327.11	1932559
575	5333245	3132409365	205857	122051113	1343757	4	0	25.66	2331.08	1934496
576	5333225	3137742590	205840	122256953	1343757	4	0	25.67	2335.05	1934496
577	5333233	3143075823	205849	122462802	1343757	4	0	25.67	2339.02	1934496
578	5333297	3148409120	205883	122668685	1343757	4	0	25.67	2342.99	1934496
579	5333031	3153742151	206849	122875534	1343757	4	0	25.67	2346.96	1934496
580	5343267	3159085418	209069	123084603	1343757	4	0	25.67	2350.94	1934496
581	5344129	3164429547	206324	123290927	1343757	4	0	25.67	2354.91	1934496
582	5343603	3169773150	206179	123497106	1343757	4	0	25.67	2358.89	1934496
583	5332983	3175106133	206830	123703936	1343757	4	0	25.67	2362.86	1938106
584	7095048	3182201181	271204	123975140	1343757	4	0	25.67	2368.14	1938106
585	5388768	3187589949	215784	124190924	1343757	4	0	25.67	2372.15	1938106
586	5389352	3192979301	207191	124398115	1343757	4	0	25.67	2376.16	1938106
587	5389191	3198368492	207155	124605270	1343757	4	0	25.67	2380.17	1938106
588	5388724	3203757216	207053	124812323	1530045	5	1	25.67	2093.90	1938106
589	5388690	3209145906	207043	125019366	1530045	5	0	25.67	2097.42	1938106
590	5388573	3214534479	207011	125226377	1530045	5	0	25.67	2100.94	1938106
591	5388987	3219923466	207131	125433508	1530045	5	0	25.67	2104.46	2099388
592	5388744	3225312210	207078	125640586	1530045	5	0	25.67	2107.99	2099388
593	5388778	3230700988	207100	125847686	1530045	5	0	25.67	2111.51	2099388
594	5388776	3236089764	207100	126054786	1530045	5	0	25.67	2115.03	2099388
595	5388740	3241478504	207048	126261834	1530045	5	0	25.67	2118.55	2099388
596	5388808	3246867312	207061	126468895	1530045	5	0	25.67	2122.07	2099388
597	5388736	3252256048	207051	126675946	1530045	5	0	25.67	2125.60	2099388
598	5335268	3257591316	207746	126883692	1530045	5	0	25.67	2129.08	2099388
599	5335268	3262926584	205914	127089606	1530045	5	0	25.67	2132.57	2101445
600	5335276	3268261860	205904	127295510	1530045	5	0	25.67	2136.06	2101445
601	5335276	3273597136	205907	127501417	1530045	5	0	25.67	2139.54	2101445
602	5333098	3278930234	207242	127708659	1530045	5	0	25.68	2143.03	2101445
603	5362489	3284292723	212881	127921540	1530045	5	0	25.67	2146.53	2101445
604	5363648	3289656371	206587	128128127	1530045	5	0	25.67	2150.04	2101445
605	5365594	3295021965	206894	128335021	1530045	5	0	25.68	2153.55	2101445
606	5363741	3300385706	206594	128541615	1530045	5	0	25.68	2157.05	2101445
607	5363652	3305749358	206598	128748213	1530045	5	0	25.68	2160.56	2106894
608	5363630	3311112988	206584	128954797	1530045	5	0	25.68	2164.06	2106894
609	5363680	3316476668	206615	129161412	1530045	5	0	25.68	2167.57	2106894
610	5363775	3321840443	206623	129368035	1530045	5	0	25.68	2171.07	2106894
611	5363903	3327204346	206648	129574683	1530045	5	0	25.68	2174.58	2106894
612	5363648	3332567994	206593	129781276	1530045	5	0	25.68	2178.08	2106894
613	5363650	3337931644	206597	129987873	1530045	5	0	25.68	2181.59	2106894
614	5363636	3343295280	206584	130194457	1530045	5	0	25.68	2185.10	2106894
615	5330731	3348626011	206430	130400887	1530045	5	0	25.68	2188.58	2108107
616	5331867	3353957878	207666	130608553	1530045	5	0	25.68	2192.06	2108107
617	5335628	3359293506	209121	130817674	1530045	5	0	25.68	2195.55	2108107
618	5335628	3364629134	206367	131024041	1530045	5	0	25.68	2199.04	2108107
619	5335640	3369964774	206375	131230416	1530045	5	0	25.68	2202.53	2108107
620	5335856	3375300630	206460	131436876	1530045	5	0	25.68	2206.01	2108107
621	5467251	3380767881	212008	131648884	1530045	5	0	25.68	2209.59	2108107
622	5467251	3386235132	210510	131859394	1530045	5	0	25.68	2213.16	2108107
623	5467249	3391702381	210507	132069901	1530045	5	0	25.68	2216.73	2605660
624	5467251	3397169632	210509	132280410	1530045	5	0	25.68	2220.31	2605660
625	5468021	3402637653	210671	132491081	1530045	5	0	25.68	2223.88	2605660
626	5467563	3408105216	210589	132701670	1530045	5	0	25.68	2227.45	2605660
627	5467243	3413572459	210503	132912173	1530045	5	0	25.68	2231.03	2605660
628	5467247	3419039706	210515	133122688	1530045	5	0	25.68	2234.60	2605660
629	5467249	3424506955	210507	133333195	1530045	5	0	25.68	2238.17	2605660
630	5467343	3429974298	210566	133543761	1530045	5	0	25.68	2241.75	2605660
631	5467257	3435441555	210514	133754275	1530045	5	0	25.68	2245.32	2606423
632	5467257	3440908812	210516	133964791	1530045	5	0	25.69	2248.89	2606423
633	5467259	3446376071	210514	134175305	1530045	5	0	25.69	2252.47	2606423
634	5467247	3451843318	210511	134385816	1530045	5	0	25.69	2256.04	2606423
635	5467249	3457310567	210511	134596327	1530045	5	0	25.69	2259.61	2606423
636	5377240	3462687807	213318	134809645	1530045	5	0	25.69	2263.13	2606423
637	5375928	3468063735	208043	135017688	1530045	5	0	25.69	2266.64	2606423
638	5350394	3473414129	211487	135229175	1530045	5	0	25.69	2270.14	2606423
639	5350386	3478764515	206393	135435568	1530045	5	0	25.69	2273.64	2614462
640	5350654	3484115169	206452	135642020	1530045	5	0	25.69	2277.13	2614462
641	5350412	3489465581	206415	135848435	1530045	5	0	25.69	2280.63	2614462
642	5350390	3494815971	206406	136054841	1530045	5	0	25.69	2284.13	2614462
643	5350390	3500166361	206402	136261243	1530045	5	0	25.69	2287.62	2614462
644	5350400	3505516761	206408	136467651	1530045	5	0	25.69	2291.12	2614462
645	5350470	3510867231	206441	136674092	1530045	5	0	25.69	2294.62	2614462
646	5350400	3516217631	206405	136880497	1530045	5	0	25.69	2298.11	2614462
647	5350531	3521568162	206452	137086949	1530045	5	0	25.69	2301.61	2615161
648	5350394	3526918556	206404	137293353	1530045	5	0	25.69	2305.11	2615161
649	5350400	3532268956	206408	137499761	2040151	6	1	25.69	1731.38	2615624
