tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
610	650986	15	657886707	605122	1087.19680825	true
611	354545	15	658241252	605137	1087.75575118	true
612	1149413	15	659390665	605152	1089.6281678	true
613	1240270	15	660630935	605167	1091.65062702	true
614	1705459	15	662336394	605182	1094.44166218	true
615	1619994	15	663956388	605197	1097.09134051	true
616	1113360	15	665069748	605212	1098.90376926	true
617	17188	15	665086936	605227	1098.90493319	true
618	803111	15	665890047	605242	1100.20462394	true
619	898645	15	666788692	605257	1101.66209065	true
620	1082936	15	667871628	605272	1103.42396146	true
621	810229	15	668681857	605287	1104.7352033	true
622	763024	15	669444881	605302	1105.96839429	true
623	5297	15	669450178	605317	1105.94973873	true
624	921806	15	670371984	605332	1107.44514415	true
625	1507436	15	671879420	605347	1109.90790406	true
626	610513	15	672489933	605362	1110.8889111	true
627	58777	15	672548710	605377	1110.95847711	true
628	915518	15	673464228	605392	1112.44322356	true
629	1425503	15	674889731	605407	1114.77028016	true
630	1084107	15	675973838	605422	1116.53332386	true
631	622851	15	676596689	605437	1117.5344239	true
632	1127345	15	677724034	605452	1119.36872617	true
633	1539901	15	679263935	605467	1121.88432235	true
634	650272	15	679914207	605482	1122.9305033	true
635	904019	15	680818226	605497	1124.39570469	true
636	820648	15	681638874	605512	1125.72314669	true
637	578728	15	682217602	605527	1126.65100318	true
638	11130	15	682228732	605542	1126.64147491	true
639	1499149	15	683727881	605557	1129.08922034	true
640	1435923	15	685163804	605572	1131.43243743	true
641	1456269	15	686620073	605587	1133.8091356	true
642	1057213	15	687677286	605602	1135.52677501	true
643	1770010	15	689447296	605617	1138.42130587	true
644	664725	15	690112021	605632	1139.49068246	true
645	355364	15	690467385	605647	1140.04921183	true
646	827991	15	691295376	605662	1141.38806133	true
647	371917	15	691667293	605677	1141.9738458	true
648	840636	15	692507929	605692	1143.33345826	true
649	940358	15	693448287	605707	1144.85764074	true
650	1421405	15	694869692	605722	1147.17591899	true
651	1140109	15	696009801	605737	1149.02969606	true
652	759822	15	696769623	605752	1150.2555881	true
653	1645089	15	698414712	605767	1152.94281795	true
654	1445789	15	699860501	605782	1155.30091848	true
655	810229	15	700670730	605797	1156.60977192	true
656	1342192	15	702012922	605812	1158.79665969	true
657	768484	15	702781406	605827	1160.03645595	true
658	1437020	15	704218426	605842	1162.37967325	true
659	102624	15	704321050	605857	1162.52028119	true
660	943068	15	705264118	605872	1164.04804645	true
661	1225492	15	706489610	605887	1166.04186919	true
662	1589878	15	708079488	605902	1168.6369875	true
663	1096125	15	709175613	605917	1170.41709178	true
664	1097655	15	710273268	605932	1172.19963296	true
665	2060575	15	712333843	605947	1175.57120177	true
666	1098560	15	713432403	605962	1177.35502061	true
667	1591784	15	715024187	605977	1179.95268302	true
668	2239326	15	717263513	605992	1183.6187821	true
669	1587818	15	718851331	606007	1186.20961639	true
670	1102324	15	719953655	606022	1187.9992063	true
671	1257028	15	721210683	606037	1190.04397916	true
672	1104566	15	722315249	606052	1191.83708494	true
673	1305128	101473	723620377	707525	1022.74884562	true
674	1334678	15	724955055	707540	1024.61352715	true
675	1482217	15	726437272	707555	1026.68664909	true
676	1067317	15	727504589	707570	1028.17331006	true
677	2148131	15	729652720	707585	1031.18737678	true
678	1456734	15	731109454	707600	1033.22421425	true
679	1944167	15	733053621	707615	1035.94980463	true
680	1275060	15	734328681	707630	1037.72971892	true
681	658225	15	734986906	707645	1038.63788482	true
682	1315464	15	736302370	707660	1040.47476189	true
683	1067085	15	737369455	707675	1041.96058219	true
684	1707493	15	739076948	707690	1044.3512668	true
685	1312724	15	740389672	707705	1046.18403431	true
686	1318821	15	741708493	707720	1048.02533912	true
687	1153874	1438	742862367	709158	1047.5273028	true
688	1105846	323	743968213	709481	1048.60907198	true
689	1351618	501	745319831	709982	1049.7728548	true
690	1169843	469	746489674	710451	1050.72647375	true
691	731129	253	747220803	710704	1051.38116994	true
692	1421045	6747	748641848	717451	1043.47453415	true
693	1117514	702	749759362	718153	1044.01062448	true
694	1491409	1309	751250771	719462	1044.18408616	true
695	1778132	2825	753028903	722287	1042.56189437	true
696	1907973	9458	754936876	731745	1031.69393163	true
697	1178394	641	756115270	732386	1032.3999503	true
698	1363679	5454	757478949	737840	1026.61681259	true
699	1473896	2934	758952845	740774	1024.54033889	true
700	2178204	14196	761131049	754970	1008.16065407	true
701	1678831	1248	762809880	756218	1008.71690438	true
702	2236448	5843	765046328	762061	1003.91743968	true
703	2171642	2597	767217970	764658	1003.3478627	true
704	1127282	909	768345252	765567	1003.62901222	true
705	1309187	4206	769654439	769773	999.845979269	true
706	2320297	5011	771974736	774784	996.374132661	true
707	1502123	2330	773476859	777114	995.31968154	true
708	1924714	545	775401573	777659	997.097150551	true
709	1118492	782	776520065	778441	997.532330645	true
710	1660696	2131	778180761	780572	996.9365555	true
711	1208282	3605	779389043	784177	993.894290447	true
712	1745622	1586	781134665	785763	994.109757013	true
713	1124361	920	782259026	786683	994.376420998	true
714	1315470	632	783574496	787315	995.249037552	true
715	1914486	8917	785488982	796232	986.507678667	true
716	1380395	7117	786869377	803349	979.486346532	true
717	1964085	1793	788833462	805142	979.7445196	true
718	1143944	528	789977406	805670	980.522305659	true
719	1222548	2166	791199954	807836	979.406654321	true
720	2089483	3608	793289437	811444	977.626844243	true
721	1270963	728	794560400	812172	978.315430722	true
722	1222063	475	795782463	812647	979.247401393	true
723	1517343	4906	797299806	817553	975.227056839	true
724	1140094	1805	798439900	819358	974.470133934	true
725	2052941	1702	800492841	821060	974.950479867	true
726	1222607	4132	801715448	825192	971.550194379	true
727	1312854	4511	803028302	829703	967.850305471	true
728	1293762	6279	804322064	835982	962.128447742	true
729	1151507	673	805473571	836655	962.730840071	true
730	1653226	2010	807126797	838665	962.394754759	true
731	1184481	2937	808311278	841602	960.443627748	true
732	1611667	4066	809922945	845668	957.731574329	true
733	8626	181	809931571	845849	957.536831042	true
734	2496563	10133	812428134	855982	949.118245477	true
735	2284592	7188	814712726	863170	943.861262555	true
736	1252167	3814	815964893	866984	941.153346544	true
737	1506128	10566	817471021	877550	931.537828044	true
738	1258827	1282	818729848	878832	931.611329583	true
739	1109042	425	819838890	879257	932.422363427	true
740	1123405	949	820962295	880206	932.693363826	true
741	1387850	2805	822350145	883011	931.30226577	true
742	1160114	823	823510259	883834	931.747657366	true
743	1115092	648	824625351	884482	932.325757901	true
744	1190349	997	825815700	885479	932.620310589	true
745	1217444	6120	827033144	891599	927.584198726	true
746	1144880	1354	828178024	892953	927.459814794	true
747	1134545	1356	829312569	894309	927.322177234	true
748	1502247	3899	830814816	898208	924.969289964	true
749	1109452	432	831924268	898640	925.759222826	true
750	214310	15	832138578	898655	925.982249028	true
751	858997	15	832997575	898670	926.9226468	true
752	221150	15	833218725	898685	927.153257259	true
753	919338	15	834138063	898700	928.160746634	true
754	1813167	15	835951230	898715	930.162765727	true
755	1343775	15	837295005	898730	931.642434324	true
756	840989	15	838135994	898745	932.562622323	true
757	1361166	15	839497160	898760	934.061551471	true
758	1065261	15	840562421	898775	935.231199132	true
759	1155706	15	841718127	898790	936.501437488	true
760	1254613	15	842972740	898805	937.881676226	true
761	2213805	4612	845186545	903417	935.544211588	true
762	630003	15	845816548	903432	936.226022545	true
763	1446429	15	847262977	903447	937.811489772	true
764	1543572	15	848806549	903462	939.504427414	true
765	210007	15	849016556	903477	939.721272373	true
766	1341834	15	850358390	903492	941.190835115	true
767	11192	15	850369582	903507	941.187596776	true
768	746326	15	851115908	903522	941.997990088	true
769	802893	15	851918801	903537	942.870962672	true
770	102214	15	852021015	903552	942.968434578	true
771	1150341	15	853171356	903567	944.225891384	true
772	1697061	15	854868417	903582	946.088364974	true
773	811031	15	855679448	903597	946.970217918	true
774	846319	15	856525767	903612	947.891093744	true
775	851146	15	857376913	903627	948.817280803	true
776	724853	15	858101766	903642	949.60367712	true
777	1144269	15	859246035	903657	950.854179185	true
778	622239	15	859868274	903672	951.526963323	true
779	1273377	15	861141651	903687	952.920260002	true
780	650986	15	861792637	903702	953.624797776	true
781	354545	15	862147182	903717	954.001288014	true
782	1298030	207	863445212	903924	955.218814856	true
783	1240270	15	864685482	903939	956.57503659	true
784	1705459	15	866390941	903954	958.445829102	true
785	1619994	1038	868010935	904992	959.136583528	true
786	1113360	15	869124295	905007	960.350908888	true
787	17188	15	869141483	905022	960.35398366	true
788	803111	15	869944594	905037	961.225446031	true
789	898645	15	870843239	905052	962.202435882	true
790	1082936	15	871926175	905067	963.383014738	true
791	810229	15	872736404	905082	964.262248062	true
792	763024	15	873499428	905097	965.089297611	true
793	5297	15	873504725	905112	965.07915595	true
794	921806	15	874426531	905127	966.081589655	true
795	1507436	15	875933967	905142	967.73099359	true
796	610513	15	876544480	905157	968.389439622	true
797	58777	15	876603257	905172	968.438326638	true
798	915518	15	877518775	905187	969.433691602	true
799	1425503	15	878944278	905202	970.992417162	true
800	1084107	15	880028385	905217	972.173948346	true
801	622851	15	880651236	905232	972.845895859	true
802	1127345	15	881778581	905247	974.075120934	true
803	1539901	15	883318482	905262	975.760036321	true
804	650285	128	883968767	905390	976.340325164	true
805	904019	15	884872786	905405	977.322619159	true
806	820648	15	885693434	905420	978.212800689	true
807	578728	15	886272162	905435	978.835766234	true
808	11130	15	886283292	905450	978.83184273	true
809	1499149	15	887782441	905465	980.47129486	true
810	1435923	15	889218364	905480	982.040866723	true
811	1456269	15	890674633	905495	983.632856062	true
812	1237036	276	891911669	905771	984.698857658	true
813	1851920	260	893763589	906031	986.460274538	true
814	664725	15	894428314	906046	987.177598047	true
815	355364	15	894783678	906061	987.553462736	true
816	827991	15	895611669	906076	988.450934579	true
817	371917	15	895983586	906091	988.845034329	true
818	840636	15	896824222	906106	989.756410398	true
819	940358	15	897764580	906121	990.777810028	true
820	1421405	15	899185985	906136	992.330053105	true
821	1140109	15	900326094	906151	993.571815293	true
822	759822	15	901085916	906166	994.393870439	true
823	1645089	15	902731005	906181	996.192819095	true
824	1445789	15	904176794	906196	997.771777849	true
825	810229	15	904987023	906211	998.649346565	true
826	1342192	15	906329215	906226	1000.11389543	true
827	768484	15	907097699	906241	1000.94533242	true
828	1437020	15	908534719	906256	1002.5144319	true
829	102624	15	908637343	906271	1002.6110766	true
830	943068	15	909580411	906286	1003.63506774	true
831	1225492	15	910805903	906301	1004.97064772	true
832	1589878	15	912395781	906316	1006.70823532	true
833	1096125	15	913491906	906331	1007.90098319	true
834	1097655	15	914589561	906346	1009.09537969	true
835	2060575	15	916650136	906361	1011.35213894	true
836	1098560	15	917748696	906376	1012.54743727	true
837	1591784	15	919340480	906391	1014.28685854	true
838	2239326	15	921579806	906406	1016.74062837	true
839	1587818	15	923167624	906421	1018.47554723	true
840	1102324	15	924269948	906436	1019.67480109	true
841	1257028	15	925526976	906451	1021.04468526	true
842	1104566	15	926631542	906466	1022.24633025	true
843	1305128	15	927936670	906481	1023.66918887	true
844	1334678	15	929271348	906496	1025.12459845	true
845	1482217	15	930753565	906511	1026.74271465	true
846	1067317	15	931820882	906526	1027.903096	true
847	2148131	15	933969013	906541	1030.25567845	true
848	1456734	15	935425747	906556	1031.84551975	true
849	1944167	15	937369914	906571	1033.97297509	true
850	1275060	15	938644974	906586	1035.36230871	true
851	658225	15	939303199	906601	1036.07121435	true
852	1315464	15	940618663	906616	1037.505033	true
853	1067085	15	941685748	906631	1038.66484601	true
854	1707493	15	943393241	906646	1040.53096909	true
855	1312724	15	944705965	906661	1041.96162072	true
856	1318821	15	946024786	906676	1043.39894957	true
857	1227449	651	947252235	907327	1044.00313779	true
