tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
562	2118169	935	1761168549	22936093	76.7859002403	true
563	1978548	229	1763147097	22936322	76.8713962509	true
564	2114844	940	1765261941	22937262	76.9604471972	true
565	2317281	346	1767579222	22937608	77.0603116942	true
566	2469287	1628	1770048509	22939236	77.162487408	true
567	2324616	2000	1772373125	22941236	77.2570895919	true
568	2342450	890	1774715575	22942126	77.3561951059	true
569	2162199	338	1776877774	22942464	77.449299866	true
570	2321400	331	1779199174	22942795	77.5493645827	true
571	2011535	626	1781210709	22943421	77.6349224032	true
572	2009216	721	1783219925	22944142	77.7200526827	true
573	1979400	289	1785199325	22944431	77.8053430482	true
574	3702862	2350	1788902187	22946781	77.9587423177	true
575	3749648	10691	1792651835	22957472	78.0857681107	true
576	4018308	3350	1796670143	22960822	78.2493824916	true
577	3323555	192	1799993698	22961014	78.3934759153	true
578	4514112	561	1804507810	22961575	78.588154776	true
579	2186810	6359	1806694620	22967934	78.6616079618	true
580	3341904	1719	1810036524	22969653	78.8012132356	true
581	2333058	796	1812369582	22970449	78.9000503212	true
582	2974693	15925	1815344275	22986374	78.9747993746	true
583	2284107	2046	1817628382	22988420	79.0671295374	true
584	2414788	908	1820043170	22989328	79.1690461766	true
585	2577207	4176	1822620377	22993504	79.2667519052	true
586	2143596	962	1824763973	22994466	79.3566579454	true
587	3699572	4358	1828463545	22998824	79.5024799964	true
588	2177328	514	1830640873	22999338	79.5953723972	true
589	2085298	797	1832726171	23000135	79.683278859	true
590	2894746	3129	1835620917	23003264	79.7982806701	true
591	2908014	7322	1838528931	23010586	79.8992659726	true
592	2494136	937	1841023067	23011523	80.00439897	true
593	2217584	371	1843240651	23011894	80.0994759927	true
594	1905492	1644	1845146143	23013538	80.1765527317	true
595	2330791	1583	1847476934	23015121	80.2723102781	true
596	1087119	368	1848564053	23015489	80.3182610198	true
597	2349598	987	1850913651	23016476	80.4169000937	true
598	2576070	3261	1853489721	23019737	80.5174151642	true
599	1176510	562	1854666231	23020299	80.5665569765	true
600	2504606	6831	1857170837	23027130	80.6514245153	true
601	4162861	1822	1861333698	23028952	80.825809963	true
602	3894958	749	1865228656	23029701	80.992308845	true
603	4149735	749	1869378391	23030450	81.1698595121	true
604	4129003	1171	1873507394	23031621	81.3450079784	true
605	2528026	563	1876035420	23032184	81.4527801619	true
606	4408218	808	1880443638	23032992	81.6413099088	true
607	2046587	7430	1882490225	23040422	81.7038084198	true
608	3350385	764	1885840610	23041186	81.8465078143	true
609	5198451	4643	1891039061	23045829	82.0555884972	true
610	3377777	585	1894416838	23046414	82.2000697375	true
611	4923524	1453	1899340362	23047867	82.4085092994	true
612	3546200	387	1902886562	23048254	82.5609854005	true
613	3177664	1089	1906064226	23049343	82.6949482248	true
614	3256025	372	1909320251	23049715	82.8348745744	true
615	3165253	261	1912485504	23049976	82.971257931	true
616	3167780	313	1915653284	23050289	83.1075603434	true
617	2560948	581	1918214232	23050870	83.2165654485	true
618	2081443	325	1920295675	23051195	83.3056887072	true
619	3489168	2884	1923784843	23054079	83.4466145015	true
620	2791384	895	1926576227	23054974	83.5644502137	true
621	2918630	1172	1929494857	23056146	83.6867903682	true
622	4351380	9493	1933846237	23065639	83.840999896	true
623	3185468	1172	1937031705	23066811	83.974837484	true
624	4601829	877	1941633534	23067688	84.1711373069	true
625	2429099	1352	1944062633	23069040	84.2715012415	true
626	3250950	2227	1947313583	23071267	84.4042758033	true
627	2086449	1052	1949400032	23072319	84.4908581578	true
628	3162250	559	1952562282	23072878	84.625866006	true
629	2582616	429	1955144898	23073307	84.7362234638	true
630	2345178	347	1957490076	23073654	84.836587911	true
631	3160636	527	1960650712	23074181	84.9716274653	true
632	2101856	498	1962752568	23074679	85.0608828838	true
633	2466428	299	1965218996	23074978	85.1666682412	true
634	2075171	556	1967294167	23075534	85.2545456586	true
635	2053163	226	1969347330	23075760	85.3426855714	true
636	2172636	252	1971519966	23076012	85.4359048695	true
637	1954546	2319	1973474512	23078331	85.5120117655	true
638	1169054	556	1974643566	23078887	85.5606063672	true
639	1987523	1677	1976631089	23080564	85.6405020692	true
640	1974251	1071	1978605340	23081635	85.722061717	true
641	1966992	807	1980572332	23082442	85.8042806736	true
642	1709360	4930	1982281692	23087372	85.8599970581	true
643	2042392	1237	1984324084	23088609	85.9438558642	true
644	868758	558	1985192842	23089167	85.9794050604	true
645	1000818	1185	1986193660	23090352	86.0183361432	true
646	1966144	615	1988159804	23090967	86.1011929037	true
647	2268993	1560	1990428797	23092527	86.1936329878	true
648	1150717	1255	1991579514	23093782	86.2387769141	true
649	2112337	1884	1993691851	23095666	86.3232024138	true
650	2077118	581	1995768969	23096247	86.410964041	true
651	2361936	766	1998130905	23097013	86.5103598028	true
652	1193897	1670	1999324802	23098683	86.5557920337	true
653	2023839	3228	2001348641	23101911	86.631302536	true
654	1579055	1156	2002927696	23103067	86.6953160808	true
655	2057911	2306	2004985607	23105373	86.7757299136	true
656	2042454	1065	2007028061	23106438	86.8601236158	true
657	2048018	1742	2009076079	23108180	86.9422031073	true
658	1790086	700	2010866165	23108880	87.0170326299	true
659	2220232	1879	2013086397	23110759	87.1060269808	true
660	1575317	1714	2014661714	23112473	87.1677260153	true
661	1248596	1985	2015910310	23114458	87.2142582794	true
662	2463263	3244	2018373573	23117702	87.3085730147	true
663	2101001	2428	2020474574	23120130	87.3902773903	true
664	2357194	1478	2022831768	23121608	87.4866388185	true
665	2294021	3008	2025125789	23124616	87.5744613013	true
666	2143600	1022	2027269389	23125638	87.6632847492	true
667	1241391	3553	2028510780	23129191	87.7034903642	true
668	1255171	758	2029765951	23129949	87.7548822524	true
669	1244245	723	2031010196	23130672	87.805931276	true
670	1235341	356	2032245537	23131028	87.8579861215	true
671	1252404	654	2033497941	23131682	87.9096444867	true
672	2478768	695	2035976709	23132377	88.0141590724	true
673	4725484	356514	2040702193	23488891	86.8794611461	true
674	3488508	3010	2044190701	23491901	87.0168276718	true
675	3338930	350	2047529631	23492251	87.1576602429	true
676	2081944	312	2049611575	23492563	87.2451241272	true
677	2078948	240	2051690523	23492803	87.3327258139	true
678	2734492	1331	2054425015	23494134	87.4441686167	true
679	2686079	732	2057111094	23494866	87.5557704394	true
680	2685145	771	2059796239	23495637	87.6671800386	true
681	3908517	1494	2063704756	23497131	87.8279461437	true
682	3554555	740	2067259311	23497871	87.9764516113	true
683	5675089	118411	2072934400	23616282	87.775645633	true
684	5705313	2496	2078639713	23618778	88.0079279715	true
685	5707693	2983	2084347406	23621761	88.2384427647	true
686	5577053	1963	2089924459	23623724	88.4671891273	true
687	5617216	897	2095541675	23624621	88.7015996997	true
688	5685352	1029	2101227027	23625650	88.9383795578	true
689	4315588	4599	2105542615	23630249	89.1036998806	true
690	5932584	9086	2111475199	23639335	89.3204144279	true
691	1984254	538	2113459453	23639873	89.402318405	true
692	870527	257	2114329980	23640130	89.4381706023	true
693	5605651	2719	2119935631	23642849	89.6649820417	true
694	5631530	3103	2125567161	23645952	89.8913759531	true
695	4947105	1148	2130514266	23647100	90.0962175489	true
696	5536152	974	2136050418	23648074	90.3266125605	true
697	5538794	858	2141589212	23648932	90.5575445014	true
698	5365619	2869	2146954831	23651801	90.7734185232	true
699	5843065	2060	2152797896	23653861	91.0125368539	true
700	2352965	420	2155150861	23654281	91.1103939705	true
701	4723761	862	2159874622	23655143	91.3067666511	true
702	4718445	644	2164593067	23655787	91.5037435449	true
703	4763914	1576	2169356981	23657363	91.6990190749	true
704	4779663	793	2174136644	23658156	91.8979756495	true
705	4334297	1609	2178470941	23659765	92.0749187915	true
706	4248474	557	2182719415	23660322	92.2523123312	true
707	4560930	1963	2187280345	23662285	92.4374102078	true
708	4325441	386	2191605786	23662671	92.6186982864	true
709	4724820	663	2196330606	23663334	92.8157716913	true
710	4785183	1032	2201115789	23664366	93.0139344954	true
711	4711376	309	2205827165	23664675	93.2118089515	true
712	5134436	1964	2210961601	23666639	93.4210219288	true
713	4689740	410	2215651341	23667049	93.6175583614	true
714	4716568	290	2220367909	23667339	93.8156971935	true
715	4708853	593	2225076762	23667932	94.012301624	true
716	5211719	840	2230288481	23668772	94.2291590371	true
717	5634467	2144	2235922948	23670916	94.4586575357	true
718	5029923	1247	2240952871	23672163	94.6661642622	true
719	4505736	597	2245458607	23672760	94.8541110965	true
720	5535623	1101	2250994230	23673861	95.0835282002	true
721	5827531	4108	2256821761	23677969	95.3131478887	true
722	5500281	673	2262322042	23678642	95.542727577	true
723	5841229	3478	2268163271	23682120	95.7753474351	true
724	4507872	439	2272671143	23682559	95.9639177084	true
725	2104918	1869	2274776061	23684428	96.0452184448	true
726	2652626	599	2277428687	23685027	96.1547853418	true
727	2732609	317	2280161296	23685344	96.268869728	true
728	2068199	667	2282229495	23686011	96.3534761087	true
729	2008390	250	2284237885	23686261	96.4372504804	true
730	2358154	333	2286596039	23686594	96.5354511923	true
731	2718653	3845	2289314692	23690439	96.6345407107	true
732	4455535	6533	2293770227	23696972	96.7959208881	true
733	2086068	312	2295856295	23697284	96.8826763016	true
734	3000517	6096	2298856812	23703380	96.9843461987	true
735	2384970	749	2301241782	23704129	97.0818958165	true
736	2384576	542	2303626358	23704671	97.1802712638	true
737	2355692	515	2305982050	23705186	97.2775345446	true
738	2354256	734	2308336306	23705920	97.3738334559	true
739	2451924	492	2310788230	23706412	97.4752412976	true
740	2287780	4272	2313076010	23710684	97.554166299	true
741	2448580	1335	2315524590	23712019	97.6519371885	true
742	2072237	287	2317596827	23712306	97.7381460496	true
743	2514058	8012	2320110885	23720318	97.8111206182	true
744	3340552	875	2323451437	23721193	97.9483383066	true
745	3753199	582	2327204636	23721775	98.1041526614	true
746	3623193	602	2330827829	23722377	98.2543962184	true
747	3397573	1242	2334225402	23723619	98.3924671021	true
748	3615507	1095	2337840909	23724714	98.5403199803	true
749	3698575	1897	2341539484	23726611	98.6883244303	true
750	2242958	1157	2343782442	23727768	98.7780410699	true
751	2655610	707	2346438052	23728475	98.8870145258	true
752	2491826	624	2348929878	23729099	98.9894255151	true
753	3427977	1108	2352357855	23730207	99.129259808	true
754	2951405	816	2355309260	23731023	99.2502202707	true
755	2636435	865	2357945695	23731888	99.3576952242	true
756	2067665	443	2360013360	23732331	99.4429649578	true
757	2587743	1050	2362601103	23733381	99.5475993496	true
758	2966709	1498	2365567812	23734879	99.666310159	true
759	3452345	8665	2369020157	23743544	99.7753392248	true
760	2038934	2668	2371059091	23746212	99.8499925378	true
761	3842374	1950	2374901465	23748162	100.003590383	true
762	2754286	1939	2377655751	23750101	100.111395358	true
763	1875463	700	2379531214	23750801	100.187409006	true
764	3310952	825	2382842166	23751626	100.323328011	true
765	3001378	508	2385843544	23752134	100.447544797	true
766	3631015	874	2389474559	23753008	100.596714277	true
767	2666915	1728	2392141474	23754736	100.701665302	true
768	2675782	795	2394817256	23755531	100.810933504	true
769	3201278	1676	2398018534	23757207	100.938571356	true
770	2664869	634	2400683403	23757841	101.048045696	true
771	3106428	1633	2403789831	23759474	101.171845429	true
772	4201275	593	2407991106	23760067	101.346141238	true
773	668387	522	2408659493	23760589	101.372044818	true
774	3462004	6803	2412121497	23767392	101.488690766	true
775	2576702	601	2414698199	23767993	101.594535096	true
776	2039143	2258	2416737342	23770251	101.670669864	true
777	2856613	2295	2419593955	23772546	101.781018954	true
778	2790581	3768	2422384536	23776314	101.882257107	true
779	1875035	784	2424259571	23777098	101.957756619	true
780	3465196	504	2427724767	23777602	102.1013291	true
781	3546641	547	2431271408	23778149	102.248135799	true
782	4083423	2052	2435354831	23780201	102.411028023	true
783	4008674	932	2439363505	23781133	102.575579767	true
784	2887751	443	2442251256	23781576	102.695097079	true
785	2681657	366831	2444932913	24148407	101.246136567	true
786	2684927	767	2447617840	24149174	101.354101801	true
787	3209004	2130	2450826844	24151304	101.478033815	true
788	2676294	699	2453503138	24152003	101.585907305	true
789	3104025	1150	2456607163	24153153	101.70958479	true
790	4385462	827	2460992625	24153980	101.887665097	true
791	3350526	901	2464343151	24154881	102.022574692	true
792	2228091	3492	2466571242	24158373	102.100056241	true
793	2092685	398	2468663927	24158771	102.184996373	true
794	2481308	884	2471145235	24159655	102.283962043	true
795	2480326	955	2473625561	24160610	102.382578958	true
796	3267491	447	2476893052	24161057	102.51592271	true
797	3536890	894	2480429942	24161951	102.65851222	true
798	3632947	646	2484062889	24162597	102.806121751	true
799	3622389	550	2487685278	24163147	102.953695477	true
800	3671241	681	2491356519	24163828	103.102725239	true
801	3491215	683	2494847734	24164511	103.244288039	true
802	2915439	309	2497763173	24164820	103.363615909	true
803	3532744	616	2501295917	24165436	103.507171027	true
804	4013682	2161	2505309599	24167597	103.663992701	true
805	3333435	362	2508643034	24167959	103.800367834	true
806	3368501	1949	2512011535	24169908	103.931365192	true
807	3004585	720	2515016120	24170628	104.05257654	true
808	3073114	483	2518089234	24171111	104.177637263	true
809	2075299	739	2520164533	24171850	104.260308292	true
810	2068338	255	2522232871	24172105	104.344775558	true
811	2063351	442	2524296222	24172547	104.428226864	true
812	2138969	830	2526435191	24173377	104.513125783	true
813	2064108	441	2528499299	24173818	104.596605261	true
814	2071381	350	2530570680	24174168	104.680776604	true
815	2463034	7840	2533033714	24182008	104.748692251	true
816	2119021	562	2535152735	24182570	104.833883868	true
817	2702191	1417	2537854926	24183987	104.939476109	true
818	3019439	677	2540874365	24184664	105.06138787	true
819	4114088	2417	2544988453	24187081	105.22098359	true
820	3114934	561	2548103387	24187642	105.347325175	true
821	3232384	646	2551335771	24188288	105.478145911	true
822	3733677	634	2555069448	24188922	105.629736125	true
823	4633419	3866	2559702867	24192788	105.804377197	true
824	3953435	686	2563656302	24193474	105.964786289	true
825	2960325	409	2566616627	24193883	106.085353352	true
826	3524571	649	2570141198	24194532	106.228184038	true
827	3095571	498	2573236769	24195030	106.353940003	true
828	2813597	934	2576050366	24195964	106.466118316	true
829	2535204	294	2578585570	24196258	106.569601382	true
830	2968779	2782	2581554349	24199040	106.680031481	true
831	2638910	587	2584193259	24199627	106.786491337	true
832	2752042	843	2586945301	24200470	106.896490068	true
833	2705839	622	2589651140	24201092	107.005549171	true
834	2652105	404	2592303245	24201496	107.113347249	true
835	2689104	1187	2594992349	24202683	107.219201648	true
836	4105374	11214	2599097723	24213897	107.339092216	true
837	3848860	504	2602946583	24214401	107.495807268	true
838	2924269	670	2605870852	24215071	107.613595351	true
839	2701956	576	2608572808	24215647	107.722614556	true
840	2626154	329	2611198962	24215976	107.829598196	true
841	2683734	973	2613882696	24216949	107.936086251	true
842	2600732	351	2616483428	24217300	108.041913343	true
843	2541479	313	2619024907	24217613	108.145460372	true
844	2593834	324	2621618741	24217937	108.251117385	true
845	2593307	320	2624212048	24218257	108.356767706	true
846	2590341	254	2626802389	24218511	108.462588348	true
847	2614933	521	2629417322	24219032	108.56822527	true
848	2593474	263	2632010796	24219295	108.674129284	true
849	2539412	235	2634550208	24219530	108.777924592	true
850	2590245	247	2637140453	24219777	108.883762761	true
851	2682742	582	2639823195	24220359	108.991910277	true
852	2604030	345	2642427225	24220704	109.097870359	true
853	4010285	1467	2646437510	24222171	109.256825493	true
854	2716192	365	2649153702	24222536	109.367314058	true
855	2761647	920	2651915349	24223456	109.477167461	true
856	2597721	296	2654513070	24223752	109.583068304	true
857	2772905	580	2657285975	24224332	109.69491233	true
858	2600041	326	2659886016	24224658	109.800766475	true
859	4025060	1229	2663911076	24225887	109.961343252	true
860	4425764	2848	2668336840	24228735	110.131083608	true
861	3255893	2758	2671592733	24231493	110.252914792	true
862	3114874	1791	2674707607	24233284	110.373303387	true
863	3208734	1897	2677916341	24235181	110.497063793	true
864	3238002	1604	2681154343	24236785	110.623349714	true
865	3477850	1762	2684632193	24238547	110.758792307	true
866	2899113	1182	2687531306	24239729	110.872993093	true
867	4501791	6013	2692033097	24245742	111.031169803	true
868	3220924	2145	2695254021	24247887	111.154181022	true
869	2426483	350	2697680504	24248237	111.252645048	true
870	1297164	405	2698977668	24248642	111.304281205	true
871	6230289	6092	2705207957	24254734	111.53319418	true
872	3322744	1782	2708530701	24256516	111.66198398	true
873	3324791	639	2711855492	24257155	111.796106839	true
874	3676941	2125	2715532433	24259280	111.937882452	true
875	3577052	435	2719109485	24259715	112.083323526	true
876	3145339	1136	2722254824	24260851	112.20772198	true
877	3944087	1152	2726198911	24262003	112.364956471	true
878	4140176	853	2730339087	24262856	112.531644543	true
879	3386572	683	2733725659	24263539	112.668051392	true
880	2181871	2816	2735907530	24266355	112.744890199	true
881	2368903	1369	2738276433	24267724	112.836145367	true
882	2128345	1049	2740404778	24268773	112.91896702	true
883	1998262	651	2742403040	24269424	112.998274702	true
884	103771	2510	2742506811	24271934	112.990864716	true
885	2609883	3192	2745116694	24275126	113.083519896	true
886	2604083	286	2747720777	24275412	113.189460059	true
887	3841145	35464	2751561922	24310876	113.182343656	true
888	1428996	361	2752990918	24311237	113.239442238	true
889	24534966	2897874	2777525884	27209111	102.080728915	true
890	2425951	714	2779951835	27209825	102.167207433	true
891	2094701	545	2782046536	27210370	102.24214283	true
892	2080076	245	2784126612	27210615	102.317665808	true
893	2679401	1820	2786806013	27212435	102.409285057	true
894	3035972	1007	2789841985	27213442	102.517057012	true
895	2588081	1243	2792430066	27214685	102.607473355	true
896	4011771	4316	2796441837	27219001	102.738591949	true
897	3534652	457511	2799976489	27676512	101.167968312	true
898	5025591	3906	2805002080	27680418	101.335250067	true
899	5349222	7278	2810351302	27687696	101.501811563	true
900	4016300	846	2814367602	27688542	101.643763041	true
901	5204432	878	2819572034	27689420	101.828497455	true
902	5135992	3286	2824708026	27692706	102.001878256	true
903	5090253	1790	2829798279	27694496	102.179085657	true
904	4814829	1395	2834613108	27695891	102.347785381	true
905	4802521	3761	2839415629	27699652	102.507267203	true
906	3691584	3716	2843107213	27703368	102.626771337	true
907	3133630	1280	2846240843	27704648	102.73513827	true
908	3622865	5602	2849863708	27710250	102.84510995	true
909	2100650	854	2851964358	27711104	102.917745825	true
910	2074577	591	2854038935	27711695	102.990413795	true
911	2079549	287	2856118484	27711982	103.064388682	true
912	2047633	1031	2858166117	27713013	103.134441463	true
913	2022327	214	2860188444	27713227	103.206618414	true
914	2061754	1240	2862250198	27714467	103.276393445	true
915	2034867	212	2864285065	27714679	103.349025439	true
916	2064994	588	2866350059	27715267	103.421340267	true
917	2209108	435	2868559167	27715702	103.499423071	true
918	7222090	20134	2875781257	27735836	103.684679164	true
919	2213146	313	2877994403	27736149	103.763301928	true
920	5204278	5066	2883198681	27741215	103.93195399	true
921	4128669	4418	2887327350	27745633	104.064208951	true
922	3599330	5432	2890926680	27751065	104.173540006	true
923	2790038	2289	2893716718	27753354	104.265477895	true
924	2241583	489	2895958301	27753843	104.344407403	true
925	2311397	1717	2898269698	27755560	104.421229404	true
926	3358621	553	2901628319	27756113	104.540153695	true
927	3771845	556	2905400164	27756669	104.673949313	true
928	3726423	418	2909126587	27757087	104.806624233	true
929	2101032	1265	2911227619	27758352	104.877538083	true
930	2106836	339	2913334455	27758691	104.952155525	true
931	2219434	351	2915553889	27759042	105.030782006	true
932	2037808	426	2917591697	27759468	105.102579668	true
933	2334979	822	2919926676	27760290	105.18357971	true
934	2161036	444	2922087712	27760734	105.259742484	true
935	399	174	2922088111	27760908	105.259097109	true
936	2132395	226	2924220506	27761134	105.335052451	true
937	2217502	844	2926438008	27761978	105.411725634	true
938	2151628	338	2928589636	27762316	105.487944017	true
939	417	177	2928590053	27762493	105.487286498	true
940	2156385	275	2930746438	27762768	105.56391344	true
941	3723737	860	2934470175	27763628	105.694766368	true
942	339	159	2934470514	27763787	105.694173277	true
943	3422496	1967	2937893010	27765754	105.809948831	true
944	2127246	358	2940020256	27766112	105.885197611	true
945	2358574	730	2942378830	27766842	105.967355956	true
946	2179041	299	2944557871	27767141	106.044690413	true
947	2288164	2175	2946846035	27769316	106.118783588	true
948	2069714	681	2948915749	27769997	106.190711832	true
949	369	170	2948916118	27770167	106.190075054	true
950	2074266	314	2950990384	27770481	106.263567563	true
951	240671	869	2951231055	27771350	106.268908605	true
952	2123657	511	2953354712	27771861	106.343421206	true
953	2133455	697	2955488167	27772558	106.417571151	true
954	2121860	433	2957610027	27772991	106.492312153	true
955	2064131	690	2959674158	27773681	106.563986171	true
956	2056378	294	2961730536	27773975	106.636897887	true
957	226	132	2961730762	27774107	106.636399219	true
958	2619023	1500	2964349785	27775607	106.7249326	true
959	4270974	5196	2968620759	27780803	106.858709556	true
960	2080540	349	2970701299	27781152	106.932257489	true
961	2493464	802	2973194763	27781954	107.018921815	true
962	443	180	2973195206	27782134	107.018244387	true
963	2727918	443	2975923124	27782577	107.114726039	true
964	3270771	808	2979193895	27783385	107.229334906	true
965	2215367	4346	2981409262	27787731	107.292288888	true
966	2573108	585	2983982370	27788316	107.382626929	true
967	3357129	1121	2987339499	27789437	107.499101151	true
968	831497	2866	2988170996	27792303	107.517933868	true
969	2303126	1307	2990474122	27793610	107.595743122	true
970	1928358	473	2992402480	27794083	107.663292219	true
971	2318372	1906	2994720852	27795989	107.739316345	true
972	5937207	13016	3000658059	27809005	107.902388417	true
973	2209212	986	3002867271	27809991	107.978002258	true
974	1436940	3932	3004304211	27813923	108.014400234	true
975	6483345	28669	3010787556	27842592	108.136036903	true
976	298519	251	3011086075	27842843	108.14578364	true
977	2447951	9218	3013534026	27852061	108.197882591	true
978	802413	1136	3014336439	27853197	108.222278362	true
979	1924712	326	3016261151	27853523	108.290112924	true
980	2698405	650	3018959556	27854173	108.384462034	true
981	3675739	5138	3022635295	27859311	108.496412384	true
982	1441	327	3022636736	27859638	108.495190641	true
983	498	150	3022637234	27859788	108.494624367	true
984	2727667	365	3025364901	27860153	108.591108635	true
985	3193802	528	3028558703	27860681	108.70368542	true
986	2032836	401	3030591539	27861082	108.775084148	true
987	2202987	622	3032794526	27861704	108.851724431	true
988	3488718	549	3036283244	27862253	108.97479267	true
989	3587075	1376	3039870319	27863629	109.098147948	true
990	2524821	474	3042395140	27864103	109.186904025	true
991	3410035	2030	3045805175	27866133	109.301321967	true
992	2114080	676	3047919255	27866809	109.374534235	true
993	2626391	1226	3050545646	27868035	109.463966369	true
994	2562585	348	3053108231	27868383	109.554552591	true
995	3381059	1968	3056489290	27870351	109.66813048	true
996	2636514	365	3059125804	27870716	109.761292247	true
997	2701198	1706	3061827002	27872422	109.851486964	true
998	2631293	321	3064458295	27872743	109.944625651	true
999	2681835	392	3067140130	27873135	110.039295185	true
1000	3063001	2848	3070203131	27875983	110.137932391	true
1001	2991085	1803	3073194216	27877786	110.238101978	true
1002	2719383	857	3075913599	27878643	110.33225681	true
1003	2675280	689	3078588879	27879332	110.425489355	true
1004	2747702	1004	3081336581	27880336	110.520066222	true
1005	2531354	855	3083867935	27881191	110.607467773	true
1006	2509005	303	3086376940	27881494	110.696253938	true
1007	3786994	604	3090163934	27882098	110.829677666	true
1008	3797948	637	3093961882	27882735	110.963357146	true
1009	2834282	223814	3096796164	28106549	110.180590438	true
1010	2585305	815	3099381469	28107364	110.269375278	true
1011	3010136	1024	3102391605	28108388	110.372448431	true
1012	3001454	1160	3105393059	28109548	110.474670706	true
1013	2730971	756	3108124030	28110304	110.56885155	true
1014	2694851	693	3110818881	28110997	110.66199043	true
1015	2522358	684	3113341239	28111681	110.749024187	true
1016	2652155	423	3115993394	28112104	110.84169986	true
1017	2987135	956	3118980529	28113060	110.94418498	true
1018	2732947	868	3121713476	28113928	111.037969365	true
1019	3264867	972	3124978343	28114900	111.150256377	true
1020	3443678	1810	3128422021	28116710	111.265579116	true
1021	2727920	1333	3131149941	28118043	111.357321027	true
1022	2723858	865	3133873799	28118908	111.450764695	true
1023	2713043	901	3136586842	28119809	111.543675208	true
1024	2778565	647	3139365407	28120456	111.639918179	true
1025	2776245	391	3142141652	28120847	111.737091418	true
1026	2730764	577	3144872416	28121424	111.831904956	true
1027	2781314	389	3147653730	28121813	111.929260393	true
1028	2625191	424	3150278921	28122237	112.020922127	true
1029	2783260	1076	3153062181	28123313	112.11560249	true
1030	2761885	434	3155824066	28123747	112.212077075	true
1031	2773762	821	3158597828	28124568	112.307425593	true
1032	2781159	1500	3161378987	28126068	112.40031799	true
1033	2786875	1052	3164165862	28127120	112.495195455	true
1034	3045465	669	3167211327	28127789	112.600792298	true
1035	2792502	997	3170003829	28128786	112.696076859	true
1036	2996107	1433	3172999936	28130219	112.796844418	true
1037	2509101	433	3175509037	28130652	112.884302753	true
1038	3318507	1545	3178827544	28132197	112.996064403	true
1039	2611760	1023	3181439304	28133220	113.084791005	true
1040	2656545	658	3184095849	28133878	113.176571285	true
1041	2566399	774	3186662248	28134652	113.264676172	true
1042	2514233	635	3189176481	28135287	113.351482109	true
1043	3460822	2093	3192637303	28137380	113.466047763	true
1044	2479054	847	3195116357	28138227	113.550734984	true
1045	2491906	701	3197608263	28138928	113.636463443	true
1046	2575663	1050	3200183926	28139978	113.723753658	true
1047	2863527	1630	3203047453	28141608	113.818920831	true
1048	2667739	277	3205715192	28141885	113.912596544	true
1049	2511400	1356	3208226592	28143241	113.996344344	true
1050	2512545	659	3210739137	28143900	114.082950018	true
1051	2517480	852	3213256617	28144752	114.168944072	true
1052	3217639	4342	3216474256	28149094	114.265640521	true
1053	2632792	673	3219107048	28149767	114.356436698	true
1054	2668468	259	3221775516	28150026	114.450179051	true
1055	2769486	515	3224545002	28150541	114.546466514	true
1056	3054582	2146	3227599584	28152687	114.646235509	true
1057	3201206	1887	3230800790	28154574	114.752252689	true
1058	2494692	761	3233295482	28155335	114.837755686	true
1059	2725248	418	3236020730	28155753	114.932842677	true
1060	2799374	1809	3238820104	28157562	115.024876941	true
1061	2668092	258	3241488196	28157820	115.11857793	true
1062	3480757	1642	3244968953	28159462	115.235474066	true
1063	2774305	1347	3247743258	28160809	115.328478596	true
1064	3434765	3441	3251178023	28164250	115.436342988	true
1065	1836901	550	3253014924	28164800	115.499308499	true
1066	2329467	192	3255344391	28164992	115.581229031	true
1067	2500122	685	3257844513	28165677	115.667182898	true
1068	2610546	1409	3260455059	28167086	115.754077614	true
1069	2424891	253	3262879950	28167339	115.839126657	true
1070	3265313	1406	3266145263	28168745	115.949264442	true
1071	2482721	394	3268627984	28169139	116.035778871	true
1072	2758096	518	3271386080	28169657	116.131555311	true
1073	3002172	2751	3274388252	28172408	116.226779479	true
1074	2838276	995	3277226528	28173403	116.323417799	true
1075	2947762	1403	3280174290	28174806	116.422249367	true
1076	2882692	1449	3283056982	28176255	116.518571471	true
1077	2829448	2761	3285886430	28179016	116.60756465	true
1078	3696751	1480	3289583181	28180496	116.732621775	true
1079	2911094	1143	3292494275	28181639	116.831184836	true
1080	2725819	581	3295220094	28182220	116.925497495	true
1081	3268024	1775	3298488118	28183995	117.034086828	true
1082	3722746	2751	3302210864	28186746	117.154738756	true
1083	3095522	1708	3305306386	28188454	117.25745534	true
1084	2663764	806	3307970150	28189260	117.348598367	true
1085	3066382	996	3311036532	28190256	117.453226817	true
1086	2713921	421	3313750453	28190677	117.547742929	true
1087	2759730	932	3316510183	28191609	117.641748756	true
1088	2718509	485	3319228692	28192094	117.73615298	true
1089	2716799	700	3321945491	28192794	117.829594718	true
1090	2712486	324	3324657977	28193118	117.924451527	true
1091	2724287	430	3327382264	28193548	118.019281007	true
1092	2703239	467	3330085503	28194015	118.113206047	true
1093	2844886	2011	3332930389	28196026	118.205678665	true
1094	2798240	854	3335728629	28196880	118.301337914	true
1095	2756571	722	3338485200	28197602	118.396067864	true
1096	3083255	1230	3341568455	28198832	118.500243379	true
1097	2773385	2021	3344341840	28200853	118.590095129	true
1098	3102072	1447	3347443912	28202300	118.694004106	true
1099	3105108	1878	3350549020	28204178	118.796194663	true
