tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
485	5339351	206036	2648089088	103337693	62992	2	164404	352256
486	5339355	206035	2653428443	103543728	62992	2	164404	352261
487	5339355	206033	2658767798	103749761	62992	2	164404	352261
488	5339230	205981	2664107028	103955742	62991	1	164404	352125
489	5501269	216972	2669608297	104172714	64633	214	167981	394279
490	5501269	211270	2675109566	104383984	64633	7	167981	361693
491	5500743	211138	2680610309	104595122	64629	3	167981	361127
492	5500460	211123	2686110769	104806245	64626	2	167981	361089
493	5500772	211152	2691611541	105017397	64628	4	167981	361423
494	5500539	211086	2697112080	105228483	64627	1	167981	360903
495	5500412	211076	2702612492	105439559	64626	1	167981	360901
496	5500412	211078	2708112904	105650637	64626	1	167981	360901
497	5500301	211080	2713613205	105861717	64625	1	167981	360917
498	5344657	207986	2718957862	106069703	63015	53	164428	364454
499	5344657	205931	2724302519	106275634	63015	0	164428	352062
500	5344663	205924	2729647182	106481558	63015	0	164428	352062
501	5344562	205926	2734991744	106687484	63014	0	164428	352062
502	5344536	206018	2740336280	106893502	63014	1	164428	352171
503	5344536	206019	2745680816	107099521	63014	1	164428	352171
504	5345273	206168	2751026089	107305689	63017	5	164428	353070
505	5344409	206013	2756370498	107511702	63013	1	164428	352171
506	5510868	217282	2761881366	107728984	64735	234	168200	398834
507	5511271	211762	2767392637	107940746	64738	14	168200	363248
508	5510604	211621	2772903241	108152367	64733	9	168200	362536
509	5509785	211411	2778413026	108363778	64726	2	168200	361654
510	5509789	211405	2783922815	108575183	64726	2	168200	361658
511	5509862	211429	2789432677	108786612	64727	3	168200	361738
512	5509733	211402	2794942410	108998014	64726	2	168200	361598
513	5509733	211404	2800452143	109209418	64726	2	168200	361598
514	5509626	211370	2805961769	109420788	64725	1	168200	361482
515	5336926	210188	2811298695	109630976	63023	124	164569	360246
516	5337611	207251	2816636306	109838227	63033	16	164593	353712
517	5336585	206984	2821972891	110045211	63022	5	164569	353106
518	5336456	206945	2827309347	110252156	63021	4	164569	352969
519	5337392	207154	2832646739	110459310	63025	8	164569	353941
520	5337044	207093	2837983783	110666403	63025	8	164569	353593
521	5336540	206993	2843320323	110873396	63021	4	164569	353061
522	5336532	206997	2848656855	111080393	63021	4	164569	353053
523	5336588	207015	2853993443	111287408	63021	4	164569	353109
524	5336628	207018	2859330071	111494426	63021	4	164569	353149
525	5336724	207022	2864666795	111701448	63021	4	164569	353245
526	5337227	207216	2870004022	111908664	63029	12	164577	353689
527	5337154	207095	2875341176	112115759	63025	8	164569	353703
528	5337009	207082	2880678185	112322841	63024	7	164569	353549
529	5336902	207059	2886015087	112529900	63023	6	164569	353433
530	5341050	209279	2891356137	112739179	63029	125	164488	363908
531	5341080	206087	2896697217	112945266	63029	1	164488	352352
532	5341082	206087	2902038299	113151353	63029	1	164488	352354
533	5341295	206128	2907379594	113357481	63030	2	164488	352578
534	5341110	206078	2912720704	113563559	63029	1	164488	352382
535	5341100	206078	2918061804	113769637	63029	1	164488	352372
536	5341100	206077	2923402904	113975714	63029	1	164488	352372
537	5341090	206090	2928743994	114181804	63029	1	164488	352362
538	5341090	206084	2934085084	114387888	63029	1	164488	352362
539	5341090	206084	2939426174	114593972	63029	1	164488	352362
540	5341070	206076	2944767244	114800048	63029	1	164488	352342
541	5341062	206073	2950108306	115006121	63029	1	164488	352334
542	5341062	206073	2955449368	115212194	63029	1	164488	352334
543	5369535	215160	2960818903	115427354	63266	314	164922	389741
544	5369526	206986	2966188429	115634340	63267	7	164922	354136
545	5369011	206899	2971557440	115841239	63262	2	164922	353568
546	5370740	207261	2976928180	116048500	63275	15	164922	355408
547	5369035	206898	2982297215	116255398	63262	2	164922	353596
548	5369108	206907	2987666323	116462305	63263	3	164922	353677
549	5369108	206913	2993035431	116669218	63263	3	164922	353677
550	5369307	206920	2998404738	116876138	63264	4	164922	353890
551	5369339	206945	3003774077	117083083	63264	4	164922	353922
552	5369037	206899	3009143114	117289982	63262	2	164922	353598
553	5369037	206897	3014512151	117496879	63262	2	164922	353598
554	5368991	206884	3019881142	117703763	63262	2	164922	353550
555	5369007	206898	3025250149	117910661	63262	2	164922	353568
556	5363844	212534	3030613993	118123195	63196	260	164670	386405
557	5363683	206588	3035977676	118329783	63195	3	164670	353164
558	5363480	206570	3041341156	118536353	63194	2	164670	352970
559	5363226	206540	3046704382	118742893	63192	1	164670	352847
560	5363632	206666	3052068014	118949559	63194	3	164670	353275
561	5363604	206621	3057431618	119156180	63194	2	164670	353091
562	5363200	206530	3062794818	119362710	63192	1	164670	352821
563	5363220	206528	3068158038	119569238	63192	1	164670	352839
564	5363411	206591	3073521449	119775829	63193	2	164670	353044
565	5364401	206729	3078885850	119982558	63199	8	164670	354084
566	5361071	211464	3084246921	120194022	63098	190	164572	384610
567	5361071	206321	3089607992	120400343	63098	2	164572	352667
568	5360916	206253	3094968908	120606596	63097	1	164572	352503
569	5360916	206253	3100329824	120812849	63097	1	164572	352503
570	5360936	206265	3105690760	121019114	63097	1	164572	352523
571	5361260	206332	3111052020	121225446	63099	3	164572	352866
572	5361452	206390	3116413472	121431836	63101	5	164572	353086
573	5329314	206422	3121742786	121638258	62924	26	164265	353400
574	5333334	206998	3127076120	121845256	62945	39	164321	356998
575	5333245	205857	3132409365	122051113	62944	1	164321	351926
576	5333225	205840	3137742590	122256953	62944	1	164321	351905
577	5333233	205849	3143075823	122462802	62944	1	164321	351914
578	5333297	205883	3148409120	122668685	62944	1	164321	351978
579	5333031	206849	3153742151	122875534	62936	36	164277	357035
580	5343267	209069	3159085418	123084603	63012	113	164480	366699
581	5344129	206324	3164429547	123290927	63018	10	164480	353572
582	5343603	206179	3169773150	123497106	63014	6	164480	353010
583	5332983	206830	3175106133	123703936	62931	32	164272	357061
584	7095048	271204	3182201181	123975140	81120	142	209164	474275
585	5388768	215784	3187589949	124190924	63366	431	165034	409061
586	5389352	207191	3192979301	124398115	63370	6	165034	354544
587	5389191	207155	3198368492	124605270	63369	5	165034	354374
588	5388724	207053	3203757216	124812323	63366	2	165034	353880
589	5388690	207043	3209145906	125019366	63366	2	165034	353847
590	5388573	207011	3214534479	125226377	63365	1	165034	353721
591	5388987	207131	3219923466	125433508	63367	3	165034	354157
592	5388744	207078	3225312210	125640586	63366	2	165034	353903
593	5388778	207100	3230700988	125847686	63366	2	165034	353938
594	5388776	207100	3236089764	126054786	63366	2	165034	353936
595	5388740	207048	3241478504	126261834	63366	2	165034	353896
596	5388808	207061	3246867312	126468895	63366	2	165034	353964
597	5388736	207051	3252256048	126675946	63366	2	165034	353892
598	5335268	207746	3257591316	126883692	62969	66	164361	358761
599	5335268	205914	3262926584	127089606	62969	1	164361	352015
600	5335276	205904	3268261860	127295510	62969	1	164361	352023
601	5335276	205907	3273597136	127501417	62969	1	164361	352023
602	5333098	207242	3278930234	127708659	62938	40	164299	357126
603	5362489	212881	3284292723	127921540	63202	286	164808	385711
604	5363648	206587	3289656371	128128127	63207	1	164808	353165
605	5365594	206894	3295021965	128335021	63219	13	164808	355245
606	5363741	206594	3300385706	128541615	63208	1	164808	353171
607	5363652	206598	3305749358	128748213	63207	1	164808	353171
608	5363630	206584	3311112988	128954797	63207	1	164808	353149
609	5363680	206615	3316476668	129161412	63207	1	164808	353199
610	5363775	206623	3321840443	129368035	63208	2	164808	353305
611	5363903	206648	3327204346	129574683	63208	2	164808	353433
612	5363648	206593	3332567994	129781276	63207	1	164808	353167
613	5363650	206597	3337931644	129987873	63207	1	164808	353169
614	5363636	206584	3343295280	130194457	63207	1	164808	353155
615	5330731	206430	3348626011	130400887	62926	28	164267	354831
616	5331867	207666	3353957878	130608553	62918	44	164259	356776
617	5335628	209121	3359293506	130817674	63006	105	164435	356554
618	5335628	206367	3364629134	131024041	63006	2	164435	349142
619	5335640	206375	3369964774	131230416	63006	2	164435	349154
620	5335856	206460	3375300630	131436876	63008	4	164435	349386
621	5467251	212008	3380767881	131648884	64416	50	167619	364694
622	5467251	210510	3386235132	131859394	64416	1	167619	359988
623	5467249	210507	3391702381	132069901	64416	1	167619	359986
624	5467251	210509	3397169632	132280410	64416	1	167619	359988
625	5468021	210671	3402637653	132491081	64420	5	167619	360802
626	5467563	210589	3408105216	132701670	64418	3	167619	360322
627	5467243	210503	3413572459	132912173	64416	1	167619	359980
628	5467247	210515	3419039706	133122688	64416	1	167619	359984
629	5467249	210507	3424506955	133333195	64416	1	167619	359986
630	5467343	210566	3429974298	133543761	64416	1	167619	360080
631	5467257	210514	3435441555	133754275	64416	1	167619	359994
632	5467257	210516	3440908812	133964791	64416	1	167619	359994
633	5467259	210514	3446376071	134175305	64416	1	167619	359996
634	5467247	210511	3451843318	134385816	64416	1	167619	359984
635	5467249	210511	3457310567	134596327	64416	1	167619	359986
636	5377240	213318	3462687807	134809645	63174	274	164836	396176
637	5375928	208043	3468063735	135017688	63159	22	164811	360056
638	5350394	211487	3473414129	135229175	63153	236	164618	374200
639	5350386	206393	3478764515	135435568	63153	1	164618	352696
640	5350654	206452	3484115169	135642020	63155	3	164618	352983
641	5350412	206415	3489465581	135848435	63153	1	164618	352725
642	5350390	206406	3494815971	136054841	63153	1	164618	352702
643	5350390	206402	3500166361	136261243	63153	1	164618	352702
644	5350400	206408	3505516761	136467651	63153	1	164618	352713
645	5350470	206441	3510867231	136674092	63153	1	164618	352783
646	5350400	206405	3516217631	136880497	63153	1	164618	352713
647	5350531	206452	3521568162	137086949	63154	2	164618	352854
648	5350394	206404	3526918556	137293353	63153	1	164618	352707
649	5350400	206408	3532268956	137499761	63153	1	164618	352713
