logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
180	180	0	6572910	70303	9564037	638019186	4233280	7631	488	62157	27	0	1	655	6966	168	9480	52487	1	1	243	7631	62157	7	69795	488	20	508	1
181	181	0	3576456	20719	4883347	641595642	4253999	8417	328	11947	27	0	1	408	7999	118	1484	10325	1	1	149	8417	11947	7	20371	328	20	348	1
182	182	0	5937659	24972	9273239	647533301	4278971	7449	168	17328	27	0	1	282	7157	124	2998	14186	1	1	71	7449	17328	7	24784	168	20	188	1
183	183	0	5258676	13267	6643866	652791977	4292238	8755	113	4372	27	0	1	131	8614	95	1146	3111	1	1	43	8755	4372	7	13134	113	20	133	1
184	184	0	3933920	11543	5447264	656725897	4303781	9915	61	1540	27	0	1	88	9818	106	393	1021	1	1	17	9915	1540	7	11462	61	20	81	1
185	185	0	4009788	10709	4182362	660735685	4314490	5793	104	4785	27	0	1	139	5644	100	1050	3615	1	1	38	5793	4785	7	10585	104	20	124	1
186	186	0	5365076	23882	7807078	666100761	4338372	13562	216	10077	27	0	1	277	13275	183	2094	7779	1	1	90	13562	10077	7	23646	216	20	236	1
187	187	0	3855476	11591	3709326	669956237	4349963	9583	46	1935	27	0	1	61	9513	118	343	1454	1	1	12	9583	1935	7	11525	46	20	66	1
188	188	0	5658648	11745	5555734	675614885	4361708	7812	71	3835	27	0	1	128	7674	101	609	3105	1	1	23	7812	3835	7	11654	71	20	91	1
189	189	0	4427369	14702	4710959	680042254	4376410	2360	137	12178	27	0	1	218	2132	123	2639	9396	1	1	58	2360	12178	7	14545	137	20	157	1
190	190	0	3511244	7127	4212023	683553498	4383537	5084	52	1964	27	0	1	66	5009	98	311	1535	1	1	14	5084	1964	7	7055	52	20	72	1
191	191	0	4067346	11064	4935518	687620844	4394601	10156	40	841	27	0	1	48	10099	86	152	583	1	1	10	10156	841	7	11004	40	20	60	1
192	192	0	4183656	11622	5018546	691804500	4406223	7212	169	4214	27	0	1	187	7015	103	1120	2971	1	1	69	7212	4214	7	11433	169	20	189	1
193	193	0	5805682	18510	6150680	697610182	4424733	6545	139	11799	27	0	1	244	6291	127	1583	10069	1	1	58	6545	11799	7	18351	139	20	159	1
194	194	0	4353898	4600	4297441	701964080	4429333	2514	83	1976	27	0	1	118	2387	105	804	1047	1	1	25	2514	1976	7	4497	83	20	103	1
195	195	0	4100812	6385	3672846	706064892	4435718	4134	67	2157	27	0	1	94	4031	101	493	1543	1	1	19	4134	2157	7	6298	67	20	87	1
196	196	0	4401194	9780	4343491	710466086	4445498	4011	121	5621	27	0	1	146	3855	105	1029	4467	1	1	47	4011	5621	7	9639	121	20	141	1
197	197	0	4461010	42460	5975871	714927096	4487958	10819	266	31348	27	0	1	372	10437	240	4960	26126	1	1	113	10819	31348	7	42174	266	20	286	1
198	198	0	4155406	3331	4199233	719082502	4491289	2288	46	970	27	0	1	60	2219	102	179	669	1	1	12	2288	970	7	3265	46	20	66	1
199	199	0	5241132	5936	4917948	724323634	4497225	4620	43	1246	27	0	1	61	4550	100	217	909	1	1	11	4620	1246	7	5873	43	20	63	1
200	200	0	4936312	8516	5289075	729259946	4505741	2796	127	5566	27	0	1	165	2621	106	958	4482	1	1	48	2796	5566	7	8369	127	20	147	1
201	201	0	3950832	11061	3877194	733210778	4516802	10230	46	758	27	0	1	64	10157	81	156	501	1	1	12	10230	758	7	10995	46	20	66	1
202	202	0	2931169	7764	5054547	736141947	4524566	2874	125	4738	27	0	1	163	2701	144	980	3593	1	1	50	2874	4738	7	7619	125	20	145	1
203	203	0	1688438	1285	2090276	737830385	4525851	247	40	971	27	0	1	41	197	100	166	685	1	1	10	247	971	7	1225	40	20	60	1
204	204	0	5268727	15895	7911167	743099112	4541746	12777	80	3011	27	0	1	158	12609	82	557	2352	1	1	26	12777	3011	7	15795	80	20	100	1
205	205	0	3982502	11670	4837768	747081614	4553416	3436	118	8089	27	0	1	177	3249	147	1171	6750	1	1	43	3436	8089	7	11532	118	20	138	1
206	206	0	4195997	16323	5768622	751277611	4569739	9256	131	6909	27	0	1	204	9042	126	1326	5437	1	1	54	9256	6909	7	16172	131	20	151	1
207	207	0	4582935	13208	7748799	755860546	4582947	3374	151	9656	27	0	1	212	3152	138	1687	7810	1	1	60	3374	9656	7	13037	151	20	171	1
208	208	0	5334740	26475	7150423	761195286	4609422	12788	111	13549	27	0	1	163	12615	80	2195	11254	1	1	43	12788	13549	7	26344	111	20	131	1
209	209	0	4315671	11201	7593590	765510957	4620623	5458	120	5596	27	0	1	180	5268	86	988	4502	1	1	47	5458	5596	7	11061	120	20	140	1
210	210	0	3702869	7245	4910867	769213826	4627868	4646	74	2498	27	0	1	130	4506	106	539	1833	1	1	22	4646	2498	7	7151	74	20	94	1
211	211	0	4337756	4563	5445984	773551582	4632431	2000	55	2481	27	0	1	73	1918	97	446	1918	1	1	15	2000	2481	7	4488	55	20	75	1
212	212	0	3960306	5881	7069003	777511888	4638312	2993	77	2784	27	0	1	119	2865	125	555	2084	1	1	25	2993	2784	7	5784	77	20	97	1
213	213	0	4585437	32008	8227266	782097325	4670320	12157	341	19483	27	0	1	408	11739	162	3791	15509	1	1	158	12157	19483	7	31647	341	20	361	1
214	214	0	4801319	24383	7027434	786898644	4694703	12058	237	12061	27	0	1	304	11744	180	1992	9868	1	1	100	12058	12061	7	24126	237	20	257	1
215	215	0	3966339	9601	5161466	790864983	4704304	6322	72	3180	27	0	1	104	6209	92	616	2452	1	1	22	6322	3180	7	9509	72	20	92	1
216	216	0	5927127	14237	7923138	796792110	4718541	8346	115	5749	27	0	1	188	8148	104	1142	4483	1	1	44	8346	5749	7	14102	115	20	135	1
217	217	0	5807979	19258	9400188	802600089	4737799	11947	106	7178	27	0	1	166	11771	108	1334	5716	1	1	37	11947	7178	7	19132	106	20	126	1
218	218	0	3325029	11213	3654426	805925118	4749012	7249	72	3865	27	0	1	93	7147	102	648	3095	1	1	22	7249	3865	7	11121	72	20	92	1
219	219	0	3926663	10253	5310385	809851781	4759265	1877	174	8175	27	0	1	235	1632	129	1365	6660	1	1	73	1877	8175	7	10059	174	20	194	1
220	220	0	5514995	5454	6820734	815366776	4764719	3744	77	1606	27	0	1	123	3612	93	513	980	1	1	24	3744	1606	7	5357	77	20	97	1
221	221	0	5063745	9745	6487237	820430521	4774464	7973	78	1667	27	0	1	144	7819	105	399	1143	1	1	26	7973	1667	7	9647	78	20	98	1
222	222	0	3389531	10913	4524700	823820052	4785377	9083	70	1733	27	0	1	87	8987	144	399	1169	1	1	20	9083	1733	7	10823	70	20	90	1
223	223	0	3970700	9208	4440830	827790752	4794585	5075	119	3987	27	0	1	163	4902	100	844	3023	1	1	46	5075	3987	7	9069	119	20	139	1
224	224	0	3304528	4761	3898934	831095280	4799346	3618	40	1076	27	0	1	78	3531	87	153	816	1	1	10	3618	1076	7	4701	40	20	60	1
225	225	0	4952868	17327	6731276	836048148	4816673	2266	178	14856	27	0	1	238	2018	103	2516	12217	1	1	72	2266	14856	7	17129	178	20	198	1
226	226	0	5004357	22470	7377061	841052505	4839143	7424	269	14750	27	0	1	321	7093	105	2982	11643	1	1	115	7424	14750	7	22181	269	20	289	1
227	227	0	3999060	6120	5326504	845051565	4845263	4607	58	1428	27	0	1	78	4520	106	639	663	1	1	16	4607	1428	7	6042	58	20	78	1
228	228	0	2159102	5893	3140499	847210667	4851156	4808	28	1030	27	0	1	34	4765	85	147	778	1	1	6	4808	1030	7	5845	28	20	48	1
229	229	0	2069876	7287	3115099	849280543	4858443	662	127	6471	27	0	1	178	474	137	1558	4755	1	1	51	662	6471	7	7140	127	20	147	1
230	230	0	2209656	11357	3027290	851490199	4869800	4983	49	6298	27	0	1	55	4919	83	758	5437	1	1	13	4983	6298	7	11288	49	20	69	1
231	231	0	2179436	24934	5488543	853669635	4894734	1306	368	23233	27	0	1	398	898	384	3952	18875	1	1	171	1306	23233	7	24546	368	20	388	1
232	232	0	1818393	4661	2266405	855488028	4899395	3951	28	655	27	0	1	32	3910	91	97	448	1	1	6	3951	655	7	4613	28	20	48	1
233	233	0	2102699	4786	3503617	857590727	4904181	1351	95	3313	27	0	1	128	1213	94	1185	2014	1	1	33	1351	3313	7	4671	95	20	115	1
234	234	0	2166499	5488	2993370	859757226	4909669	1550	114	3797	27	0	1	121	1420	101	2049	1627	1	1	43	1550	3797	7	5354	114	20	134	1
235	235	0	2105967	9022	4335232	861863193	4918691	997	84	7914	27	0	1	94	894	149	1195	6549	1	1	25	997	7914	7	8918	84	20	104	1
236	236	0	2187660	5684	3566516	864050853	4924375	751	108	4798	27	0	1	129	612	143	955	3679	1	1	41	751	4798	7	5556	108	20	128	1
237	237	0	2065749	3243	4229302	866116602	4927618	735	84	2397	27	0	1	117	609	135	537	1704	1	1	30	735	2397	7	3139	84	20	104	1
238	238	0	2079620	5969	4092303	868196222	4933587	4301	80	1561	27	0	1	158	4133	115	740	686	1	1	26	4301	1561	7	5869	80	20	100	1
239	239	0	2052892	6510	4090153	870249114	4940097	4795	58	1630	27	0	1	92	4694	113	366	1131	1	1	16	4795	1630	7	6432	58	20	78	1
240	240	0	1976277	5850	4010643	872225391	4945947	4627	46	1150	27	0	1	54	4564	115	230	785	1	1	12	4627	1150	7	5784	46	20	66	1
241	241	0	2063528	3679	2892011	874288919	4949626	1170	79	2403	27	0	1	118	1043	115	917	1351	1	1	26	1170	2403	7	3580	79	20	99	1
242	242	0	2053479	4588	2672822	876342398	4954214	1323	72	3166	27	0	1	89	1225	120	607	2419	1	1	22	1323	3166	7	4496	72	20	92	1
243	243	0	2050152	2143	3785655	878392550	4956357	796	70	1250	27	0	1	103	684	99	444	687	1	1	20	796	1250	7	2053	70	20	90	1
244	244	0	1886986	2495	3425827	880279536	4958852	2211	28	229	27	0	1	27	2175	94	57	60	1	1	6	2211	229	7	2447	28	20	48	1
245	245	0	1977267	3492	3975693	882256803	4962344	1739	71	1655	27	0	1	95	1635	113	557	965	1	1	21	1739	1655	7	3401	71	20	91	1
246	246	0	2212855	6485	4470100	884469658	4968829	3214	113	3131	27	0	1	170	3034	165	1200	1745	1	1	40	3214	3131	7	6352	113	20	133	1
247	247	0	1973876	719	3645045	886443534	4969548	54	40	598	27	0	1	45	1	101	216	261	1	1	10	54	598	7	659	40	20	60	1
248	248	0	1984542	5309	3653066	888428076	4974857	4662	31	589	27	0	1	35	4618	98	195	276	1	1	7	4662	589	7	5258	31	20	51	1
249	249	0	2087488	18961	3794565	890515564	4993818	4460	76	14398	27	0	1	121	4330	107	686	13585	1	1	24	4460	14398	7	18865	76	20	96	1
250	250	0	1888594	2529	3279478	892404158	4996347	269	82	2151	27	0	1	114	146	123	749	1259	1	1	28	269	2151	7	2427	82	20	102	1
251	251	0	2256196	4846	3132889	894660354	5001193	1488	106	3225	27	0	1	134	1344	129	890	2185	1	1	39	1488	3225	7	4720	106	20	126	1
252	252	0	2075361	4227	3715046	896735715	5005420	1242	118	2840	27	0	1	143	1089	129	685	2005	1	1	43	1242	2840	7	4089	118	20	138	1
253	253	0	1043816	2354	1125822	897779531	5007774	1807	55	465	27	0	1	94	1704	83	206	156	1	1	15	1807	465	7	2279	55	20	75	1
254	254	0	2254339	2428	2532533	900033870	5010202	927	82	1392	27	0	1	106	812	115	529	728	1	1	28	927	1392	7	2326	82	20	102	1
255	255	0	2207387	5806	3074920	902241257	5016008	2089	85	3605	27	0	1	133	1946	119	1018	2448	1	1	29	2089	3605	7	5701	85	20	105	1
256	256	0	2132775	2661	3463087	904374032	5018669	956	55	1623	27	0	1	70	877	98	579	926	1	1	15	956	1623	7	2586	55	20	75	1
257	257	0	2117265	1671	2505123	906491297	5020340	509	43	1092	27	0	1	47	453	99	275	698	1	1	11	509	1092	7	1608	43	20	63	1
258	258	0	2052386	5657	2161446	908543683	5025997	4886	49	695	27	0	1	48	4829	98	171	406	1	1	13	4886	695	7	5588	49	20	69	1
259	259	0	2791252	16779	4690609	911334935	5042776	6478	119	10155	27	0	1	168	6300	161	3058	6915	1	1	46	6478	10155	7	16640	119	20	139	1
260	260	0	2166312	1822	2459784	913501247	5044598	692	67	1036	27	0	1	74	609	98	395	523	1	1	19	692	1036	7	1735	67	20	87	1
261	261	0	2131740	8476	3816394	915632987	5053074	5131	37	3281	27	0	1	48	5074	98	462	2701	1	1	9	5131	3281	7	8419	37	20	57	1
262	262	0	2178590	1821	3752815	917811577	5054895	517	61	1216	27	0	1	73	435	111	253	832	1	1	17	517	1216	7	1740	61	20	81	1
263	263	0	2676743	7687	3825765	920488320	5062582	3181	64	4415	27	0	1	97	3075	110	534	3751	1	1	18	3181	4415	7	7603	64	20	84	1
264	264	0	2020135	2347	3762765	922508455	5064929	1026	49	1245	27	0	1	55	962	118	198	909	1	1	13	1026	1245	7	2278	49	20	69	1
265	265	0	2594363	6999	4206163	925102818	5071928	5694	52	1226	27	0	1	96	5589	88	245	873	1	1	14	5694	1226	7	6927	52	20	72	1
266	266	0	2105899	3870	2657793	927208717	5075798	454	43	3346	27	0	1	44	401	97	733	2496	1	1	11	454	3346	7	3807	43	20	63	1
267	267	0	2172547	2297	3464507	929381264	5078095	668	52	1550	27	0	1	56	603	111	466	953	1	1	14	668	1550	7	2225	52	20	72	1
268	268	0	2704680	6246	4656459	932085944	5084341	827	100	5292	27	0	1	131	686	96	772	4404	1	1	35	827	5292	7	6126	100	20	120	1
269	269	0	2283855	4580	3008530	934369799	5088921	377	105	4071	27	0	1	120	248	111	936	3004	1	1	38	377	4071	7	4455	105	20	125	1
270	270	0	2065650	6008	3662726	936435449	5094929	5050	49	882	27	0	1	66	4975	112	261	489	1	1	13	5050	882	7	5939	49	20	69	1
271	271	0	2399040	18430	5657312	938834489	5113359	1681	320	16402	27	0	1	379	1292	293	3132	12956	1	1	145	1681	16402	7	18090	320	20	340	1
272	272	0	2839973	21871	5511474	941674462	5135230	6546	140	15158	27	0	1	216	6320	109	2501	12528	1	1	59	6546	15158	7	21711	140	20	160	1
273	273	0	2137046	1694	3954003	943811508	5136924	1098	49	520	27	0	1	75	1014	93	121	287	1	1	13	1098	520	7	1625	49	20	69	1
274	274	0	2179121	6082	2983551	945990629	5143006	1202	107	4746	27	0	1	142	1050	149	920	3656	1	1	37	1202	4746	7	5955	107	20	127	1
275	275	0	2398376	7475	3147239	948389005	5150481	5725	73	1650	27	0	1	107	5609	107	594	929	1	1	22	5725	1650	7	7382	73	20	93	1
276	276	0	3160001	46456	7014063	951549006	5196937	2637	349	43443	27	0	1	444	2183	308	6866	36247	1	1	162	2637	43443	7	46087	349	20	369	1
277	277	0	2280201	7225	4439651	953829207	5204162	5265	46	1887	27	0	1	49	5207	92	309	1466	1	1	12	5265	1887	7	7159	46	20	66	1
278	278	0	2648784	8779	4473130	956477991	5212941	6050	138	2564	27	0	1	163	5877	90	814	1640	1	1	55	6050	2564	7	8621	138	20	158	1
279	279	0	2649539	4035	4264422	959127530	5216976	2338	61	1609	27	0	1	92	2237	93	479	1017	1	1	17	2338	1609	7	3954	61	20	81	1
280	280	0	2644643	8662	5104646	961772173	5225638	6420	98	2117	27	0	1	147	6263	94	633	1370	1	1	36	6420	2117	7	8544	98	20	118	1
281	281	0	2458044	6332	4337091	964230217	5231970	1745	112	4448	27	0	1	158	1577	120	900	3408	1	1	42	1745	4448	7	6200	112	20	132	1
282	282	0	2619151	3645	4708789	966849368	5235615	2208	102	1308	27	0	1	111	2088	92	381	815	1	1	34	2208	1308	7	3523	102	20	122	1
283	283	0	2590431	15570	4086013	969439799	5251185	2088	296	13159	27	0	1	327	1751	90	2533	10516	1	1	133	2088	13159	7	15254	296	20	316	1
284	284	0	2421006	5872	4555760	971860805	5257057	1817	79	3949	27	0	1	138	1669	89	1029	2811	1	1	26	1817	3949	7	5773	79	20	99	1
285	285	0	2406291	4452	4110293	974267096	5261509	2170	49	2206	27	0	1	70	2091	91	421	1674	1	1	13	2170	2206	7	4383	49	20	69	1
286	286	0	2209753	3165	3897984	976476849	5264674	1354	74	1710	27	0	1	87	1258	94	455	1141	1	1	23	1354	1710	7	3071	74	20	94	1
287	287	0	2636606	6555	3566196	979113455	5271229	5054	61	1413	27	0	1	66	4979	94	457	842	1	1	17	5054	1413	7	6474	61	20	81	1
288	288	0	2415368	6297	2762652	981528823	5277526	3864	80	2326	27	0	1	126	3729	91	721	1494	1	1	26	3864	2326	7	6197	80	20	100	1
289	289	0	2749706	15447	5041946	984278529	5292973	1765	120	13535	27	0	1	182	1573	111	1897	11507	1	1	46	1765	13535	7	15307	120	20	140	1
290	290	0	2520960	6763	3264708	986799489	5299736	2353	94	4289	27	0	1	141	2202	98	1114	3057	1	1	32	2353	4289	7	6649	94	20	114	1
291	291	0	2656492	7931	3718725	989455981	5307667	2524	40	5340	27	0	1	49	2466	90	955	4275	1	1	10	2524	5340	7	7871	40	20	60	1
292	292	0	1957849	3046	2110186	991413830	5310713	767	64	2188	27	0	1	83	675	89	497	1582	1	1	18	767	2188	7	2962	64	20	84	1
293	293	0	2651501	3406	2966661	994065331	5314119	1488	106	1785	27	0	1	127	1352	90	429	1246	1	1	36	1488	1785	7	3280	106	20	126	1
294	294	0	2023612	531	3197008	996088943	5314650	39	31	434	27	0	1	30	1	97	151	166	1	1	7	39	434	7	480	31	20	51	1
295	295	0	2398555	3368	2662653	998487498	5318018	2387	40	914	27	0	1	49	2329	89	271	534	1	1	10	2387	914	7	3308	40	20	60	1
296	296	0	2687206	17267	4732569	1001174704	5335285	6542	259	10439	27	0	1	303	6229	85	1921	8413	1	1	119	6542	10439	7	16988	259	20	279	1
297	297	0	1875101	3310	2698002	1003049805	5338595	448	67	2768	27	0	1	79	360	90	514	2144	1	1	19	448	2768	7	3223	67	20	87	1
298	298	0	2378070	2920	3222789	1005427875	5341515	1554	61	1278	27	0	1	81	1464	98	349	811	1	1	17	1554	1278	7	2839	61	20	81	1
299	299	0	3357007	29241	6432027	1008784882	5370756	5564	144	23506	27	0	1	306	5248	113	3442	19930	1	1	61	5564	23506	7	29077	144	20	164	1
300	300	0	2068964	7220	3933504	1010853846	5377976	4744	90	2359	27	0	1	88	4647	100	482	1757	1	1	28	4744	2359	7	7110	90	20	110	1
301	301	0	2015131	3629	3951934	1012868977	5381605	1291	64	2247	27	0	1	71	1211	99	408	1720	1	1	18	1291	2247	7	3545	64	20	84	1
302	302	0	2178776	7780	4157632	1015047753	5389385	4938	43	2772	27	0	1	40	4889	101	415	2236	1	1	11	4938	2772	7	7717	43	20	63	1
303	303	0	2504400	16179	5026656	1017552153	5405564	3680	352	12120	27	0	1	416	3254	323	2715	9061	1	1	164	3680	12120	7	15807	352	20	372	1
304	304	0	2956350	29991	6769745	1020508503	5435555	6800	307	22857	27	0	1	383	6407	225	4214	18396	1	1	133	6800	22857	7	29664	307	20	327	1
305	305	0	1863394	1806	3241599	1022371897	5437361	858	49	872	27	0	1	71	778	88	169	595	1	1	13	858	872	7	1737	49	20	69	1
306	306	0	1797194	1763	3417487	1024169091	5439124	166	64	1506	27	0	1	75	83	85	728	673	1	1	18	166	1506	7	1679	64	20	84	1
307	307	0	2272919	9125	4216022	1026442010	5448249	5285	119	3694	27	0	1	154	5121	87	904	2683	1	1	44	5285	3694	7	8986	119	20	139	1
308	308	0	1856354	4821	3597647	1028298364	5453070	4080	37	677	27	0	1	45	4026	85	134	438	1	1	9	4080	677	7	4764	37	20	57	1
309	309	0	2218488	2726	3710856	1030516852	5455796	658	64	1977	27	0	1	97	552	107	647	1203	1	1	18	658	1977	7	2642	64	20	84	1
310	310	0	2220559	10110	4395071	1032737411	5465906	4924	161	4998	27	0	1	289	4625	86	981	3911	1	1	65	4924	4998	7	9929	161	20	181	1
311	311	0	2102781	6853	3775066	1034840192	5472759	5221	83	1522	27	0	1	84	5128	109	360	1033	1	1	25	5221	1522	7	6750	83	20	103	1
312	312	0	2106812	2342	4163472	1036947004	5475101	112	83	2120	27	0	1	89	15	122	528	1450	1	1	29	112	2120	7	2239	83	20	103	1
313	313	0	2602358	10705	4882968	1039549362	5485806	2678	109	7891	27	0	1	161	2507	116	1184	6571	1	1	41	2678	7891	7	10576	109	20	129	1
314	314	0	2139448	6785	3896104	1041688810	5492591	5185	34	1539	27	0	1	35	5141	87	345	1087	1	1	8	5185	1539	7	6731	34	20	54	1
315	315	0	2141410	1298	3618906	1043830220	5493889	78	40	1153	27	0	1	43	27	87	410	636	1	1	10	78	1153	7	1238	40	20	60	1
316	316	0	1859228	5302	3594876	1045689448	5499191	4034	40	1201	27	0	1	45	3980	81	218	882	1	1	10	4034	1201	7	5242	40	20	60	1
317	317	0	1860650	5133	3397877	1047550098	5504324	4074	31	1001	27	0	1	33	4032	83	235	663	1	1	7	4074	1001	7	5082	31	20	51	1
318	318	0	2210351	7438	4002723	1049760449	5511762	5085	98	2228	27	0	1	140	4935	85	549	1574	1	1	32	5085	2228	7	7320	98	20	118	1
319	319	0	1877166	3191	3398387	1051637615	5514953	153	105	2906	27	0	1	115	30	84	742	2060	1	1	39	153	2906	7	3066	105	20	125	1
320	320	0	1803169	4957	3569247	1053440784	5519910	3819	52	1059	27	0	1	73	3737	87	290	662	1	1	14	3819	1059	7	4885	52	20	72	1
321	321	0	1953803	1788	3276758	1055394587	5521698	558	64	1139	27	0	1	81	468	94	312	713	1	1	18	558	1139	7	1704	64	20	84	1
322	322	0	2869737	27769	6043860	1058264324	5549467	2904	217	24621	27	0	1	324	2570	178	3557	20864	1	1	91	2904	24621	7	27532	217	20	237	1
323	323	0	2025900	5939	3805985	1060290224	5555406	320	118	5474	27	0	1	153	157	120	1241	4093	1	1	45	320	5474	7	5801	118	20	138	1
324	324	0	2106108	5650	4316091	1062396332	5561056	630	98	4895	27	0	1	136	484	114	759	4002	1	1	32	630	4895	7	5532	98	20	118	1
325	325	0	1904706	1483	3279008	1064301038	5562539	482	34	940	27	0	1	42	431	83	168	669	1	1	8	482	940	7	1429	34	20	54	1
326	326	0	1819437	919	3248419	1066120475	5563458	39	31	822	27	0	1	30	1	82	352	368	1	1	7	39	822	7	868	31	20	51	1
327	327	0	1818399	1140	3334428	1067938874	5564598	39	34	1040	27	0	1	30	1	104	164	752	1	1	8	39	1040	7	1086	34	20	54	1
328	328	0	2264333	7445	3699845	1070203207	5572043	955	111	6352	27	0	1	153	792	173	982	5176	1	1	42	955	6352	7	7314	111	20	131	1
329	329	0	2240963	5231	4105933	1072444170	5577274	756	107	4341	27	0	1	148	598	139	835	3346	1	1	39	756	4341	7	5104	107	20	127	1
330	330	0	2099526	2800	3659936	1074543696	5580074	1475	52	1246	27	0	1	83	1383	110	269	847	1	1	14	1475	1246	7	2728	52	20	72	1
331	331	0	2113177	4728	2930670	1076656873	5584802	1884	144	2673	27	0	1	180	1694	109	719	1825	1	1	59	1884	2673	7	4564	144	20	164	1
332	332	0	2689218	18369	5604013	1079346091	5603171	2740	209	15393	27	0	1	332	2398	165	2802	12405	1	1	88	2740	15393	7	18140	209	20	229	1
333	333	0	2682132	17514	5652673	1082028223	5620685	6091	141	11255	27	0	1	259	5822	183	2681	8370	1	1	63	6091	11255	7	17353	141	20	161	1
334	334	0	1962396	1819	3431097	1083990619	5622504	766	46	980	27	0	1	49	708	108	459	393	1	1	12	766	980	7	1753	46	20	66	1
335	335	0	2084194	6357	3981464	1086074813	5628861	916	67	5347	27	0	1	78	829	107	517	4703	1	1	19	916	5347	7	6270	67	20	87	1
336	336	0	2205220	8089	4064804	1088280033	5636950	5439	73	2550	27	0	1	110	5320	132	443	1954	1	1	21	5439	2550	7	7996	73	20	93	1
337	337	0	2495931	10168	4761388	1090775964	5647118	1865	127	8149	27	0	1	192	1663	133	3471	4524	1	1	52	1865	8149	7	10021	127	20	147	1
338	338	0	1770977	1180	2889611	1092546941	5648298	55	46	1052	27	0	1	46	1	110	217	705	1	1	12	55	1052	7	1114	46	20	66	1
339	339	0	2005112	8248	2974740	1094552053	5656546	4764	126	3331	27	0	1	179	4575	107	826	2378	1	1	49	4764	3331	7	8102	126	20	146	1
340	340	0	2310272	3230	3607736	1096862325	5659776	1342	81	1780	27	0	1	143	1189	127	433	1200	1	1	24	1342	1780	7	3129	81	20	101	1
341	341	0	2214644	3585	3474717	1099076969	5663361	1918	52	1588	27	0	1	88	1821	108	354	1106	1	1	14	1918	1588	7	3513	52	20	72	1
342	342	0	2305341	6751	4132073	1101382310	5670112	5745	49	930	27	0	1	71	5665	112	218	580	1	1	13	5745	930	7	6682	49	20	69	1
343	343	0	3133922	24830	6637116	1104516232	5694942	7035	297	17471	27	0	1	439	6586	265	3030	14155	1	1	128	7035	17471	7	24513	297	20	317	1
344	344	0	2988064	10785	5700852	1107504296	5705727	3253	133	7372	27	0	1	239	3004	191	2058	5102	1	1	55	3253	7372	7	10632	133	20	153	1
345	345	0	2097237	5129	3763065	1109601533	5710856	3702	55	1345	27	0	1	88	3605	96	268	961	1	1	15	3702	1345	7	5054	55	20	75	1
346	346	0	2038054	6224	4047923	1111639587	5717080	4984	34	1179	27	0	1	41	4934	95	218	846	1	1	8	4984	1179	7	6170	34	20	54	1
347	347	0	2506094	7394	4224602	1114145681	5724474	6258	58	1051	27	0	1	95	6154	114	371	546	1	1	16	6258	1051	7	7316	58	20	78	1
348	348	0	2746254	5872	4698359	1116891935	5730346	4627	61	1157	27	0	1	104	4514	110	426	601	1	1	17	4627	1157	7	5791	61	20	81	1
349	349	0	2581651	4022	4666329	1119473586	5734368	2280	58	1657	27	0	1	84	2187	125	322	1190	1	1	16	2280	1657	7	3944	58	20	78	1
350	350	0	2073175	5983	3699006	1121546761	5740351	4956	46	954	27	0	1	52	4895	120	225	589	1	1	12	4956	954	7	5917	46	20	66	1
351	351	0	2503730	2238	4047783	1124050491	5742589	1277	46	888	27	0	1	44	1224	130	208	529	1	1	12	1277	888	7	2172	46	20	66	1
352	352	0	2502614	766	4599970	1126553105	5743355	44	37	658	27	0	1	35	1	112	164	362	1	1	9	44	658	7	709	37	20	57	1
353	353	0	2504894	3957	4572610	1129057999	5747312	2839	49	1042	27	0	1	70	2760	111	212	699	1	1	13	2839	1042	7	3888	49	20	69	1
354	354	0	2865415	9474	5029197	1131923414	5756786	7269	83	2095	27	0	1	166	7093	110	1162	803	1	1	28	7269	2095	7	9371	83	20	103	1
355	355	0	2563914	4934	4857237	1134487328	5761720	2213	81	2613	27	0	1	133	2070	112	1270	1211	1	1	24	2213	2613	7	4833	81	20	101	1
356	356	0	2874128	9691	5256036	1137361456	5771411	6599	76	2989	27	0	1	128	6461	113	1003	1853	1	1	24	6599	2989	7	9595	76	20	96	1
357	357	0	2504276	6195	4395570	1139865732	5777606	5300	46	822	27	0	1	118	5173	94	286	422	1	1	12	5300	822	7	6129	46	20	66	1
358	358	0	2532180	2036	4809999	1142397912	5779642	1219	37	753	27	0	1	40	1170	111	186	436	1	1	9	1219	753	7	1979	37	20	57	1
359	359	0	2517241	8428	3614176	1144915153	5788070	5485	28	2888	27	0	1	34	5442	96	454	2318	1	1	6	5485	2888	7	8380	28	20	48	1
360	360	0	2978282	11773	5222595	1147893435	5799843	7298	95	4353	27	0	1	167	7121	119	946	3268	1	1	32	7298	4353	7	11658	95	20	115	1
361	361	0	2782036	8362	3061480	1150675471	5808205	7025	46	1264	27	0	1	76	6940	94	768	382	1	1	12	7025	1264	7	8296	46	20	66	1
362	362	0	2510756	6727	2848611	1153186227	5814932	4372	90	2238	27	0	1	115	4248	134	928	1155	1	1	29	4372	2238	7	6617	90	20	110	1
