tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
398	1	5725978	1297676507	7935325	4972075	70603319	192469212	NA	0
399	1	8307674	1305984181	8123242	4972075	71998086	193812720	NA	0
400	1	7574110	1313558291	8178036	4972075	72295078	194449155	NA	0
401	1	4821311	1318379602	8209748	4972075	72573019	195055413	NA	0
402	1	4741791	1323121393	8237854	4972075	72823713	195655459	NA	0
403	1	4738430	1327859823	8263591	4972075	73065508	196254825	NA	0
404	1	4738068	1332597891	8287549	4972075	73302466	196855182	NA	0
405	1	4746010	1337343901	8311046	4972075	73538469	197454625	NA	0
406	1	4741986	1342085887	8333567	4972075	73773843	198054850	NA	0
407	1	4741596	1346827483	8355700	4972075	74008714	198654705	NA	0
408	1	4738177	1351565660	8376888	4972075	74240294	199252914	NA	0
409	1	4742873	1356308533	8397330	4972075	74471817	199852016	NA	0
410	1	4737646	1361046179	8417442	4972075	74704080	200452494	NA	0
411	1	932955	1361979134	8417601	4972075	74750624	200594601	NA	0
412	1	3769439	1365748573	8443928	4972075	74946015	201109369	NA	0
413	1	7396518	1373145091	8493372	4972075	75179238	201737092	NA	0
414	1	2380050	1375525141	8494780	4972075	75285391	202061370	NA	0
415	1	4049075	1379574216	8495463	4972075	75515503	202613040	NA	0
416	1	9620287	1389194503	8572202	4972075	76124650	203432824	NA	0
417	1	3337758	1392532261	8572558	4972075	76280272	203923389	NA	0
418	1	3624375	1396156636	8579621	4972075	76471192	204455920	NA	0
419	1	5183008	1401339644	8640628	4972075	76748385	205042799	NA	0
