tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
185	3	re2	debian-gcc	764286	219269410	456950	362499	11354715	34402518	490723	0
186	3	re2	debian-gcc	1481788	220751198	456965	362499	11425281	34633425	491245	0
187	3	re2	debian-gcc	764286	221515484	456980	362499	11462780	34756705	491372	0
188	3	re2	debian-gcc	1283114	222798598	456995	362499	11527043	34959720	491873	0
189	3	re2	debian-gcc	764286	223562884	457010	362499	11564542	35083000	492000	0
190	3	re2	debian-gcc	1196938	224759822	457025	362499	11624458	35273932	492459	0
191	3	re2	debian-gcc	764286	225524108	457040	362499	11661957	35397212	492586	0
192	3	re2	debian-gcc	1501133	227025241	457055	362499	11737379	35635807	493123	0
193	3	re2	debian-gcc	764286	227789527	457070	362499	11774878	35759087	493250	0
194	3	re2	debian-gcc	1895521	229685048	457085	362499	11861121	36040795	493935	0
195	3	re2	debian-gcc	764286	230449334	457100	362499	11898620	36164075	494062	0
196	3	re2	debian-gcc	1430203	231879537	457115	362499	11969349	36388153	494518	0
197	3	re2	debian-gcc	764286	232643823	457130	362499	12006848	36511433	494645	0
198	3	re2	debian-gcc	1094923	233738746	457145	362499	12061305	36685528	495046	0
199	3	re2	debian-gcc	764286	234503032	457160	362499	12098804	36808808	495173	0
200	3	re2	debian-gcc	1453058	235956090	457175	362499	12165567	37019313	495633	0
201	3	re2	debian-gcc	764286	236720376	457190	362499	12203066	37142593	495760	0
202	3	re2	debian-gcc	1893180	238613556	457205	362499	12288912	37424993	496357	0
203	3	re2	debian-gcc	764286	239377842	457220	362499	12326411	37548273	496484	0
204	3	re2	debian-gcc	1451914	240829756	457235	362499	12392985	37758592	496922	0
205	3	re2	debian-gcc	764286	241594042	457250	362499	12430484	37881872	497049	0
206	3	re2	debian-gcc	1629581	243223623	457265	362499	12505084	38118788	497707	0
207	3	re2	debian-gcc	764286	243987909	457280	362499	12542583	38242068	497834	0
208	3	re2	debian-gcc	1631687	245619596	457295	362499	12617304	38479527	498497	0
209	3	re2	debian-gcc	764286	246383882	457310	362499	12654803	38602807	498624	0
210	3	re2	debian-gcc	1451577	247835459	457325	362499	12721704	38812386	499233	0
211	3	re2	debian-gcc	764286	248599745	457340	362499	12759203	38935666	499360	0
212	3	re2	debian-gcc	1454020	250053765	457355	362499	12825868	39146432	499740	0
213	3	re2	debian-gcc	764286	250818051	457370	362499	12863367	39269712	499867	0
214	3	re2	debian-gcc	1783268	252601319	457385	362499	12947880	39547629	500551	0
215	3	re2	debian-gcc	1310665	253911984	457400	362499	13014052	39756903	501184	0
216	4	re2	debian-gcc	1496695	255408679	457415	362499	13090125	39995553	501741	0
217	4	re2	debian-gcc	1750960	257159639	457430	362499	13175444	40274862	502406	0
218	4	re2	debian-gcc	1810990	258970629	457445	362499	13263151	40561899	503057	0
219	4	re2	debian-gcc	1439885	260410514	457460	362499	13334687	40789277	503848	0
220	4	re2	debian-gcc	1197209	261607723	457475	362499	13395031	40979297	504398	0
221	4	re2	debian-gcc	1580971	263188694	457490	362499	13475546	41231838	504928	0
222	4	re2	debian-gcc	1468475	264657169	457505	362499	13550116	41466949	505412	0
223	4	re2	debian-gcc	1467018	266124187	457520	363533	13626114	41703520	505965	1
224	4	re2	debian-gcc	10456	266134643	457535	363533	13626615	41705613	506012	0
225	4	re2	debian-gcc	1410969	267545612	457550	363533	13697457	41931665	506571	0
226	4	re2	debian-gcc	1447898	268993510	457565	363533	13769363	42161158	507148	0
227	4	re2	debian-gcc	1483622	270477132	457580	363533	13844350	42399223	507828	0
228	4	re2	debian-gcc	1564628	272041760	457595	363533	13922803	42647630	508562	0
229	4	re2	debian-gcc	1552547	273594307	457610	363533	14001716	42896240	509106	0
230	4	re2	debian-gcc	1495660	275089967	457625	363533	14076586	43135037	509873	0
231	4	re2	debian-gcc	1336603	276426570	457640	363533	14144128	43347340	510342	0
232	4	re2	debian-gcc	857848	277284418	457655	363533	14186803	43485729	510802	0
233	4	re2	debian-gcc	1201306	278485724	457670	363533	14247342	43677144	511231	0
234	4	re2	debian-gcc	21132	278506856	457685	363533	14248569	43682088	511278	0
235	4	re2	debian-gcc	132571	278639427	457700	363533	14258433	43710659	511325	0
236	4	re2	debian-gcc	26370	278665797	457715	363533	14259481	43715104	511415	0
237	4	re2	debian-gcc	759620	279425417	457730	363533	14296621	43837223	511761	0
238	4	re2	debian-gcc	1494907	280920324	457745	363533	14371841	44075010	512274	0
239	4	re2	debian-gcc	1091510	282011834	457760	363533	14425806	44248432	512651	0
240	4	re2	debian-gcc	1893739	283905573	457775	363533	14511659	44529773	513339	0
241	4	re2	debian-gcc	1195003	285100576	457790	363533	14571848	44719451	513886	0
242	4	re2	debian-gcc	1709466	286810042	457805	363533	14651570	44969620	514504	0
243	4	re2	debian-gcc	1450567	288260609	457820	363533	14718332	45179656	514876	0
244	4	re2	debian-gcc	1530552	289791161	457835	363533	14794817	45423572	515506	0
245	4	re2	debian-gcc	1025043	290816204	457850	363533	14844468	45583071	515963	0
246	4	re2	debian-gcc	1093945	291910149	457865	363533	14898830	45756408	516479	0
247	4	re2	debian-gcc	764286	292674435	457880	363533	14936329	45879688	516606	0
248	4	re2	debian-gcc	1509484	294183919	457895	363533	15011829	46120265	517074	0
249	4	re2	debian-gcc	764286	294948205	457910	363533	15049328	46243545	517201	0
250	4	re2	debian-gcc	1419168	296367373	457925	363533	15119478	46467998	517843	0
251	4	re2	debian-gcc	764286	297131659	457940	363533	15156977	46591278	517970	0
252	4	re2	debian-gcc	1490855	298622514	457955	363533	15232570	46828171	518626	0
253	4	re2	debian-gcc	764286	299386800	457970	363533	15270069	46951451	518753	0
254	4	re2	debian-gcc	1110682	300497482	457985	363533	15324870	47128121	519131	0
255	4	re2	debian-gcc	764286	301261768	458000	363533	15362369	47251401	519258	0
256	4	re2	debian-gcc	1880684	303142452	458015	363533	15447437	47531539	519869	0
257	4	re2	debian-gcc	764286	303906738	458030	363533	15484936	47654819	519996	0
258	4	re2	debian-gcc	1481788	305388526	458045	363533	15555502	47885726	520518	0
259	4	re2	debian-gcc	764286	306152812	458060	363533	15593001	48009006	520645	0
260	4	re2	debian-gcc	1283114	307435926	458075	363533	15657264	48212021	521146	0
261	4	re2	debian-gcc	764286	308200212	458090	363533	15694763	48335301	521273	0
262	4	re2	debian-gcc	1196938	309397150	458105	363533	15754679	48526233	521732	0
263	4	re2	debian-gcc	764286	310161436	458120	363533	15792178	48649513	521859	0
264	4	re2	debian-gcc	1501133	311662569	458135	363533	15867600	48888108	522396	0
265	4	re2	debian-gcc	764286	312426855	458150	363533	15905099	49011388	522523	0
266	4	re2	debian-gcc	1895521	314322376	458165	363533	15991342	49293096	523208	0
267	4	re2	debian-gcc	764286	315086662	458180	363533	16028841	49416376	523335	0
268	4	re2	debian-gcc	1430203	316516865	458195	363533	16099570	49640454	523791	0
269	4	re2	debian-gcc	764286	317281151	458210	363533	16137069	49763734	523918	0
270	4	re2	debian-gcc	1094923	318376074	458225	363533	16191526	49937829	524319	0
271	4	re2	debian-gcc	764286	319140360	458240	363533	16229025	50061109	524446	0
272	4	re2	debian-gcc	1453058	320593418	458255	363533	16295788	50271614	524906	0
273	4	re2	debian-gcc	764286	321357704	458270	363533	16333287	50394894	525033	0
274	4	re2	debian-gcc	1893180	323250884	458285	363533	16419133	50677294	525630	0
275	4	re2	debian-gcc	764286	324015170	458300	363533	16456632	50800574	525757	0
276	4	re2	debian-gcc	1451914	325467084	458315	363533	16523206	51010893	526195	0
277	4	re2	debian-gcc	764286	326231370	458330	363533	16560705	51134173	526322	0
278	4	re2	debian-gcc	1629581	327860951	458345	363533	16635305	51371089	526980	0
279	4	re2	debian-gcc	764286	328625237	458360	363533	16672804	51494369	527107	0
280	4	re2	debian-gcc	1631687	330256924	458375	363533	16747525	51731828	527770	0
281	4	re2	debian-gcc	764286	331021210	458390	363533	16785024	51855108	527897	0
282	4	re2	debian-gcc	1451577	332472787	458405	363533	16851925	52064687	528506	0
283	4	re2	debian-gcc	764286	333237073	458420	363533	16889424	52187967	528633	0
284	4	re2	debian-gcc	1454020	334691093	458435	363533	16956089	52398733	529013	0
285	4	re2	debian-gcc	764286	335455379	458450	363533	16993588	52522013	529140	0
286	4	re2	debian-gcc	1783268	337238647	458465	363533	17078101	52799930	529824	0
287	4	re2	debian-gcc	1310665	338549312	458487	364291	17144273	53009204	530457	1
