tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
229	3	leveldb	fedora-clang-libcxx	4207246	765917652	951018	622681	24124115	83707126	2883552	0
230	3	leveldb	fedora-clang-libcxx	4240258	770157910	951033	622681	24255786	84196811	2887756	0
231	3	leveldb	fedora-clang-libcxx	4284098	774442008	951048	622681	24389261	84692126	2892054	0
232	3	leveldb	fedora-clang-libcxx	4534507	778976515	951063	622681	24525423	85208005	2897069	0
233	3	leveldb	fedora-clang-libcxx	3977984	782954499	951078	622681	24644361	85651092	2902002	0
234	3	leveldb	fedora-clang-libcxx	3977541	786932040	951093	622681	24763092	86093642	2904472	0
235	3	leveldb	fedora-clang-libcxx	4051390	790983430	951108	622681	24882547	86540009	2908677	0
236	3	leveldb	fedora-clang-libcxx	4283680	795267110	951123	622681	25015249	87034546	2912873	0
237	3	leveldb	fedora-clang-libcxx	4243261	799510371	951138	622681	25146592	87522721	2916579	0
238	3	leveldb	fedora-clang-libcxx	3963420	803473791	951153	622681	25265447	87965194	2920673	0
239	3	leveldb	fedora-clang-libcxx	4301792	807775583	951168	622681	25397550	88459120	2924878	0
240	3	leveldb	fedora-clang-libcxx	3991353	811766936	951183	622681	25517580	88904571	2929093	0
241	3	leveldb	fedora-clang-libcxx	4282621	816049557	951198	622681	25648981	89397190	2934147	0
242	3	leveldb	fedora-clang-libcxx	4231009	820280566	951213	622681	25779534	89883317	2939291	0
243	3	leveldb	fedora-clang-libcxx	4291874	824572440	951228	622681	25912663	90381214	2944279	0
244	3	leveldb	fedora-clang-libcxx	3941609	828514049	951243	622681	26030456	90816931	2947928	0
245	3	leveldb	fedora-clang-libcxx	4223064	832737113	951258	622681	26161004	91302111	2952133	0
246	3	leveldb	fedora-clang-libcxx	3976157	836713270	951273	622681	26279161	91742520	2957130	0
247	3	leveldb	fedora-clang-libcxx	3976621	840689891	951288	622681	26397067	92182147	2961952	0
248	3	leveldb	fedora-clang-libcxx	3945117	844635008	951303	622681	26514505	92618023	2966128	0
249	3	leveldb	fedora-clang-libcxx	3939651	848574659	951318	622681	26631858	93053347	2970304	0
250	3	leveldb	fedora-clang-libcxx	3962242	852536901	951333	622681	26749727	93492162	2975249	0
251	3	leveldb	fedora-clang-libcxx	4207246	856744147	951348	622681	26879548	93974659	2979224	0
252	3	leveldb	fedora-clang-libcxx	56800	856800947	951363	622681	26881614	93984645	2979443	0
253	3	leveldb	fedora-clang-libcxx	4207246	861008193	951378	622681	27011435	94467142	2983418	0
254	3	leveldb	fedora-clang-libcxx	4311957	865320150	951393	622681	27144275	94958573	2988370	0
255	3	leveldb	fedora-clang-libcxx	2320163	867640313	951408	622681	27213356	95203547	2992833	0
256	3	leveldb	fedora-clang-libcxx	4207246	871847559	951423	622681	27343177	95686044	2996808	0
257	3	leveldb	fedora-clang-libcxx	4247132	876094691	951438	622681	27476442	96178062	3000607	0
258	3	leveldb	fedora-clang-libcxx	4245791	880340482	951453	622681	27607874	96667403	3005517	0
259	3	leveldb	fedora-clang-libcxx	4200020	884540502	951468	622681	27737106	97147530	3010436	0
260	3	leveldb	fedora-clang-libcxx	4590688	889131190	951483	622681	27878483	97677959	3015263	0
261	3	leveldb	fedora-clang-libcxx	3942293	893073483	951498	622681	27996427	98113521	3020064	0
262	3	leveldb	fedora-clang-libcxx	4282456	897355939	951513	622681	28120388	98571243	3024230	0
263	3	leveldb	fedora-clang-libcxx	3627405	900983344	951528	622681	28224361	98955378	3028333	0
264	3	leveldb	fedora-clang-libcxx	3572050	904555394	951543	622681	28325753	99330166	3032710	0
265	3	leveldb	fedora-clang-libcxx	3999764	908555158	951558	622681	28442047	99759793	3036685	0
266	3	leveldb	fedora-clang-libcxx	3976697	912531855	951573	622681	28558288	100188868	3040916	0
267	3	leveldb	fedora-clang-libcxx	3323998	915855853	951588	622681	28654636	100542825	3045461	0
268	3	leveldb	fedora-clang-libcxx	3349390	919205243	951603	622681	28752413	100902158	3049840	0
269	3	leveldb	fedora-clang-libcxx	3547557	922752800	951618	622681	28853883	101278225	3053812	0
270	3	leveldb	fedora-clang-libcxx	3582061	926334861	951633	622681	28955771	101655867	3057087	0
271	3	leveldb	fedora-clang-libcxx	3677550	930012411	951648	622681	29060544	102044328	3061074	0
272	3	leveldb	fedora-clang-libcxx	3268885	933281296	951663	622681	29154398	102390435	3065071	0
273	3	leveldb	fedora-clang-libcxx	3577795	936859091	951678	622681	29256159	102766704	3069447	0
274	3	leveldb	fedora-clang-libcxx	3715701	940574792	951693	622681	29362485	103161296	3073430	0
275	3	leveldb	fedora-clang-libcxx	3369931	943944723	951708	622681	29461057	103523637	3077383	0
276	3	leveldb	fedora-clang-libcxx	3684542	947629265	951723	622681	29566285	103913726	3081765	0
277	3	leveldb	fedora-clang-libcxx	3610984	951240249	951738	622681	29669334	104294709	3085754	0
278	3	leveldb	fedora-clang-libcxx	3543782	954784031	951753	622681	29770898	104670592	3090265	0
279	3	leveldb	fedora-clang-libcxx	4150998	958935029	951768	622681	29890674	105109350	3094244	0
280	3	leveldb	fedora-clang-libcxx	3642241	962577270	951783	622681	29996357	105498613	3098277	0
