tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
176	1	eigen	conan-gcc	5010294	899727450	889962	640172	36494617	127579639	NA	0
177	1	eigen	conan-gcc	5010618	904738068	890029	640172	36691472	128289238	NA	0
178	1	eigen	conan-gcc	5010810	909748878	890103	640172	36888367	128998860	NA	0
179	1	eigen	conan-gcc	4985411	914734289	890421	640172	37086611	129706051	NA	0
180	1	eigen	conan-gcc	4985411	919719700	890728	640172	37283024	130413239	NA	0
181	1	eigen	conan-gcc	4985419	924705119	890910	640172	37479441	131120428	NA	0
182	1	eigen	conan-gcc	4985419	929690538	890972	640172	37675856	131827616	NA	0
183	1	eigen	conan-gcc	4979800	934670338	891134	640172	37872768	132534032	NA	0
184	1	eigen	conan-gcc	4985087	939655425	892046	640172	38070801	133240824	NA	0
185	1	eigen	conan-gcc	4985089	944640514	892344	640172	38267152	133947614	NA	0
186	1	eigen	conan-gcc	4985117	949625631	892525	640172	38463517	134654407	NA	0
187	1	eigen	conan-gcc	4990955	954616586	892870	640172	38662146	135362604	NA	0
188	1	eigen	conan-gcc	4990774	959607360	893333	640172	38858937	136070771	NA	0
189	1	eigen	conan-gcc	4990780	964598140	893603	640172	39055734	136778944	NA	0
190	1	eigen	conan-gcc	4990860	969589000	893677	640172	39252549	137487117	NA	0
191	1	eigen	conan-gcc	4990866	974579866	893750	640172	39449364	138195294	NA	0
192	1	eigen	conan-gcc	4990581	979570447	893823	640172	39646127	138903445	NA	0
193	1	eigen	conan-gcc	5032557	984603004	894682	640172	39852505	139616063	NA	0
194	1	eigen	conan-gcc	5032555	989635559	895761	640172	40050020	140328685	NA	0
195	1	eigen	conan-gcc	5032561	994668120	896352	640172	40247538	141041307	NA	0
196	1	eigen	conan-gcc	5032535	999700655	896420	640172	40445050	141753929	NA	0
197	1	eigen	conan-gcc	5032535	1004733190	896480	640172	40642557	142466547	NA	0
198	1	eigen	conan-gcc	5032535	1009765725	896538	640172	40840066	143179165	NA	0
199	1	eigen	conan-gcc	5032563	1014798288	896607	640172	41037592	143891792	NA	0
200	1	eigen	conan-gcc	5032852	1019831140	896694	640172	41235175	144604461	NA	0
201	1	eigen	conan-gcc	5032539	1024863679	896763	640172	41432684	145317083	NA	0
202	1	eigen	conan-gcc	5032539	1029896218	896827	640172	41630195	146029708	NA	0
203	1	eigen	conan-gcc	5032539	1034928757	896885	640172	41827705	146742330	NA	0
204	1	eigen	conan-gcc	5032541	1039961298	896953	640172	42025219	147454961	NA	0
205	1	eigen	conan-gcc	5032541	1044993839	897017	640172	42222734	148167588	NA	0
206	1	eigen	conan-gcc	5032541	1050026380	897075	640172	42420248	148880210	NA	0
207	1	eigen	conan-gcc	5032569	1055058949	897140	640172	42617776	149592840	NA	0
208	1	eigen	conan-gcc	5032569	1060091518	897204	640172	42815303	150305471	NA	0
209	1	eigen	conan-gcc	5032569	1065124087	897264	640172	43012830	151018100	NA	0
210	1	eigen	conan-gcc	5032571	1070156658	897328	680240	43210359	151730726	NA	1
211	1	eigen	conan-gcc	5032571	1075189229	897391	680240	43407890	152443355	NA	0
212	1	eigen	conan-gcc	5032571	1080221800	897449	680240	43605420	153155981	NA	0
213	1	eigen	conan-gcc	5032977	1085254777	897518	680240	43803050	153868630	NA	0
214	1	eigen	conan-gcc	5032535	1090287312	897591	680240	44000553	154581246	NA	0
215	1	eigen	conan-gcc	5032561	1095319873	897656	680240	44198063	155293875	NA	0
216	1	eigen	conan-gcc	5032563	1100352436	897721	680240	44395585	156006501	NA	0
217	1	eigen	conan-gcc	5032573	1105385009	897791	680240	44593109	156719128	NA	0
218	1	eigen	conan-gcc	5032581	1110417590	897852	680240	44790634	157431765	NA	0
219	1	eigen	conan-gcc	5032563	1115450153	897918	680240	44988150	158144378	NA	0
220	1	eigen	conan-gcc	5032565	1120482718	897984	680240	45185669	158856991	NA	0
221	1	eigen	conan-gcc	5021747	1125504465	898450	680240	45386696	159568925	NA	0
222	1	eigen	conan-gcc	5021857	1130526322	899418	680240	45584184	160280860	NA	0
223	1	eigen	conan-gcc	5021632	1135547954	899932	680240	45781622	160992785	NA	0
224	1	eigen	conan-gcc	5021648	1140569602	927791	680240	45979072	161704713	NA	0
225	1	eigen	conan-gcc	5021696	1145591298	927861	680240	46176540	162416636	NA	0
226	1	eigen	conan-gcc	5022325	1150613623	927933	680240	46374212	163128608	NA	0
227	1	eigen	conan-gcc	5021648	1155635271	928001	680240	46571662	163840537	NA	0
228	1	eigen	conan-gcc	5021698	1160656969	928074	680240	46769133	164552467	NA	0
229	1	eigen	conan-gcc	5021726	1165678695	928150	680240	46966606	165264403	NA	0
230	1	eigen	conan-gcc	5021728	1170700423	928221	680240	47164089	165976341	NA	0
231	1	eigen	conan-gcc	5021704	1175722127	928285	680240	47361560	166688279	NA	0
232	1	eigen	conan-gcc	5021688	1180743815	928351	680240	47559028	167400213	NA	0
233	1	eigen	conan-gcc	5021464	1185765279	929011	680240	47764627	168112098	NA	0
234	1	eigen	conan-gcc	5021343	1190786622	930463	680240	47962056	168823975	NA	0
235	1	eigen	conan-gcc	5021226	1195807848	931316	680240	48159453	169535850	NA	0
236	1	eigen	conan-gcc	5021226	1200829074	931381	680240	48356851	170247722	NA	0
237	1	eigen	conan-gcc	5021420	1205850494	931450	680240	48554294	170959600	NA	0
238	1	eigen	conan-gcc	5021081	1210871575	931527	680240	48751647	171671444	NA	0
239	1	eigen	conan-gcc	5021375	1215892950	931597	680240	48949065	172383316	NA	0
240	1	eigen	conan-gcc	5021093	1220914043	931663	680240	49146427	173095162	NA	0
241	1	eigen	conan-gcc	5021101	1225935144	931731	680240	49343793	173807007	NA	0
242	1	eigen	conan-gcc	5021103	1230956247	931793	680240	49541158	174518845	NA	0
243	1	eigen	conan-gcc	5021091	1235977338	931862	680240	49738518	175230683	NA	0
244	1	eigen	conan-gcc	5021570	1240998908	931927	680240	49935976	175942556	NA	0
245	1	eigen	conan-gcc	5017662	1246016570	932440	680240	50139115	176652955	NA	0
246	1	eigen	conan-gcc	5017489	1251034059	933916	680240	50336144	177363332	NA	0
247	1	eigen	conan-gcc	5017533	1256051592	934791	680240	50533199	178073720	NA	0
248	1	eigen	conan-gcc	5017489	1261069081	934853	680240	50730227	178784096	NA	0
249	1	eigen	conan-gcc	5017531	1266086612	934917	680240	50927279	179494487	NA	0
250	1	eigen	conan-gcc	5017753	1271104365	934993	680240	51124394	180204913	NA	0
251	1	eigen	conan-gcc	5017612	1276121977	935064	680240	51321463	180915313	NA	0
252	1	eigen	conan-gcc	5017680	1281139657	935132	680240	51518550	181625721	NA	0
253	1	eigen	conan-gcc	5017884	1286157541	935208	680240	51715694	182336149	NA	0
254	1	eigen	conan-gcc	5017987	1291175528	935275	680240	51912854	183046565	NA	0
255	1	eigen	conan-gcc	4984382	1296159910	935474	680240	52109904	183753265	NA	0
256	1	eigen	conan-gcc	4984382	1301144292	935652	680240	52306185	184459964	NA	0
257	1	eigen	conan-gcc	4993225	1306137517	936008	680240	52505959	185167975	NA	0
258	1	eigen	conan-gcc	4994087	1311131604	936704	680240	52702787	185876053	NA	0
259	1	eigen	conan-gcc	4993561	1316125165	937115	680240	52899467	186584088	NA	0
260	1	eigen	conan-gcc	4998064	1321123229	937550	680240	53100629	187293022	NA	0
261	1	eigen	conan-gcc	4998042	1326121271	938392	680240	53297329	188001951	NA	0
262	1	eigen	conan-gcc	4998042	1331119313	938927	680240	53494026	188710884	NA	0
263	1	eigen	conan-gcc	4998181	1336117494	938995	680240	53690767	189419841	NA	0
264	1	eigen	conan-gcc	4998165	1341115659	939068	680240	53887514	190128792	NA	0
265	1	eigen	conan-gcc	4998165	1346113824	939128	680240	54084261	190837744	NA	0
266	1	eigen	conan-gcc	4998042	1351111866	939205	680240	54280958	191546677	NA	0
267	1	eigen	conan-gcc	4998060	1356109926	939269	680240	54477675	192255612	NA	0
268	1	eigen	conan-gcc	4998064	1361107990	939341	680240	54674392	192964552	NA	0
269	1	eigen	conan-gcc	4998066	1366106056	939405	680240	54871111	193673491	NA	0
270	1	eigen	conan-gcc	4998060	1371104116	939471	680240	55067826	194382429	NA	0
271	1	eigen	conan-gcc	4998072	1376102188	939537	680240	55264543	195091369	NA	0
272	1	eigen	conan-gcc	4998040	1381100228	939601	680240	55461232	195800305	NA	0
273	1	eigen	conan-gcc	4998078	1386098306	939667	680240	55657956	196509247	NA	0
274	1	eigen	conan-gcc	4998080	1391096386	939730	680240	55854684	197218194	NA	0
275	1	eigen	conan-gcc	4998106	1396094492	939794	680240	56051427	197927140	NA	0
276	1	eigen	conan-gcc	4998108	1401092600	939863	680240	56248160	198636083	NA	0
277	1	eigen	conan-gcc	4998380	1406090980	939930	680240	56444941	199345044	NA	0
278	1	eigen	conan-gcc	4990692	1411081672	940252	680240	56643887	200052809	NA	0
279	1	eigen	conan-gcc	4990475	1416072147	940718	680240	56840480	200760533	NA	0
280	1	eigen	conan-gcc	4990069	1421062216	941037	680240	57037033	201468229	NA	0
281	1	eigen	conan-gcc	4990013	1426052229	941101	680240	57233556	202175917	NA	0
282	1	eigen	conan-gcc	4980575	1431032804	941275	680240	57430647	202882317	NA	0
283	1	eigen	conan-gcc	4980553	1436013357	941450	680240	57626946	203588716	NA	0
284	1	eigen	conan-gcc	4980563	1440993920	941583	680240	57823246	204295121	NA	0
285	1	eigen	conan-gcc	4980563	1445974483	941643	680240	58019551	205001529	NA	0
286	1	eigen	conan-gcc	4980567	1450955050	941708	680240	58215855	205707936	NA	0
287	1	eigen	conan-gcc	4985938	1455940988	941948	680240	58414177	206415092	NA	0
288	1	eigen	conan-gcc	4985972	1460926960	942322	680240	58610576	207122258	NA	0
289	1	eigen	conan-gcc	4983277	1465910237	942482	680240	58807905	207828855	NA	0
290	1	eigen	conan-gcc	4993453	1470903690	942832	680240	59008098	208537229	NA	0
291	1	eigen	conan-gcc	4993518	1475897208	943629	680240	59204829	209245612	NA	0
292	1	eigen	conan-gcc	4993125	1480890333	944080	680240	59401467	209953954	NA	0
293	1	eigen	conan-gcc	4993368	1485883701	944148	680240	59598171	210662336	NA	0
294	1	eigen	conan-gcc	4993511	1490877212	944220	680240	59794922	211370727	NA	0
295	1	eigen	conan-gcc	4993141	1495870353	944293	680240	59991564	212079075	NA	0
296	1	eigen	conan-gcc	4993147	1500863500	944362	680240	60188215	212787428	NA	0
297	1	eigen	conan-gcc	4993123	1505856623	944423	680240	60384856	213495777	NA	0
298	1	eigen	conan-gcc	4993129	1510849752	944488	680240	60581500	214204126	NA	0
299	1	eigen	conan-gcc	4993127	1515842879	944555	680240	60778142	214912475	NA	0
300	1	eigen	conan-gcc	4993127	1520836006	944618	680240	60974784	215620826	NA	0
301	1	eigen	conan-gcc	4993272	1525829278	944684	680240	61171447	216329175	NA	0
302	1	eigen	conan-gcc	4993272	1530822550	944747	680240	61368110	217037525	NA	0
303	1	eigen	conan-gcc	4997631	1535820181	945166	680240	61568360	217745762	NA	0
