tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
84	2	fmt	conan-gcc	1844672	221009302	1021196	NA	11252004	34779694	1850608	0
85	2	fmt	conan-gcc	3650891	224660193	1021248	NA	11422892	35350427	1883213	0
86	2	fmt	conan-gcc	3266776	227926969	1021300	NA	11573758	35887566	1887036	0
87	2	fmt	conan-gcc	2172319	230099288	1021315	NA	11675616	36231460	1888233	0
88	2	fmt	conan-gcc	3139401	233238689	1021330	NA	11821189	36747222	1889582	0
89	2	fmt	conan-gcc	1805061	235043750	1021345	NA	11905807	37041707	1890376	0
90	2	fmt	conan-gcc	1844672	236888422	1021360	NA	11992965	37344365	1891311	0
91	2	fmt	conan-gcc	3712453	240600875	1021412	NA	12165676	37924167	1926587	0
92	2	fmt	conan-gcc	2134838	242735713	1021464	NA	12263253	38264817	1929190	0
93	2	fmt	conan-gcc	1476591	244212304	1021516	NA	12329955	38494851	1931006	0
94	2	fmt	conan-gcc	3195315	247407619	1021568	NA	12475308	38996180	1949736	0
95	2	fmt	conan-gcc	1789458	249197077	1021583	NA	12558725	39287141	1950453	0
96	2	fmt	conan-gcc	2172319	251369396	1021598	NA	12660583	39631035	1951650	0
97	2	fmt	conan-gcc	3060711	254430107	1021613	NA	12802779	40123074	1952875	0
98	2	fmt	conan-gcc	1551542	255981649	1021628	NA	12875393	40369682	1953671	0
99	2	fmt	conan-gcc	3357729	259339378	1021680	NA	13026020	40886667	1986260	0
100	2	fmt	conan-gcc	81786	259421164	1021732	NA	13028760	40898706	1989771	0
101	2	fmt	conan-gcc	3321090	262742254	1021784	NA	13183192	41434488	2010005	0
102	3	fmt	conan-gcc	1789458	264531712	1021799	NA	13266609	41725449	2010722	0
103	3	fmt	conan-gcc	1305369	265837081	1021814	NA	13325644	41930861	2011447	0
104	3	fmt	conan-gcc	206480	266043561	1021829	NA	13334082	41967629	2011625	0
105	3	fmt	conan-gcc	2172319	268215880	1021844	NA	13435940	42311523	2012822	0
106	3	fmt	conan-gcc	3060711	271276591	1021859	NA	13578136	42803562	2014047	0
107	3	fmt	conan-gcc	1551542	272828133	1021874	NA	13650750	43050170	2014843	0
108	3	fmt	conan-gcc	2730188	275558321	1021889	NA	13775399	43482089	2016082	0
109	3	fmt	conan-gcc	3300655	278858976	1021904	NA	13919896	43972531	2017385	0
110	3	fmt	conan-gcc	2263483	281122459	1021919	NA	14026388	44335318	2018468	0
111	3	fmt	conan-gcc	3765404	284887863	1021934	676652	14190828	44879677	2019896	1
112	3	fmt	conan-gcc	3163655	288051518	1021949	676652	14335872	45382263	2021169	0
